time,pressure_kPa
2022-10-04 03:45:00,1.0700573230986694
2022-10-04 07:45:00,1.069613128224051
2022-10-04 11:45:00,1.0691639866910192
2022-10-04 15:45:00,1.068661361293209
2022-10-04 19:45:00,1.0681521187210556
2022-10-04 23:45:00,1.0675989288797072
2022-10-05 03:45:00,1.0670313362867694
2022-10-05 07:45:00,1.066474238221541
2022-10-05 11:45:00,1.0659324061765252
2022-10-05 15:45:00,1.0653443810781114
2022-10-05 19:45:00,1.0647458884082994
2022-10-05 23:45:00,1.0641315726979823
2022-10-06 03:45:00,1.0634929940045643
2022-10-06 07:45:00,1.0628682631692654
2022-10-06 11:45:00,1.062281099883212
2022-10-06 15:45:00,1.0616674763861798
2022-10-06 19:45:00,1.0610494134700161
2022-10-06 23:45:00,1.0604332280700486
2022-10-07 03:45:00,1.0597622383237695
2022-10-07 07:45:00,1.0590959111947666
2022-10-07 11:45:00,1.0584560050156548
2022-10-07 15:45:00,1.0578268935844115
2022-10-07 19:45:00,1.05724621666503
2022-10-07 23:45:00,1.056671683474541
2022-10-08 03:45:00,1.05608159125654
2022-10-08 07:45:00,1.0555093158560693
2022-10-08 11:45:00,1.055012947291913
2022-10-08 15:45:00,1.0545592712433676
2022-10-08 19:45:00,1.0541663876858198
2022-10-08 23:45:00,1.053787342685232
2022-10-09 03:45:00,1.0533932209446493
2022-10-09 07:45:00,1.0530359270139973
2022-10-09 11:45:00,1.0527101721322096
2022-10-09 15:45:00,1.0523630557424521
2022-10-09 19:45:00,1.0519866223564462
2022-10-09 23:45:00,1.051552846776095
2022-10-10 03:45:00,1.0510312198576854
2022-10-10 07:45:00,1.050457824118196
2022-10-10 11:45:00,1.0498517232502131
2022-10-10 15:45:00,1.04918568806137
2022-10-10 19:45:00,1.0484956790419633
2022-10-10 23:45:00,1.047767231365026
2022-10-11 03:45:00,1.0469662057322584
2022-10-11 07:45:00,1.0461791526900996
2022-10-11 11:45:00,1.045410728649151
2022-10-11 15:45:00,1.0446198477025295
2022-10-11 19:45:00,1.043848707553657
2022-10-11 23:45:00,1.0431271552550834
2022-10-12 03:45:00,1.0423912902284242
2022-10-12 07:45:00,1.041704441167515
2022-10-12 11:45:00,1.0410881654062172
2022-10-12 15:45:00,1.040469299388931
2022-10-12 19:45:00,1.0398818981266567
2022-10-12 23:45:00,1.0394076885205383
2022-10-13 03:45:00,1.0390053510809785
2022-10-13 07:45:00,1.0386576424764138
2022-10-13 11:45:00,1.0383744292713695
2022-10-13 15:45:00,1.038089773590428
2022-10-13 19:45:00,1.0378419100435778
2022-10-13 23:45:00,1.0377111479914811
2022-10-14 03:45:00,1.0376631327497674
2022-10-14 07:45:00,1.0376417981190664
2022-10-14 11:45:00,1.0376537349068835
2022-10-14 15:45:00,1.0376402833540297
2022-10-14 19:45:00,1.0376062264014236
2022-10-14 23:45:00,1.0376373097758014
2022-10-15 03:45:00,1.0377082431722797
2022-10-15 07:45:00,1.0377775026094813
2022-10-15 11:45:00,1.0378383537034699
2022-10-15 15:45:00,1.0378744170247576
2022-10-15 19:45:00,1.037835431321507
2022-10-15 23:45:00,1.037769624218636
2022-10-16 03:45:00,1.0376768716909799
2022-10-16 07:45:00,1.0375198355653528
2022-10-16 11:45:00,1.0373546878021613
2022-10-16 15:45:00,1.0371892504931464
2022-10-16 19:45:00,1.0369736467415984
2022-10-16 23:45:00,1.036735743876373
2022-10-17 03:45:00,1.0364867126909996
2022-10-17 07:45:00,1.0362251574275954
2022-10-17 11:45:00,1.036016401381286
2022-10-17 15:45:00,1.0359174245371603
2022-10-17 19:45:00,1.0358757494774788
2022-10-17 23:45:00,1.035874206484937
2022-10-18 03:45:00,1.0358850946905236
2022-10-18 07:45:00,1.035870187488772
2022-10-18 11:45:00,1.035908978652769
2022-10-18 15:45:00,1.0359762787719011
2022-10-18 19:45:00,1.0360225746973182
2022-10-18 23:45:00,1.0360688698611644
2022-10-19 03:45:00,1.036046389131705
2022-10-19 07:45:00,1.0359633846431444
2022-10-19 11:45:00,1.035875049376863
2022-10-19 15:45:00,1.0357417561666324
2022-10-19 19:45:00,1.0355115835081101
2022-10-19 23:45:00,1.0352370756874307
2022-10-20 03:45:00,1.034873873931227
2022-10-20 07:45:00,1.034416966671621
2022-10-20 11:45:00,1.0339144236445834
2022-10-20 15:45:00,1.0333969044859557
2022-10-20 19:45:00,1.0328035545094305
2022-10-20 23:45:00,1.032178956386022
2022-10-21 03:45:00,1.031510283073656
2022-10-21 07:45:00,1.0308359321297162
2022-10-21 11:45:00,1.0301752372729567
2022-10-21 15:45:00,1.0295631678334625
2022-10-21 19:45:00,1.0289706994415508
2022-10-21 23:45:00,1.0284144725335993
2022-10-22 03:45:00,1.0279329272993543
2022-10-22 07:45:00,1.0274679993784335
2022-10-22 11:45:00,1.0270132817086266
2022-10-22 15:45:00,1.026564456896817
2022-10-22 19:45:00,1.026073011398034
2022-10-22 23:45:00,1.0255217124321463
2022-10-23 03:45:00,1.0248941324031702
2022-10-23 07:45:00,1.0241521066698989
2022-10-23 11:45:00,1.0232944096483039
2022-10-23 15:45:00,1.022348653586739
2022-10-23 19:45:00,1.0212943035479682
2022-10-23 23:45:00,1.0201335106384022
2022-10-24 03:45:00,1.0188653020699252
2022-10-24 07:45:00,1.0174439093243295
2022-10-24 11:45:00,1.0158934409809122
2022-10-24 15:45:00,1.0143107267303386
2022-10-24 19:45:00,1.0126961507496588
2022-10-24 23:45:00,1.011082947495283
2022-10-25 03:45:00,1.0094821710223265
2022-10-25 07:45:00,1.0078834495035363
2022-10-25 11:45:00,1.006267013598915
2022-10-25 15:45:00,1.0046996412560036
2022-10-25 19:45:00,1.0031404681489418
2022-10-25 23:45:00,1.0015735627354765
2022-10-26 03:45:00,1.000001706737693
2022-10-26 07:45:00,0.9984024388409712
2022-10-26 11:45:00,0.9967602456118392
2022-10-26 15:45:00,0.9950985541744597
2022-10-26 19:45:00,0.9933967865963463
2022-10-26 23:45:00,0.9915879526147462
2022-10-27 03:45:00,0.9897625718852725
2022-10-27 07:45:00,0.9878854441735262
2022-10-27 11:45:00,0.9858987429675515
2022-10-27 15:45:00,0.9838419077560313
2022-10-27 19:45:00,0.9817274484320117
2022-10-27 23:45:00,0.9795107792954768
2022-10-28 03:45:00,0.9772439943263533
2022-10-28 07:45:00,0.9749632223820127
2022-10-28 11:45:00,0.9726193544722525
2022-10-28 15:45:00,0.9702258309174883
2022-10-28 19:45:00,0.9677537867731205
2022-10-28 23:45:00,0.9652119734179748
2022-10-29 03:45:00,0.9626634477324816
2022-10-29 07:45:00,0.9601465729419137
2022-10-29 11:45:00,0.9576432461373399
2022-10-29 15:45:00,0.9551709965329651
2022-10-29 19:45:00,0.9526988076405148
2022-10-29 23:45:00,0.950205605974095
2022-10-30 03:45:00,0.9477500672634604
2022-10-30 07:45:00,0.945337150499874
2022-10-30 11:45:00,0.9429442795132376
2022-11-01 07:45:00,0.9296191689544356
2022-11-01 11:45:00,0.9268314351885596
2022-11-01 15:45:00,0.9239453861465697
2022-11-01 19:45:00,0.9210347626610113
2022-11-01 23:45:00,0.9181300303370705
2022-11-02 03:45:00,0.9152502767920316
2022-11-02 07:45:00,0.9124202266708531
2022-11-02 11:45:00,0.9095630073462571
2022-11-02 15:45:00,0.9067596204302322
2022-11-02 19:45:00,0.904043691968257
2022-11-02 23:45:00,0.9013747355448398
2022-11-03 03:45:00,0.8987716924201493
2022-11-03 07:45:00,0.8962710516899
2022-11-03 11:45:00,0.8937523216370389
2022-11-03 15:45:00,0.8913093148519649
2022-11-03 19:45:00,0.8889735403337642
2022-11-03 23:45:00,0.8867069917194803
2022-11-04 03:45:00,0.884503406240307
2022-11-04 07:45:00,0.8823917680963377
2022-11-04 11:45:00,0.880279930261779
2022-11-04 15:45:00,0.8781418247752052
2022-11-04 19:45:00,0.8760487209896822
2022-11-04 23:45:00,0.8739555853797799
2022-11-05 03:45:00,0.8718752261748925
2022-11-05 07:45:00,0.8697426063767804
2022-11-05 11:45:00,0.86753648399349
2022-11-05 15:45:00,0.865239586607368
2022-11-05 19:45:00,0.8629039759418455
2022-11-05 23:45:00,0.860516284032475
2022-11-06 03:45:00,0.8580328635305721
2022-11-06 07:45:00,0.8554899283602957
2022-11-06 23:45:00,0.8475800048138901
2022-11-07 03:45:00,0.8448937694773624
2022-11-07 07:45:00,0.8423188176156323
2022-11-07 11:45:00,0.8398397423962478
2022-11-07 15:45:00,0.837464828715817
2022-11-07 19:45:00,0.8351864127508042
2022-11-07 23:45:00,0.8330799195068501
2022-11-08 03:45:00,0.8311840161705248
2022-11-08 07:45:00,0.8295037542898769
2022-11-08 11:45:00,0.8280086518759708
2022-11-08 15:45:00,0.8266020544045722
2022-11-08 19:45:00,0.8252965632270097
2022-11-08 23:45:00,0.8240735402418257
2022-11-09 03:45:00,0.8229146453554778
2022-11-09 07:45:00,0.8218180393109575
2022-11-09 11:45:00,0.8207967957358839
2022-11-09 15:45:00,0.819762430618837
2022-11-09 19:45:00,0.81873407734145
2022-11-09 23:45:00,0.8177147628540586
2022-11-10 03:45:00,0.8167161426153121
2022-11-10 07:45:00,0.8157314261088813
2022-11-10 11:45:00,0.8147423878523684
2022-11-10 15:45:00,0.8137557929600336
2022-11-10 19:45:00,0.812795004960349
2022-11-10 23:45:00,0.8119064101380901
2022-11-11 03:45:00,0.8109966810508388
2022-11-11 07:45:00,0.8100749548876254
2022-11-11 11:45:00,0.8092020206322179
2022-11-11 15:45:00,0.8083987595319392
2022-11-11 19:45:00,0.8076785287338846
2022-11-11 23:45:00,0.8070197184936964
2022-11-12 03:45:00,0.8063659959756575
2022-11-12 07:45:00,0.8057117298914014
2022-11-12 11:45:00,0.8051165747076809
2022-11-12 15:45:00,0.8045829093898824
2022-11-12 19:45:00,0.804171976983956
2022-11-12 23:45:00,0.8037952411823004
2022-11-13 03:45:00,0.803396446267026
2022-11-13 07:45:00,0.8029726478342214
2022-11-13 11:45:00,0.8025371633330977
2022-11-13 15:45:00,0.8020727062795179
2022-11-13 19:45:00,0.801658793690749
2022-11-13 23:45:00,0.8012644994390865
2022-11-14 03:45:00,0.8008078719112289
2022-11-14 07:45:00,0.8003256983380067
2022-11-14 11:45:00,0.7998519569692023
2022-11-14 15:45:00,0.7997810728903094
2022-11-14 19:45:00,0.7997079725866629
2022-11-14 23:45:00,0.7996413742927193
2022-11-15 03:45:00,0.799570491583508
2022-11-15 07:45:00,0.7995312855081667
2022-11-15 11:45:00,0.7995282657656035
2022-11-15 15:45:00,0.7995666422833869
2022-11-15 19:45:00,0.7996546061729569
2022-11-15 23:45:00,0.7998137223616666
2022-11-16 03:45:00,0.8000363503736306
2022-11-16 07:45:00,0.8003555846674374
2022-11-16 11:45:00,0.8008216964978283
2022-11-16 15:45:00,0.8014322468469148
2022-11-16 19:45:00,0.8021072691942772
2022-11-16 23:45:00,0.8028497583358821
2022-11-17 03:45:00,0.8036250854700392
2022-11-17 07:45:00,0.8044085428176091
2022-11-17 11:45:00,0.8052774185718669
2022-11-17 15:45:00,0.8061971827181361
2022-11-17 19:45:00,0.8071346637136039
2022-11-17 23:45:00,0.808127277297165
2022-11-18 03:45:00,0.8091451773053167
2022-11-18 07:45:00,0.8101486578614809
2022-11-18 11:45:00,0.811226632582312
2022-11-18 15:45:00,0.8123229635918897
2022-11-18 19:45:00,0.8134329333525905
2022-11-18 23:45:00,0.8145693303075522
2022-11-19 03:45:00,0.8157216833479712
2022-11-19 07:45:00,0.8168723882675962
2022-11-19 11:45:00,0.8180925473936682
2022-11-19 15:45:00,0.8193760817329726
2022-11-19 19:45:00,0.8206863484234621
2022-11-19 23:45:00,0.8220470320588676
2022-11-20 03:45:00,0.8234309267224559
2022-11-20 07:45:00,0.8248482192904011
2022-11-20 11:45:00,0.8263270591828639
2022-11-20 15:45:00,0.8278738339098228
2022-11-20 19:45:00,0.8294171136598338
2022-11-20 23:45:00,0.8309981221632383
2022-11-21 03:45:00,0.832619701665265
2022-11-21 07:45:00,0.8342421399168725
2022-11-21 11:45:00,0.8352441279840828
2022-11-21 15:45:00,0.8362537913207625
2022-11-21 19:45:00,0.8372323971892398
2022-11-21 23:45:00,0.8389374239348321
2022-11-22 03:45:00,0.8405995910479508
2022-11-22 07:45:00,0.8421964536050714
2022-11-22 11:45:00,0.8437059463854296
2022-11-22 15:45:00,0.8451651600704522
2022-11-22 19:45:00,0.84656908179902
2022-11-22 23:45:00,0.8478440979860146
2022-11-23 03:45:00,0.848965728972904
2022-11-23 07:45:00,0.849890457548802
2022-11-23 11:45:00,0.8505797928905126
2022-11-23 15:45:00,0.8511027297440212
2022-11-23 19:45:00,0.8514748478342721
2022-11-23 23:45:00,0.8516978294377088
2022-11-24 03:45:00,0.8517972729294038
2022-11-24 07:45:00,0.851778516348504
2022-11-24 11:45:00,0.8515669860865532
2022-11-24 15:45:00,0.8512273421927589
2022-11-24 19:45:00,0.8508211286814927
2022-11-24 23:45:00,0.8503725689574968
2022-11-25 03:45:00,0.8498855032175796
2022-11-25 07:45:00,0.8493665307162097
2022-11-25 11:45:00,0.84876806947617
2022-11-25 15:45:00,0.8481077048282573
2022-11-25 19:45:00,0.847439341208033
2022-11-25 23:45:00,0.8468110525071924
2022-11-26 03:45:00,0.8462191229381003
2022-11-26 07:45:00,0.8456678933088547
2022-11-26 11:45:00,0.845128259802015
2022-11-26 15:45:00,0.844577221551171
2022-11-26 19:45:00,0.8439855657301212
2022-11-26 23:45:00,0.8434431111910768
2022-11-27 03:45:00,0.8429263596727369
2022-11-27 07:45:00,0.8423861291359824
2022-11-27 11:45:00,0.8418338412824676
2022-11-27 15:45:00,0.8412763641293378
2022-11-27 19:45:00,0.8406462851534178
2022-11-27 23:45:00,0.8400495313654035
2022-11-28 03:45:00,0.8394470511545372
2022-11-28 07:45:00,0.8387957397792812
2022-11-28 11:45:00,0.8381752623734684
2022-11-28 15:45:00,0.8376119000726129
2022-11-28 19:45:00,0.8370328326968584
2022-11-28 23:45:00,0.8364895959413379
2022-11-29 03:45:00,0.8360061821846678
2022-11-29 07:45:00,0.8355068726749069
2022-11-29 11:45:00,0.8349983795539556
2022-11-29 15:45:00,0.8345252136974377
2022-11-29 19:45:00,0.8340834275268698
2022-12-01 23:45:00,0.8357991643284581
2022-12-02 03:45:00,0.8343716524530541
2022-12-02 07:45:00,0.8329055627551526
2022-12-02 11:45:00,0.8312895646783129
2022-12-02 15:45:00,0.8294970562020727
2022-12-02 19:45:00,0.8275845530644265
2022-12-02 23:45:00,0.8255224166436139
2022-12-03 03:45:00,0.8233346065045128
2022-12-03 07:45:00,0.8210936123342802
2022-12-03 11:45:00,0.8187656426614051
2022-12-03 15:45:00,0.8163396407696186
2022-12-03 19:45:00,0.8138149208907507
2022-12-03 23:45:00,0.8112125022683999
2022-12-04 03:45:00,0.8085361793294801
2022-12-04 07:45:00,0.8058282563794616
2022-12-04 11:45:00,0.8030162516500875
2022-12-04 15:45:00,0.8001302911814075
2022-12-04 19:45:00,0.7972021362653324
2022-12-04 23:45:00,0.7942058156692161
2022-12-05 03:45:00,0.7911348089174096
2022-12-05 07:45:00,0.7880529227281113
2022-12-05 11:45:00,0.7849139760529742
2022-12-05 15:45:00,0.7817137824117211
2022-12-05 19:45:00,0.7785261385252027
2022-12-05 23:45:00,0.7752914909951718
2022-12-06 03:45:00,0.7720485915281561
2022-12-06 07:45:00,0.7688580610467757
2022-12-06 11:45:00,0.76564958958749
2022-12-06 15:45:00,0.7623922259927294
2022-12-06 19:45:00,0.7591593617399064
2022-12-06 23:45:00,0.7559678909644625
2022-12-07 03:45:00,0.7528250817192901
2022-12-07 07:45:00,0.7497938120899491
2022-12-07 11:45:00,0.7468981684691637
2022-12-07 15:45:00,0.7440610477541709
2022-12-07 19:45:00,0.7413153516491401
2022-12-07 23:45:00,0.7386881213584009
2022-12-08 03:45:00,0.7361841188375634
2022-12-08 07:45:00,0.7339178958788334
2022-12-08 11:45:00,0.7319454535126668
2022-12-08 15:45:00,0.7302219003143021
2022-12-08 19:45:00,0.7287195751995598
2022-12-08 23:45:00,0.7274244742733715
2022-12-09 03:45:00,0.726291878489769
2022-12-09 07:45:00,0.7253018547107133
2022-12-09 11:45:00,0.7245654350454338
2022-12-09 15:45:00,0.7240249678409196
2022-12-09 19:45:00,0.723597360248328
2022-12-09 23:45:00,0.7232603550314164
2022-12-10 03:45:00,0.7229886433428095
2022-12-10 07:45:00,0.7228038007115211
2022-12-10 11:45:00,0.7227689571046131
2022-12-10 15:45:00,0.722847846078113
2022-12-10 19:45:00,0.7229647413686281
2022-12-10 23:45:00,0.7230294640017448
2022-12-11 03:45:00,0.7230926010870024
2022-12-11 07:45:00,0.7231782809109228
2022-12-11 11:45:00,0.7232721582417188
2022-12-11 15:45:00,0.723384402486098
2022-12-11 19:45:00,0.723529625802096
2022-12-11 23:45:00,0.7236096981743051
2022-12-12 03:45:00,0.7236699412524353
2022-12-12 07:45:00,0.7238292544996713
2022-12-12 11:45:00,0.7240314960469908
2022-12-12 15:45:00,0.7242193223639392
2022-12-12 19:45:00,0.724486552284362
2022-12-12 23:45:00,0.7247415995982764
2022-12-13 03:45:00,0.7250043430965848
2022-12-13 07:45:00,0.7253863748141022
2022-12-13 11:45:00,0.72576540075965
2022-12-13 15:45:00,0.7261045321822913
2022-12-13 19:45:00,0.7264632132469508
2022-12-13 23:45:00,0.726809546819146
2022-12-14 03:45:00,0.7271123622344576
2022-12-14 07:45:00,0.727449075193362
2022-12-14 11:45:00,0.7278305326719224
2022-12-14 15:45:00,0.728154075503996
2022-12-14 19:45:00,0.7284644665234072
2022-12-14 23:45:00,0.7291227140688817
2022-12-15 03:45:00,0.7297571599226386
2022-12-15 07:45:00,0.7303568922509901
2022-12-15 11:45:00,0.7309206014996281
2022-12-15 15:45:00,0.7314461642857478
2022-12-15 19:45:00,0.7319803512718024
2022-12-15 23:45:00,0.7325244480363816
2022-12-16 03:45:00,0.7330466180176027
2022-12-16 07:45:00,0.7335470691777622
2022-12-16 11:45:00,0.7340370140158653
2022-12-16 15:45:00,0.7345025141465813
2022-12-16 19:45:00,0.7349623003413949
2022-12-16 23:45:00,0.7352904944558631
2022-12-17 03:45:00,0.7356862872686888
2022-12-17 07:45:00,0.7360957806309802
2022-12-17 11:45:00,0.736586399895346
2022-12-17 15:45:00,0.7371528985549339
2022-12-17 19:45:00,0.7377828036034587
2022-12-17 23:45:00,0.7384965977331828
2022-12-18 03:45:00,0.739292271447294
2022-12-18 07:45:00,0.7401105915154307
2022-12-18 11:45:00,0.7409841932085868
2022-12-18 15:45:00,0.7419227082634747
2022-12-18 19:45:00,0.7429241786842483
2022-12-18 23:45:00,0.7439839008778231
2022-12-19 03:45:00,0.7451013846018971
2022-12-19 07:45:00,0.74619000047782
2022-12-19 11:45:00,0.7473323897872238
2022-12-19 15:45:00,0.7485325124317809
2022-12-19 19:45:00,0.7497362179091868
2022-12-19 23:45:00,0.750982241489004
2022-12-20 03:45:00,0.7522715641583013
2022-12-20 07:45:00,0.7535128099244657
2022-12-20 11:45:00,0.7547528422179193
2022-12-20 15:45:00,0.755976926740925
2022-12-20 19:45:00,0.7571861557922542
2022-12-20 23:45:00,0.758447793568259
2022-12-21 03:45:00,0.7597363595870167
2022-12-21 07:45:00,0.7609642429804835
2022-12-21 11:45:00,0.76215074880873
2022-12-21 15:45:00,0.7633058437670202
2022-12-21 19:45:00,0.7644203421318316
2022-12-21 23:45:00,0.7655364837319154
2022-12-22 03:45:00,0.7666521517542476
