Code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
MOD,Record Time,Retrieval Time,Node Ref,UID,Module Number,Module ID(hex),Calibration State,Board Project,Drawing,Type,Firmware Version,Issue,Sub-Issue,Serial_WO,Serial_Batch,Sensor Serial,Warm-up(s)
REP,Record Time,Retrieval Time,Node Ref,UID,Module Number,Repeat Sample,Repeat Value(s),,,,,,,,,,
BAS,Record Time,Retrieval Time,Node Ref,UID,CIS(dec),WKT(dec),RXW(ms),Range Addr1,Range Addr2,....,,,,,,,
WUL,Record Time,Retrieval Time,Node Ref,UID,Event Mask(hex),Repeat Time(s),,,,,,,,,,,
SLG,Record Time,Retrieval Time,Node Ref,UID,Event,Start Time,Repeat Period(s),Jitter(s),Event Mask(hex),,,,,,,,
ERR,Record Time,Retrieval Time,Node Ref,UID,Ref tick time(s),Logging Mask,Error Type,Data,,,,,,,,,
BAT,Record Time,Retrieval Time,Node Ref,UID,UsedPercentage %,Volts V,,,,,,,,,,,
PAG,Record Time,Retrieval Time,Node Ref,UID,Page Number,,,,,,,,,,,,
BSL,Record Time,Retrieval Time,Node Ref,UID,RangeNode Ref,RangeAddress,Range(ms),TAT(ms),,,,,,,,,
TMP,Record Time,Retrieval Time,Node Ref,UID,Index,Temperature Deg C,Serial Number,,,,,,,,,,
INC,Record Time,Retrieval Time,Node Ref,UID,Index,Pitch (deg),Roll (deg),Serial Number,,,,,,,,,
DQZ,Record Time,Retrieval Time,Node Ref,UID,Index,Pressure (kPa),Temperature (Deg C),Serial Number,,,,,,,,,
TIM,Record Time,Retrieval Time,Node Ref,UID,,,,,,,,,,,,,
SSP,Record Time,Retrieval Time,Node Ref,UID,Index,SoundSpeed (m/s),Serial Number,,,,,,,,,,
# Data,,,,,,,,,,,,,,,,,
BSL,2/13/23 23:30,9/3/23 13:52,East,6870,North,2504,2533.379,320,,,,,,,,,
SSP,2/13/23 23:30,9/3/23 13:52,East,6870,7,1483.2419,340064001,,,,,,,,,,
TIM,2/13/23 23:45,9/3/23 13:52,East,6870,,,,,,,,,,,,,
PAG,2/13/23 23:45,9/3/23 13:53,East,6870,254,,,,,,,,,,,,
TMP,2/13/23 23:45,9/3/23 13:53,East,6870,4,2.3321,0,,,,,,,,,,
INC,2/13/23 23:45,9/3/23 13:53,East,6870,1,-9.6,-0.3063,0,,,,,,,,,
DQZ,2/13/23 23:45,9/3/23 13:53,East,6870,3,14949.87793,2.33,156052,,,,,,,,,
TIM,2/14/23 0:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/14/23 0:30,9/3/23 13:53,East,6870,7,1483.3121,340064001,,,,,,,,,,
TIM,2/14/23 3:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/14/23 3:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/14/23 3:30,9/3/23 13:53,East,6870,West,2503,4637.057,240,,,,,,,,,
BSL,2/14/23 3:30,9/3/23 13:53,East,6870,North,2504,2533.356,320,,,,,,,,,
SSP,2/14/23 3:30,9/3/23 13:53,East,6870,7,1483.3687,340064001,,,,,,,,,,
TIM,2/14/23 3:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/14/23 3:45,9/3/23 13:53,East,6870,4,2.3558,0,,,,,,,,,,
INC,2/14/23 3:45,9/3/23 13:53,East,6870,1,-9.6,-0.3031,0,,,,,,,,,
DQZ,2/14/23 3:45,9/3/23 13:53,East,6870,3,14953.0127,2.35,156052,,,,,,,,,
TIM,2/14/23 4:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/14/23 4:30,9/3/23 13:53,East,6870,7,1483.3728,340064001,,,,,,,,,,
TIM,2/14/23 7:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/14/23 7:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/14/23 7:30,9/3/23 13:53,East,6870,West,2503,4637.087,240,,,,,,,,,
BSL,2/14/23 7:30,9/3/23 13:53,East,6870,North,2504,2533.371,320,,,,,,,,,
SSP,2/14/23 7:30,9/3/23 13:53,East,6870,7,1483.3781,340064001,,,,,,,,,,
TIM,2/14/23 7:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/14/23 7:45,9/3/23 13:53,East,6870,4,2.362,0,,,,,,,,,,
INC,2/14/23 7:45,9/3/23 13:53,East,6870,1,-9.6062,-0.3094,0,,,,,,,,,
DQZ,2/14/23 7:45,9/3/23 13:53,East,6870,3,14949.38672,2.36,156052,,,,,,,,,
TIM,2/14/23 8:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/14/23 8:30,9/3/23 13:53,East,6870,7,1483.3772,340064001,,,,,,,,,,
TIM,2/14/23 11:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/14/23 11:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/14/23 11:30,9/3/23 13:53,East,6870,West,2503,4484.272,240,,,,,,,,,
BSL,2/14/23 11:30,9/3/23 13:53,East,6870,North,2504,0,320,,,,,,,,,
SSP,2/14/23 11:30,9/3/23 13:53,East,6870,7,1483.3242,340064001,,,,,,,,,,
TIM,2/14/23 11:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/14/23 11:45,9/3/23 13:53,East,6870,4,2.347,0,,,,,,,,,,
INC,2/14/23 11:45,9/3/23 13:53,East,6870,1,-9.6187,-0.3125,0,,,,,,,,,
DQZ,2/14/23 11:45,9/3/23 13:53,East,6870,3,14958.74219,2.35,156052,,,,,,,,,
TIM,2/14/23 12:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/14/23 12:30,9/3/23 13:53,East,6870,7,1483.3362,340064001,,,,,,,,,,
TIM,2/14/23 15:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/14/23 15:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/14/23 15:30,9/3/23 13:53,East,6870,West,2503,4637.002,240,,,,,,,,,
BSL,2/14/23 15:30,9/3/23 13:53,East,6870,North,2504,2533.349,320,,,,,,,,,
SSP,2/14/23 15:30,9/3/23 13:53,East,6870,7,1483.3145,340064001,,,,,,,,,,
TIM,2/14/23 15:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/14/23 15:45,9/3/23 13:53,East,6870,4,2.3445,0,,,,,,,,,,
INC,2/14/23 15:45,9/3/23 13:53,East,6870,1,-9.6094,-0.3031,0,,,,,,,,,
PAG,2/14/23 15:45,9/3/23 13:53,East,6870,255,,,,,,,,,,,,
DQZ,2/14/23 15:45,9/3/23 13:53,East,6870,3,14958.92578,2.35,156052,,,,,,,,,
TIM,2/14/23 16:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/14/23 16:30,9/3/23 13:53,East,6870,7,1483.3699,340064001,,,,,,,,,,
TIM,2/14/23 19:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/14/23 19:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/14/23 19:30,9/3/23 13:53,East,6870,West,2503,4637.02,240,,,,,,,,,
BSL,2/14/23 19:30,9/3/23 13:53,East,6870,North,2504,2533.354,320,,,,,,,,,
SSP,2/14/23 19:30,9/3/23 13:53,East,6870,7,1483.3009,340064001,,,,,,,,,,
TIM,2/14/23 19:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/14/23 19:45,9/3/23 13:53,East,6870,4,2.3463,0,,,,,,,,,,
INC,2/14/23 19:45,9/3/23 13:53,East,6870,1,-9.6,-0.3,0,,,,,,,,,
DQZ,2/14/23 19:45,9/3/23 13:53,East,6870,3,14944.24512,2.35,156052,,,,,,,,,
TIM,2/14/23 20:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/14/23 20:30,9/3/23 13:53,East,6870,7,1483.2789,340064001,,,,,,,,,,
TIM,2/14/23 23:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/14/23 23:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/14/23 23:30,9/3/23 13:53,East,6870,West,2503,4636.982,240,,,,,,,,,
BSL,2/14/23 23:30,9/3/23 13:53,East,6870,North,2504,2533.255,320,,,,,,,,,
SSP,2/14/23 23:30,9/3/23 13:53,East,6870,7,1483.4224,340064001,,,,,,,,,,
TIM,2/14/23 23:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/14/23 23:45,9/3/23 13:53,East,6870,4,2.3749,0,,,,,,,,,,
INC,2/14/23 23:45,9/3/23 13:53,East,6870,1,-9.6031,-0.3125,0,,,,,,,,,
DQZ,2/14/23 23:45,9/3/23 13:53,East,6870,3,14945.40918,2.36,156052,,,,,,,,,
TIM,2/15/23 0:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/15/23 0:30,9/3/23 13:53,East,6870,7,1483.4285,340064001,,,,,,,,,,
TIM,2/15/23 3:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/15/23 3:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/15/23 3:30,9/3/23 13:53,East,6870,West,2503,4637.044,240,,,,,,,,,
BSL,2/15/23 3:30,9/3/23 13:53,East,6870,North,2504,2533.245,320,,,,,,,,,
SSP,2/15/23 3:30,9/3/23 13:53,East,6870,7,1483.4696,340064001,,,,,,,,,,
TIM,2/15/23 3:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/15/23 3:45,9/3/23 13:53,East,6870,4,2.3814,0,,,,,,,,,,
INC,2/15/23 3:45,9/3/23 13:53,East,6870,1,-9.6031,-0.3125,0,,,,,,,,,
DQZ,2/15/23 3:45,9/3/23 13:53,East,6870,3,14953.68652,2.37,156052,,,,,,,,,
TIM,2/15/23 4:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/15/23 4:30,9/3/23 13:53,East,6870,7,1483.4615,340064001,,,,,,,,,,
TIM,2/15/23 7:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/15/23 7:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/15/23 7:30,9/3/23 13:53,East,6870,West,2503,5506.979,240,,,,,,,,,
BSL,2/15/23 7:30,9/3/23 13:53,East,6870,North,2504,2533.252,320,,,,,,,,,
SSP,2/15/23 7:30,9/3/23 13:53,East,6870,7,1483.4369,340064001,,,,,,,,,,
TIM,2/15/23 7:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/15/23 7:45,9/3/23 13:53,East,6870,4,2.3806,0,,,,,,,,,,
INC,2/15/23 7:45,9/3/23 13:53,East,6870,1,-9.6031,-0.3156,0,,,,,,,,,
DQZ,2/15/23 7:45,9/3/23 13:53,East,6870,3,14951.34863,2.38,156052,,,,,,,,,
TIM,2/15/23 8:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/15/23 8:30,9/3/23 13:53,East,6870,7,1483.4397,340064001,,,,,,,,,,
TIM,2/15/23 11:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
PAG,2/15/23 11:30,9/3/23 13:53,East,6870,256,,,,,,,,,,,,
BSL,2/15/23 11:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/15/23 11:30,9/3/23 13:53,East,6870,West,2503,4636.79,240,,,,,,,,,
BSL,2/15/23 11:30,9/3/23 13:53,East,6870,North,2504,2533.233,320,,,,,,,,,
SSP,2/15/23 11:30,9/3/23 13:53,East,6870,7,1483.4397,340064001,,,,,,,,,,
TIM,2/15/23 11:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/15/23 11:45,9/3/23 13:53,East,6870,4,2.3746,0,,,,,,,,,,
INC,2/15/23 11:45,9/3/23 13:53,East,6870,1,-9.5969,-0.3063,0,,,,,,,,,
DQZ,2/15/23 11:45,9/3/23 13:53,East,6870,3,14956.51855,2.37,156052,,,,,,,,,
TIM,2/15/23 12:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/15/23 12:30,9/3/23 13:53,East,6870,7,1483.4395,340064001,,,,,,,,,,
TIM,2/15/23 15:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/15/23 15:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/15/23 15:30,9/3/23 13:53,East,6870,West,2503,4636.626,240,,,,,,,,,
BSL,2/15/23 15:30,9/3/23 13:53,East,6870,North,2504,2533.155,320,,,,,,,,,
SSP,2/15/23 15:30,9/3/23 13:53,East,6870,7,1483.4583,340064001,,,,,,,,,,
TIM,2/15/23 15:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/15/23 15:45,9/3/23 13:53,East,6870,4,2.3752,0,,,,,,,,,,
INC,2/15/23 15:45,9/3/23 13:53,East,6870,1,-9.5906,-0.3156,0,,,,,,,,,
DQZ,2/15/23 15:45,9/3/23 13:53,East,6870,3,14961.78223,2.37,156052,,,,,,,,,
TIM,2/15/23 16:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/15/23 16:30,9/3/23 13:53,East,6870,7,1483.4395,340064001,,,,,,,,,,
TIM,2/15/23 19:25,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BAT,2/15/23 19:25,9/3/23 13:53,East,6870,2,14.1,,,,,,,,,,,
TIM,2/15/23 19:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/15/23 19:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/15/23 19:30,9/3/23 13:53,East,6870,West,2503,4636.919,240,,,,,,,,,
BSL,2/15/23 19:30,9/3/23 13:53,East,6870,North,2504,2533.252,320,,,,,,,,,
SSP,2/15/23 19:30,9/3/23 13:53,East,6870,7,1483.3982,340064001,,,,,,,,,,
TIM,2/15/23 19:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/15/23 19:45,9/3/23 13:53,East,6870,4,2.3695,0,,,,,,,,,,
INC,2/15/23 19:45,9/3/23 13:53,East,6870,1,-9.6094,-0.3187,0,,,,,,,,,
DQZ,2/15/23 19:45,9/3/23 13:53,East,6870,3,14947.375,2.37,156052,,,,,,,,,
TIM,2/15/23 20:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/15/23 20:30,9/3/23 13:53,East,6870,7,1483.3864,340064001,,,,,,,,,,
TIM,2/15/23 23:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/15/23 23:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/15/23 23:30,9/3/23 13:53,East,6870,West,2503,4637.073,240,,,,,,,,,
BSL,2/15/23 23:30,9/3/23 13:53,East,6870,North,2504,2533.313,320,,,,,,,,,
SSP,2/15/23 23:30,9/3/23 13:53,East,6870,7,1483.396,340064001,,,,,,,,,,
TIM,2/15/23 23:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/15/23 23:45,9/3/23 13:53,East,6870,4,2.3741,0,,,,,,,,,,
INC,2/15/23 23:45,9/3/23 13:53,East,6870,1,-9.6125,-0.3156,0,,,,,,,,,
DQZ,2/15/23 23:45,9/3/23 13:53,East,6870,3,14941.29004,2.37,156052,,,,,,,,,
TIM,2/16/23 0:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/16/23 0:30,9/3/23 13:53,East,6870,7,1483.4547,340064001,,,,,,,,,,
TIM,2/16/23 3:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/16/23 3:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/16/23 3:30,9/3/23 13:53,East,6870,West,2503,4637.24,240,,,,,,,,,
BSL,2/16/23 3:30,9/3/23 13:53,East,6870,North,2504,2533.396,320,,,,,,,,,
PAG,2/16/23 3:30,9/3/23 13:53,East,6870,257,,,,,,,,,,,,
SSP,2/16/23 3:30,9/3/23 13:53,East,6870,7,1483.4001,340064001,,,,,,,,,,
TIM,2/16/23 3:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/16/23 3:45,9/3/23 13:53,East,6870,4,2.3705,0,,,,,,,,,,
INC,2/16/23 3:45,9/3/23 13:53,East,6870,1,-9.5938,-0.3031,0,,,,,,,,,
DQZ,2/16/23 3:45,9/3/23 13:53,East,6870,3,14952.99023,2.37,156052,,,,,,,,,
TIM,2/16/23 4:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/16/23 4:30,9/3/23 13:53,East,6870,7,1483.427,340064001,,,,,,,,,,
TIM,2/16/23 7:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/16/23 7:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/16/23 7:30,9/3/23 13:53,East,6870,West,2503,4495.357,240,,,,,,,,,
BSL,2/16/23 7:30,9/3/23 13:53,East,6870,North,2504,0,320,,,,,,,,,
SSP,2/16/23 7:30,9/3/23 13:53,East,6870,7,1483.3164,340064001,,,,,,,,,,
TIM,2/16/23 7:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/16/23 7:45,9/3/23 13:53,East,6870,4,2.3478,0,,,,,,,,,,
INC,2/16/23 7:45,9/3/23 13:53,East,6870,1,-9.6094,-0.3156,0,,,,,,,,,
DQZ,2/16/23 7:45,9/3/23 13:53,East,6870,3,14953.76172,2.36,156052,,,,,,,,,
TIM,2/16/23 8:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/16/23 8:30,9/3/23 13:53,East,6870,7,1483.2618,340064001,,,,,,,,,,
TIM,2/16/23 11:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/16/23 11:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/16/23 11:30,9/3/23 13:53,East,6870,West,2503,5518.12,240,,,,,,,,,
BSL,2/16/23 11:30,9/3/23 13:53,East,6870,North,2504,2533.463,320,,,,,,,,,
SSP,2/16/23 11:30,9/3/23 13:53,East,6870,7,1483.1023,340064001,,,,,,,,,,
TIM,2/16/23 11:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/16/23 11:45,9/3/23 13:53,East,6870,4,2.298,0,,,,,,,,,,
INC,2/16/23 11:45,9/3/23 13:53,East,6870,1,-9.5969,-0.3062,0,,,,,,,,,
DQZ,2/16/23 11:45,9/3/23 13:53,East,6870,3,14953.93555,2.32,156052,,,,,,,,,
TIM,2/16/23 12:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/16/23 12:30,9/3/23 13:53,East,6870,7,1483.0673,340064001,,,,,,,,,,
TIM,2/16/23 15:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/16/23 15:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/16/23 15:30,9/3/23 13:53,East,6870,West,2503,4514.044,240,,,,,,,,,
BSL,2/16/23 15:30,9/3/23 13:53,East,6870,North,2504,0,320,,,,,,,,,
SSP,2/16/23 15:30,9/3/23 13:53,East,6870,7,1483.1621,340064001,,,,,,,,,,
TIM,2/16/23 15:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/16/23 15:45,9/3/23 13:53,East,6870,4,2.3006,0,,,,,,,,,,
INC,2/16/23 15:45,9/3/23 13:53,East,6870,1,-9.6031,-0.3188,0,,,,,,,,,
DQZ,2/16/23 15:45,9/3/23 13:53,East,6870,3,14962.74902,2.29,156052,,,,,,,,,
TIM,2/16/23 16:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/16/23 16:30,9/3/23 13:53,East,6870,7,1483.075,340064001,,,,,,,,,,
TIM,2/16/23 19:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/16/23 19:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/16/23 19:30,9/3/23 13:53,East,6870,West,2503,4636.916,240,,,,,,,,,
BSL,2/16/23 19:30,9/3/23 13:53,East,6870,North,2504,2533.48,320,,,,,,,,,
SSP,2/16/23 19:30,9/3/23 13:53,East,6870,7,1483.246,340064001,,,,,,,,,,
TIM,2/16/23 19:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/16/23 19:45,9/3/23 13:53,East,6870,4,2.3318,0,,,,,,,,,,
PAG,2/16/23 19:45,9/3/23 13:53,East,6870,258,,,,,,,,,,,,
INC,2/16/23 19:45,9/3/23 13:53,East,6870,1,-9.6,-0.3125,0,,,,,,,,,
DQZ,2/16/23 19:45,9/3/23 13:53,East,6870,3,14951.8623,2.33,156052,,,,,,,,,
TIM,2/16/23 20:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/16/23 20:30,9/3/23 13:53,East,6870,7,1483.1648,340064001,,,,,,,,,,
TIM,2/16/23 23:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/16/23 23:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/16/23 23:30,9/3/23 13:53,East,6870,West,2503,4637.055,240,,,,,,,,,
BSL,2/16/23 23:30,9/3/23 13:53,East,6870,North,2504,2533.5,320,,,,,,,,,
SSP,2/16/23 23:30,9/3/23 13:53,East,6870,7,1483.212,340064001,,,,,,,,,,
TIM,2/16/23 23:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/16/23 23:45,9/3/23 13:53,East,6870,4,2.3199,0,,,,,,,,,,
INC,2/16/23 23:45,9/3/23 13:53,East,6870,1,-9.6156,-0.3031,0,,,,,,,,,
DQZ,2/16/23 23:45,9/3/23 13:53,East,6870,3,14938.12793,2.31,156052,,,,,,,,,
TIM,2/17/23 0:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/17/23 0:30,9/3/23 13:53,East,6870,7,1483.2756,340064001,,,,,,,,,,
TIM,2/17/23 3:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/17/23 3:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/17/23 3:30,9/3/23 13:53,East,6870,West,2503,4513.752,240,,,,,,,,,
BSL,2/17/23 3:30,9/3/23 13:53,East,6870,North,2504,0,320,,,,,,,,,
SSP,2/17/23 3:30,9/3/23 13:53,East,6870,7,1483.3674,340064001,,,,,,,,,,
TIM,2/17/23 3:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/17/23 3:45,9/3/23 13:53,East,6870,4,2.3576,0,,,,,,,,,,
INC,2/17/23 3:45,9/3/23 13:53,East,6870,1,-9.6,-0.3031,0,,,,,,,,,
DQZ,2/17/23 3:45,9/3/23 13:53,East,6870,3,14949.91602,2.34,156052,,,,,,,,,
TIM,2/17/23 4:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/17/23 4:30,9/3/23 13:53,East,6870,7,1483.3698,340064001,,,,,,,,,,
TIM,2/17/23 7:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/17/23 7:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/17/23 7:30,9/3/23 13:53,East,6870,West,2503,4637.399,240,,,,,,,,,
BSL,2/17/23 7:30,9/3/23 13:53,East,6870,North,2504,2533.389,320,,,,,,,,,
SSP,2/17/23 7:30,9/3/23 13:53,East,6870,7,1483.3379,340064001,,,,,,,,,,
TIM,2/17/23 7:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/17/23 7:45,9/3/23 13:53,East,6870,4,2.3494,0,,,,,,,,,,
INC,2/17/23 7:45,9/3/23 13:53,East,6870,1,-9.6125,-0.3125,0,,,,,,,,,
DQZ,2/17/23 7:45,9/3/23 13:53,East,6870,3,14956.20801,2.35,156052,,,,,,,,,
TIM,2/17/23 8:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/17/23 8:30,9/3/23 13:53,East,6870,7,1483.3142,340064001,,,,,,,,,,
TIM,2/17/23 11:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/17/23 11:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/17/23 11:30,9/3/23 13:53,East,6870,West,2503,4637.356,240,,,,,,,,,
BSL,2/17/23 11:30,9/3/23 13:53,East,6870,North,2504,2533.487,320,,,,,,,,,
SSP,2/17/23 11:30,9/3/23 13:53,East,6870,7,1483.0881,340064001,,,,,,,,,,
TIM,2/17/23 11:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/17/23 11:45,9/3/23 13:53,East,6870,4,2.2939,0,,,,,,,,,,
INC,2/17/23 11:45,9/3/23 13:53,East,6870,1,-9.6125,-0.3125,0,,,,,,,,,
DQZ,2/17/23 11:45,9/3/23 13:53,East,6870,3,14951.50684,2.32,156052,,,,,,,,,
PAG,2/17/23 12:30,9/3/23 13:53,East,6870,259,,,,,,,,,,,,
TIM,2/17/23 12:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/17/23 12:30,9/3/23 13:53,East,6870,7,1483.0381,340064001,,,,,,,,,,
TIM,2/17/23 15:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/17/23 15:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/17/23 15:30,9/3/23 13:53,East,6870,West,2503,5528.381,240,,,,,,,,,
BSL,2/17/23 15:30,9/3/23 13:53,East,6870,North,2504,2533.704,320,,,,,,,,,
SSP,2/17/23 15:30,9/3/23 13:53,East,6870,7,1482.9264,340064001,,,,,,,,,,
TIM,2/17/23 15:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/17/23 15:45,9/3/23 13:53,East,6870,4,2.2523,0,,,,,,,,,,
INC,2/17/23 15:45,9/3/23 13:53,East,6870,1,-9.6031,-0.3094,0,,,,,,,,,
DQZ,2/17/23 15:45,9/3/23 13:53,East,6870,3,14961.72168,2.27,156052,,,,,,,,,
TIM,2/17/23 16:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/17/23 16:30,9/3/23 13:53,East,6870,7,1482.8837,340064001,,,,,,,,,,
TIM,2/17/23 19:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/17/23 19:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,2/17/23 19:30,9/3/23 13:53,East,6870,West,2503,4636.939,240,,,,,,,,,
BSL,2/17/23 19:30,9/3/23 13:53,East,6870,North,2504,2533.715,320,,,,,,,,,
SSP,2/17/23 19:30,9/3/23 13:53,East,6870,7,1483.0801,340064001,,,,,,,,,,
TIM,2/17/23 19:45,9/3/23 13:53,East,6870,,,,,,,,,,,,,
TMP,2/17/23 19:45,9/3/23 13:53,East,6870,4,2.2882,0,,,,,,,,,,
INC,2/17/23 19:45,9/3/23 13:53,East,6870,1,-9.6062,-0.3125,0,,,,,,,,,
DQZ,2/17/23 19:45,9/3/23 13:53,East,6870,3,14957.53223,2.28,156052,,,,,,,,,
TIM,2/17/23 20:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
SSP,2/17/23 20:30,9/3/23 13:53,East,6870,7,1483.0613,340064001,,,,,,,,,,
TIM,2/17/23 23:30,9/3/23 13:53,East,6870,,,,,,,,,,,,,
BSL,2/17/23 23:30,9/3/23 13:53,East,6870,Cabled,2501,0,80,,,,,,,,,
