Code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
INC,9/24/22 23:45,7/24/23 1:47,North,00687A,1,-0.7031,3.8219,0,,,,,,,,,
DQZ,9/24/22 23:45,7/24/23 1:47,North,00687A,3,15558.57227,2.38,156054,,,,,,,,,
TIM,9/25/22 0:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/25/22 0:30,7/24/23 1:47,North,00687A,7,1484.3699,340064003,,,,,,,,,,
TIM,9/25/22 3:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/25/22 3:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/25/22 3:30,7/24/23 1:47,North,00687A,East,2502,2373.149,160,,,,,,,,,
BSL,9/25/22 3:30,7/24/23 1:47,North,00687A,West,2503,2242.203,240,,,,,,,,,
SSP,9/25/22 3:30,7/24/23 1:47,North,00687A,7,1484.373,340064003,,,,,,,,,,
TIM,9/25/22 3:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/25/22 3:45,7/24/23 1:47,North,00687A,4,2,0,,,,,,,,,,
INC,9/25/22 3:45,7/24/23 1:47,North,00687A,1,-0.7,3.8156,0,,,,,,,,,
DQZ,9/25/22 3:45,7/24/23 1:47,North,00687A,3,15559.06934,2.37,156054,,,,,,,,,
TIM,9/25/22 4:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/25/22 4:30,7/24/23 1:47,North,00687A,7,1484.3829,340064003,,,,,,,,,,
TIM,9/25/22 7:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/25/22 7:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/25/22 7:30,7/24/23 1:47,North,00687A,East,2502,2373.067,160,,,,,,,,,
BSL,9/25/22 7:30,7/24/23 1:47,North,00687A,West,2503,2620.185,240,,,,,,,,,
SSP,9/25/22 7:30,7/24/23 1:47,North,00687A,7,1484.426,340064003,,,,,,,,,,
TIM,9/25/22 7:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/25/22 7:45,7/24/23 1:47,North,00687A,4,2.0072,0,,,,,,,,,,
INC,9/25/22 7:45,7/24/23 1:47,North,00687A,1,-0.6969,3.8188,0,,,,,,,,,
DQZ,9/25/22 7:45,7/24/23 1:47,North,00687A,3,15571.50195,2.38,156054,,,,,,,,,
TIM,9/25/22 8:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/25/22 8:30,7/24/23 1:47,North,00687A,7,1484.4371,340064003,,,,,,,,,,
TIM,9/25/22 11:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/25/22 11:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/25/22 11:30,7/24/23 1:47,North,00687A,East,2502,2373.112,160,,,,,,,,,
BSL,9/25/22 11:30,7/24/23 1:47,North,00687A,West,2503,2620.182,240,,,,,,,,,
SSP,9/25/22 11:30,7/24/23 1:47,North,00687A,7,1484.4227,340064003,,,,,,,,,,
TIM,9/25/22 11:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/25/22 11:45,7/24/23 1:47,North,00687A,4,2.0113,0,,,,,,,,,,
INC,9/25/22 11:45,7/24/23 1:47,North,00687A,1,-0.6969,3.825,0,,,,,,,,,
PAG,9/25/22 11:45,7/24/23 1:47,North,00687A,57,,,,,,,,,,,,
DQZ,9/25/22 11:45,7/24/23 1:47,North,00687A,3,15556.40234,2.38,156054,,,,,,,,,
TIM,9/25/22 12:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TIM,9/25/22 15:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/25/22 15:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/25/22 15:30,7/24/23 1:47,North,00687A,East,2502,2373.13,160,,,,,,,,,
BSL,9/25/22 15:30,7/24/23 1:47,North,00687A,West,2503,2243.541,240,,,,,,,,,
ERR,9/25/22 15:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 2D 00 ,,,,,,,,,,
TIM,9/25/22 15:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/25/22 15:45,7/24/23 1:47,North,00687A,4,2.0072,0,,,,,,,,,,
INC,9/25/22 15:45,7/24/23 1:47,North,00687A,1,-0.7,3.825,0,,,,,,,,,
DQZ,9/25/22 15:45,7/24/23 1:47,North,00687A,3,15554.1582,2.38,156054,,,,,,,,,
TIM,9/25/22 16:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/25/22 16:30,7/24/23 1:47,North,00687A,26.2,40,07 00 2D 00 ,,,,,,,,,,
TIM,9/25/22 19:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/25/22 19:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/25/22 19:30,7/24/23 1:47,North,00687A,East,2502,2373.059,160,,,,,,,,,
BSL,9/25/22 19:30,7/24/23 1:47,North,00687A,West,2503,2620.233,240,,,,,,,,,
TIM,9/25/22 19:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/25/22 19:45,7/24/23 1:47,North,00687A,4,2.0103,0,,,,,,,,,,
INC,9/25/22 19:45,7/24/23 1:47,North,00687A,1,-0.7,3.825,0,,,,,,,,,
DQZ,9/25/22 19:45,7/24/23 1:47,North,00687A,3,15571.10352,2.38,156054,,,,,,,,,
TIM,9/25/22 20:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/25/22 20:30,7/24/23 1:47,North,00687A,7,1039.119,340064003,,,,,,,,,,
TIM,9/25/22 23:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/25/22 23:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/25/22 23:30,7/24/23 1:47,North,00687A,East,2502,2373.107,160,,,,,,,,,
BSL,9/25/22 23:30,7/24/23 1:47,North,00687A,West,2503,2620.22,240,,,,,,,,,
SSP,9/25/22 23:30,7/24/23 1:47,North,00687A,7,1187.5482,340064003,,,,,,,,,,
TIM,9/25/22 23:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/25/22 23:45,7/24/23 1:47,North,00687A,4,2.0142,0,,,,,,,,,,
INC,9/25/22 23:45,7/24/23 1:47,North,00687A,1,-0.6969,3.8188,0,,,,,,,,,
DQZ,9/25/22 23:45,7/24/23 1:47,North,00687A,3,15559.74512,2.39,156054,,,,,,,,,
TIM,9/26/22 0:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/26/22 0:30,7/24/23 1:47,North,00687A,7,1335.9934,340064003,,,,,,,,,,
TIM,9/26/22 3:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/26/22 3:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/26/22 3:30,7/24/23 1:47,North,00687A,East,2502,2373.123,160,,,,,,,,,
BSL,9/26/22 3:30,7/24/23 1:47,North,00687A,West,2503,2620.275,240,,,,,,,,,
SSP,9/26/22 3:30,7/24/23 1:47,North,00687A,7,1484.4509,340064003,,,,,,,,,,
TIM,9/26/22 3:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/26/22 3:45,7/24/23 1:47,North,00687A,4,2.0204,0,,,,,,,,,,
INC,9/26/22 3:45,7/24/23 1:47,North,00687A,1,-0.7031,3.8031,0,,,,,,,,,
DQZ,9/26/22 3:45,7/24/23 1:47,North,00687A,3,15555.29395,2.39,156054,,,,,,,,,
TIM,9/26/22 4:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/26/22 4:30,7/24/23 1:47,North,00687A,7,1484.4651,340064003,,,,,,,,,,
TIM,9/26/22 7:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
PAG,9/26/22 7:30,7/24/23 1:47,North,00687A,58,,,,,,,,,,,,
BSL,9/26/22 7:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/26/22 7:30,7/24/23 1:47,North,00687A,East,2502,2373.118,160,,,,,,,,,
BSL,9/26/22 7:30,7/24/23 1:47,North,00687A,West,2503,2620.253,240,,,,,,,,,
SSP,9/26/22 7:30,7/24/23 1:47,North,00687A,7,1484.4927,340064003,,,,,,,,,,
TIM,9/26/22 7:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/26/22 7:45,7/24/23 1:47,North,00687A,4,2.0237,0,,,,,,,,,,
INC,9/26/22 7:45,7/24/23 1:47,North,00687A,1,-0.6937,3.8219,0,,,,,,,,,
DQZ,9/26/22 7:45,7/24/23 1:47,North,00687A,3,15571.125,2.39,156054,,,,,,,,,
TIM,9/26/22 8:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/26/22 8:30,7/24/23 1:47,North,00687A,7,1484.506,340064003,,,,,,,,,,
TIM,9/26/22 11:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/26/22 11:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/26/22 11:30,7/24/23 1:47,North,00687A,East,2502,2373.095,160,,,,,,,,,
BSL,9/26/22 11:30,7/24/23 1:47,North,00687A,West,2503,2620.124,240,,,,,,,,,
SSP,9/26/22 11:30,7/24/23 1:47,North,00687A,7,1484.4855,340064003,,,,,,,,,,
TIM,9/26/22 11:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/26/22 11:45,7/24/23 1:47,North,00687A,4,2.0263,0,,,,,,,,,,
INC,9/26/22 11:45,7/24/23 1:47,North,00687A,1,-0.6938,3.8219,0,,,,,,,,,
DQZ,9/26/22 11:45,7/24/23 1:47,North,00687A,3,15559.68945,2.4,156054,,,,,,,,,
TIM,9/26/22 12:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/26/22 12:30,7/24/23 1:47,North,00687A,7,1484.4745,340064003,,,,,,,,,,
TIM,9/26/22 15:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/26/22 15:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/26/22 15:30,7/24/23 1:47,North,00687A,East,2502,0,160,,,,,,,,,
BSL,9/26/22 15:30,7/24/23 1:47,North,00687A,West,2503,2620.281,240,,,,,,,,,
SSP,9/26/22 15:30,7/24/23 1:47,North,00687A,7,1484.4672,340064003,,,,,,,,,,
TIM,9/26/22 15:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/26/22 15:45,7/24/23 1:47,North,00687A,4,2.025,0,,,,,,,,,,
INC,9/26/22 15:45,7/24/23 1:47,North,00687A,1,-0.7,3.825,0,,,,,,,,,
DQZ,9/26/22 15:45,7/24/23 1:47,North,00687A,3,15553.03809,2.4,156054,,,,,,,,,
TIM,9/26/22 16:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/26/22 16:30,7/24/23 1:47,North,00687A,7,1484.4755,340064003,,,,,,,,,,
TIM,9/26/22 19:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/26/22 19:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/26/22 19:30,7/24/23 1:47,North,00687A,East,2502,2373.058,160,,,,,,,,,
BSL,9/26/22 19:30,7/24/23 1:47,North,00687A,West,2503,2620.237,240,,,,,,,,,
SSP,9/26/22 19:30,7/24/23 1:47,North,00687A,7,1484.5137,340064003,,,,,,,,,,
TIM,9/26/22 19:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/26/22 19:45,7/24/23 1:47,North,00687A,4,2.0286,0,,,,,,,,,,
INC,9/26/22 19:45,7/24/23 1:47,North,00687A,1,-0.7,3.8156,0,,,,,,,,,
DQZ,9/26/22 19:45,7/24/23 1:47,North,00687A,3,15571.41113,2.4,156054,,,,,,,,,
TIM,9/26/22 20:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/26/22 20:30,7/24/23 1:47,North,00687A,7,1484.5258,340064003,,,,,,,,,,
TIM,9/26/22 23:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/26/22 23:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/26/22 23:30,7/24/23 1:47,North,00687A,East,2502,2373.071,160,,,,,,,,,
BSL,9/26/22 23:30,7/24/23 1:47,North,00687A,West,2503,2620.115,240,,,,,,,,,
SSP,9/26/22 23:30,7/24/23 1:47,North,00687A,7,1187.6082,340064003,,,,,,,,,,
TIM,9/26/22 23:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
PAG,9/26/22 23:45,7/24/23 1:47,North,00687A,59,,,,,,,,,,,,
TMP,9/26/22 23:45,7/24/23 1:47,North,00687A,4,2.0304,0,,,,,,,,,,
INC,9/26/22 23:45,7/24/23 1:47,North,00687A,1,-0.7125,3.825,0,,,,,,,,,
DQZ,9/26/22 23:45,7/24/23 1:47,North,00687A,3,15561.91016,2.4,156054,,,,,,,,,
TIM,9/27/22 0:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/27/22 0:30,7/24/23 1:47,North,00687A,7,1484.5001,340064003,,,,,,,,,,
TIM,9/27/22 3:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/27/22 3:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/27/22 3:30,7/24/23 1:47,North,00687A,East,2502,2373.129,160,,,,,,,,,
BSL,9/27/22 3:30,7/24/23 1:47,North,00687A,West,2503,2620.315,240,,,,,,,,,
SSP,9/27/22 3:30,7/24/23 1:47,North,00687A,7,1187.5884,340064003,,,,,,,,,,
TIM,9/27/22 3:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/27/22 3:45,7/24/23 1:47,North,00687A,4,2.0307,0,,,,,,,,,,
INC,9/27/22 3:45,7/24/23 1:47,North,00687A,1,-0.6875,3.8313,0,,,,,,,,,
DQZ,9/27/22 3:45,7/24/23 1:47,North,00687A,3,15551.87988,2.4,156054,,,,,,,,,
TIM,9/27/22 4:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/27/22 4:30,7/24/23 1:47,North,00687A,7,1484.4919,340064003,,,,,,,,,,
TIM,9/27/22 7:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/27/22 7:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/27/22 7:30,7/24/23 1:47,North,00687A,East,2502,0,160,,,,,,,,,
BSL,9/27/22 7:30,7/24/23 1:47,North,00687A,West,2503,2620.237,240,,,,,,,,,
SSP,9/27/22 7:30,7/24/23 1:47,North,00687A,7,1484.5173,340064003,,,,,,,,,,
TIM,9/27/22 7:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/27/22 7:45,7/24/23 1:47,North,00687A,4,2.0304,0,,,,,,,,,,
INC,9/27/22 7:45,7/24/23 1:47,North,00687A,1,-0.6969,3.825,0,,,,,,,,,
DQZ,9/27/22 7:45,7/24/23 1:47,North,00687A,3,15569.22656,2.4,156054,,,,,,,,,
TIM,9/27/22 8:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/27/22 8:30,7/24/23 1:47,North,00687A,7,1484.5251,340064003,,,,,,,,,,
TIM,9/27/22 11:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/27/22 11:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/27/22 11:30,7/24/23 1:47,North,00687A,East,2502,2373.08,160,,,,,,,,,
BSL,9/27/22 11:30,7/24/23 1:47,North,00687A,West,2503,2620.199,240,,,,,,,,,
SSP,9/27/22 11:30,7/24/23 1:47,North,00687A,7,1484.5085,340064003,,,,,,,,,,
TIM,9/27/22 11:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/27/22 11:45,7/24/23 1:47,North,00687A,4,2.0299,0,,,,,,,,,,
INC,9/27/22 11:45,7/24/23 1:47,North,00687A,1,-0.7,3.8156,0,,,,,,,,,
DQZ,9/27/22 11:45,7/24/23 1:47,North,00687A,3,15563.27832,2.4,156054,,,,,,,,,
TIM,9/27/22 12:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
SSP,9/27/22 12:30,7/24/23 1:47,North,00687A,7,1484.512,340064003,,,,,,,,,,
TIM,9/27/22 15:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/27/22 15:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/27/22 15:30,7/24/23 1:47,North,00687A,East,2502,2373.115,160,,,,,,,,,
BSL,9/27/22 15:30,7/24/23 1:47,North,00687A,West,2503,2620.295,240,,,,,,,,,
SSP,9/27/22 15:30,7/24/23 1:47,North,00687A,7,1187.5867,340064003,,,,,,,,,,
TIM,9/27/22 15:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/27/22 15:45,7/24/23 1:47,North,00687A,4,2.0297,0,,,,,,,,,,
INC,9/27/22 15:45,7/24/23 1:47,North,00687A,1,-0.7,3.8219,0,,,,,,,,,
PAG,9/27/22 15:45,7/24/23 1:47,North,00687A,60,,,,,,,,,,,,
DQZ,9/27/22 15:45,7/24/23 1:47,North,00687A,3,15552.96973,2.4,156054,,,,,,,,,
TIM,9/27/22 19:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/27/22 19:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/27/22 19:30,7/24/23 1:47,North,00687A,East,2502,2373.034,160,,,,,,,,,
BSL,9/27/22 19:30,7/24/23 1:47,North,00687A,West,2503,2620.257,240,,,,,,,,,
ERR,9/27/22 19:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/27/22 19:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/27/22 19:45,7/24/23 1:47,North,00687A,4,2.0333,0,,,,,,,,,,
INC,9/27/22 19:45,7/24/23 1:47,North,00687A,1,-0.6906,3.8281,0,,,,,,,,,
DQZ,9/27/22 19:45,7/24/23 1:47,North,00687A,3,15570.77344,2.4,156054,,,,,,,,,
TIM,9/27/22 20:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/27/22 20:30,7/24/23 1:47,North,00687A,26.2,40,07 00 25 00 ,,,,,,,,,,
TIM,9/27/22 23:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/27/22 23:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/27/22 23:30,7/24/23 1:47,North,00687A,East,2502,2373.059,160,,,,,,,,,
BSL,9/27/22 23:30,7/24/23 1:47,North,00687A,West,2503,2620.133,240,,,,,,,,,
ERR,9/27/22 23:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/27/22 23:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/27/22 23:45,7/24/23 1:47,North,00687A,4,2.0348,0,,,,,,,,,,
INC,9/27/22 23:45,7/24/23 1:47,North,00687A,1,-0.6875,3.8187,0,,,,,,,,,
DQZ,9/27/22 23:45,7/24/23 1:47,North,00687A,3,15564.80273,2.4,156054,,,,,,,,,
TIM,9/28/22 0:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/28/22 0:30,7/24/23 1:47,North,00687A,26.2,40,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 3:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/28/22 3:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/28/22 3:30,7/24/23 1:47,North,00687A,East,2502,2373.114,160,,,,,,,,,
BSL,9/28/22 3:30,7/24/23 1:47,North,00687A,West,2503,2213.386,240,,,,,,,,,
ERR,9/28/22 3:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 3:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/28/22 3:45,7/24/23 1:47,North,00687A,4,2.0335,0,,,,,,,,,,
INC,9/28/22 3:45,7/24/23 1:47,North,00687A,1,-0.6969,3.8156,0,,,,,,,,,
DQZ,9/28/22 3:45,7/24/23 1:47,North,00687A,3,15549.57227,2.4,156054,,,,,,,,,
TIM,9/28/22 4:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/28/22 4:30,7/24/23 1:47,North,00687A,26.2,40,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 7:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/28/22 7:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/28/22 7:30,7/24/23 1:47,North,00687A,East,2502,2373.013,160,,,,,,,,,
BSL,9/28/22 7:30,7/24/23 1:47,North,00687A,West,2503,2620.274,240,,,,,,,,,
ERR,9/28/22 7:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 7:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/28/22 7:45,7/24/23 1:47,North,00687A,4,2.0315,0,,,,,,,,,,
INC,9/28/22 7:45,7/24/23 1:47,North,00687A,1,-0.7,3.8187,0,,,,,,,,,
DQZ,9/28/22 7:45,7/24/23 1:47,North,00687A,3,15565.8252,2.4,156054,,,,,,,,,
TIM,9/28/22 8:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/28/22 8:30,7/24/23 1:47,North,00687A,26.2,40,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 11:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/28/22 11:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
PAG,9/28/22 11:30,7/24/23 1:47,North,00687A,61,,,,,,,,,,,,
BSL,9/28/22 11:30,7/24/23 1:47,North,00687A,East,2502,2373.048,160,,,,,,,,,
BSL,9/28/22 11:30,7/24/23 1:47,North,00687A,West,2503,2620.201,240,,,,,,,,,
ERR,9/28/22 11:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 11:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/28/22 11:45,7/24/23 1:47,North,00687A,4,2.0328,0,,,,,,,,,,
INC,9/28/22 11:45,7/24/23 1:47,North,00687A,1,-0.6969,3.825,0,,,,,,,,,
DQZ,9/28/22 11:45,7/24/23 1:47,North,00687A,3,15566.15527,2.4,156054,,,,,,,,,
TIM,9/28/22 12:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/28/22 12:30,7/24/23 1:47,North,00687A,26.2,40,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 15:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/28/22 15:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/28/22 15:30,7/24/23 1:47,North,00687A,East,2502,2373.073,160,,,,,,,,,
BSL,9/28/22 15:30,7/24/23 1:47,North,00687A,West,2503,2620.329,240,,,,,,,,,
ERR,9/28/22 15:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 15:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/28/22 15:45,7/24/23 1:47,North,00687A,4,2.0284,0,,,,,,,,,,
INC,9/28/22 15:45,7/24/23 1:47,North,00687A,1,-0.7,3.8125,0,,,,,,,,,
DQZ,9/28/22 15:45,7/24/23 1:47,North,00687A,3,15553.76367,2.4,156054,,,,,,,,,
TIM,9/28/22 16:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/28/22 16:30,7/24/23 1:47,North,00687A,26.2,40,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 19:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/28/22 19:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/28/22 19:30,7/24/23 1:47,North,00687A,East,2502,0,160,,,,,,,,,
BSL,9/28/22 19:30,7/24/23 1:47,North,00687A,West,2503,2620.288,240,,,,,,,,,
ERR,9/28/22 19:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 19:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/28/22 19:45,7/24/23 1:47,North,00687A,4,2.0289,0,,,,,,,,,,
INC,9/28/22 19:45,7/24/23 1:47,North,00687A,1,-0.6938,3.825,0,,,,,,,,,
DQZ,9/28/22 19:45,7/24/23 1:47,North,00687A,3,15569.41504,2.4,156054,,,,,,,,,
TIM,9/28/22 20:25,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BAT,9/28/22 20:25,7/24/23 1:47,North,00687A,1,14,,,,,,,,,,,
TIM,9/28/22 20:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/28/22 20:30,7/24/23 1:47,North,00687A,26.2,40,07 00 25 00 ,,,,,,,,,,
TIM,9/28/22 23:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/28/22 23:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/28/22 23:30,7/24/23 1:47,North,00687A,East,2502,2373.056,160,,,,,,,,,
BSL,9/28/22 23:30,7/24/23 1:47,North,00687A,West,2503,2620.11,240,,,,,,,,,
ERR,9/28/22 23:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 2D 00 ,,,,,,,,,,
TIM,9/28/22 23:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/28/22 23:45,7/24/23 1:47,North,00687A,4,2.0322,0,,,,,,,,,,
INC,9/28/22 23:45,7/24/23 1:47,North,00687A,1,-0.7031,3.8188,0,,,,,,,,,
DQZ,9/28/22 23:45,7/24/23 1:47,North,00687A,3,15567.82422,2.4,156054,,,,,,,,,
TIM,9/29/22 0:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
ERR,9/29/22 0:30,7/24/23 1:47,North,00687A,26.2,40,07 00 2D 00 ,,,,,,,,,,
TIM,9/29/22 3:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
BSL,9/29/22 3:30,7/24/23 1:47,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,9/29/22 3:30,7/24/23 1:47,North,00687A,East,2502,2373.075,160,,,,,,,,,
BSL,9/29/22 3:30,7/24/23 1:47,North,00687A,West,2503,2620.286,240,,,,,,,,,
PAG,9/29/22 3:30,7/24/23 1:47,North,00687A,62,,,,,,,,,,,,
ERR,9/29/22 3:30,7/24/23 1:47,North,00687A,26.2,8040,07 00 25 00 ,,,,,,,,,,
TIM,9/29/22 3:45,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
TMP,9/29/22 3:45,7/24/23 1:47,North,00687A,4,2.0315,0,,,,,,,,,,
INC,9/29/22 3:45,7/24/23 1:47,North,00687A,1,-0.7,3.825,0,,,,,,,,,
DQZ,9/29/22 3:45,7/24/23 1:47,North,00687A,3,15548.69531,2.4,156054,,,,,,,,,
TIM,9/29/22 4:30,7/24/23 1:47,North,00687A,,,,,,,,,,,,,
