date_1day,depth_diff_mean,pressure_diff_mean
2020/03/10,-34.4887305902777,-23.0991524652778
2020/03/11,-34.4882432638889,-23.1021854166667
2020/03/12,-34.4891516493056,-23.1070106597222
2020/03/13,-34.4878470138889,-23.1099634722222
2020/03/14,-34.4881676736111,-23.1128315451389
2020/03/15,-34.4886826909722,-23.1144951909722
2020/03/16,-34.4891830208334,-23.11495265625
2020/03/17,-34.4877726215278,-23.1130007986111
2020/03/18,-34.4878545486111,-23.1108644270833
2020/03/19,-34.4887909548611,-23.1082451909722
2020/03/20,-34.4881959722222,-23.1041285590278
2020/03/21,-34.4873838368055,-23.1003889409722
2020/03/22,-34.4880811111111,-23.0991997395833
2020/03/23,-34.4875523784722,-23.0992514756945
2020/03/24,-34.4860492361111,-23.1005174479167
2020/03/25,-34.4840865277778,-23.1026192708333
2020/03/26,-34.4852559895833,-23.1071057986111
2020/03/27,-34.4853716493056,-23.1104452083333
2020/03/28,-34.48626515625,-23.11330734375
2020/03/29,-34.4859880381945,-23.1139739409722
2020/03/30,-34.4860353819444,-23.1132788020833
2020/03/31,-34.4859074416173,-23.1110241547578
2020/04/01,-34.4872668055556,-23.1088659548611
2020/04/02,-34.4863530902778,-23.1047476909722
2020/04/03,-34.4864494791667,-23.1014131770833
2020/04/04,-34.4868374131945,-23.0989002430556
2020/04/05,-34.4860472569445,-23.0968026041667
2020/04/06,-34.4855880208334,-23.0966590104167
2020/04/07,-34.4847305381945,-23.0981955902778
2020/04/08,-34.4845044270833,-23.1017152083334
2020/04/09,-34.4835389409722,-23.1053134548611
2020/04/10,-34.4822734895833,-23.1080608159722
2020/04/11,-34.4829682638889,-23.1105717534722
2020/04/12,-34.4825934722223,-23.1105930208333
2020/04/13,-34.4830769097222,-23.1097373611111
2020/04/14,-34.4822404513889,-23.1070075868056
2020/04/15,-34.4824143402778,-23.1042947569444
2020/04/16,-34.4811948958333,-23.1002928819444
2020/04/17,-34.4813291840278,-23.0973640625
2020/04/18,-34.4812427777778,-23.0952161631944
2020/04/19,-34.4818444270833,-23.0952005208333
2020/04/20,-34.4809299479166,-23.0961645659722
2020/04/21,-34.4805192881944,-23.09911453125
2020/04/22,-34.4805890104167,-23.1031433159722
2020/04/23,-34.4816974652778,-23.1075526215278
2020/04/24,-34.4803338194445,-23.1091866666667
2020/04/25,-34.4802632118056,-23.1101952777778
2020/04/26,-34.4791234548612,-23.1089764409722
2020/04/27,-34.4797399479167,-23.1075808506945
2020/04/28,-34.4800342361111,-23.1049176388889
2020/04/29,-34.4784003298611,-23.1003913715278
2020/04/30,-34.4787780555555,-23.0972500347222
2020/05/01,-34.4798330729167,-23.0952010590278
2020/05/02,-34.4791467534723,-23.0930945833333
2020/05/03,-34.4782167013889,-23.0922640972222
2020/05/04,-34.4770792013889,-23.0928625173611
2020/05/05,-34.4788901388889,-23.0968591840278
2020/05/06,-34.4770066840278,-23.0992777777778
2020/05/07,-34.4769158333334,-23.10294375
2020/05/08,-34.4785284201389,-23.1068544444444
2020/05/09,-34.4794959651899,-23.1343896360759
2020/06/01,-34.4787416961131,-23.1147314487632
2020/06/02,-34.4734635254413,-23.0866190290758
2020/06/03,-34.4739363841612,-23.1000089614449
2020/06/04,-34.4732335474909,-23.1024965792672
2020/06/05,-34.4721357986111,-23.1034362847222
2020/06/06,-34.4721743358222,-23.1035429414829
2020/06/07,-34.4730491749175,-23.1026740489838
2020/06/08,-34.4721652423137,-23.0994321347924
2020/06/09,-34.4723170227549,-23.0961739795032
2020/06/10,-34.4711770793541,-23.0919656711235
2020/06/11,-34.4707372048611,-23.0887369618056
2020/06/12,-34.4727515198889,-23.088316154247
2020/06/13,-34.4703492099323,-23.0865988192394
2020/06/14,-34.4689964050017,-23.0874969086488
2020/06/15,-34.4701728993056,-23.0917526736111
2020/06/16,-34.47076609934,-23.0964651615144
2020/06/17,-34.4695821149505,-23.0997760027783
2020/06/18,-34.4694830323029,-23.1025992184787
2020/06/19,-34.4697538287897,-23.1039037680153
2020/06/20,-34.4704924279264,-23.1036284300104
2020/06/21,-34.4703207016325,-23.1011468912817
2020/06/22,-34.4694602154274,-23.0971675642808
2020/06/23,-34.4701853569567,-23.0939193850964
2020/06/24,-34.4699049382716,-23.0904068162059
2020/06/25,-34.4700802780191,-23.0881686533449
2020/06/26,-34.4696538808821,-23.0869013023094
2020/06/27,-34.4696569270834,-23.0875073958333
2020/06/28,-34.4696650399444,-23.0896224557138
2020/06/29,-34.4698858880779,-23.092998296837
2020/06/30,-34.4692927402507,-23.0962537604457
2020/07/01,-34.4684273470097,-23.098960674548
2020/07/02,-34.4684885123392,-23.1010477580813
2020/07/03,-34.4687677839527,-23.1016206842654
2020/07/04,-34.4678453977075,-23.0997286384161
2020/07/05,-34.4681858482375,-23.097491439486
2020/07/06,-34.4678708224657,-23.0942155625109
2020/07/07,-34.4688916608756,-23.0917394544823
2020/07/08,-34.4677793355366,-23.0880526700296
2020/07/09,-34.4676034213268,-23.0856791594304
2020/07/10,-34.4672396527778,-23.0843894791667
2020/07/11,-34.4664929836749,-23.0845641889545
2020/07/12,-34.4657635290031,-23.0866357763112
2020/07/13,-34.4667188118812,-23.0912380927566
2020/07/14,-34.4657709100382,-23.0949835880514
2020/07/15,-34.4641065647795,-23.0974749913164
2020/07/16,-34.4654397671994,-23.1003125781793
2020/07/17,-34.4660304272317,-23.1007037860368
2020/07/18,-34.4647215737363,-23.0981492965086
2020/07/19,-34.4647642708333,-23.0953216666667
2020/07/20,-34.46483353595,-23.0919233761723
2020/07/21,-34.4652648878846,-23.088746236746
2020/07/22,-34.4652084925321,-23.085893487322
2020/07/23,-34.4646129301355,-23.0839089676747
2020/07/24,-34.4650384200452,-23.0842147555246
2020/07/25,-34.4654295845646,-23.0861703980532
2020/07/26,-34.46453859375,-23.0885952083334
2020/07/27,-34.4644774227162,-23.0922899791594
2020/07/28,-34.4654527541268,-23.0965819287576
2020/07/29,-34.4649604513889,-23.0989307465278
2020/07/30,-34.4640445659722,-23.0993470486111
2020/07/31,-34.4637292216817,-23.0982183981932
2020/08/01,-34.4641699322564,-23.095960552371
2020/08/02,-34.4637693402778,-23.0922147569444
2020/08/03,-34.4627994790762,-23.0880800486196
2020/08/04,-34.4629477913044,-23.0853091652174
2020/08/05,-34.4625867986799,-23.0830518325517
2020/08/06,-34.4621242618965,-23.0816097429663
2020/08/07,-34.4618835449643,-23.0814145416594
2020/08/08,-34.4625275065161,-23.0832538314509
2020/08/09,-34.4626882342718,-23.0863857142857
2020/08/10,-34.4629728945997,-23.0908022573364
2020/08/11,-34.462566209173,-23.0947849895761
2020/08/12,-34.4617902760896,-23.0972434450425
2020/08/13,-34.461308672228,-23.0977630691693
2020/08/14,-34.4623078165711,-23.0971021017892
2020/08/15,-34.4616964050018,-23.0938886071553
2020/08/16,-34.4601173160173,-23.10776716141
2020/08/17,-34.4610056874876,-23.0852813610058
2020/08/18,-34.4606894042036,-23.0838957443113
2020/08/19,-34.4612842077832,-23.0824237665045
2020/08/20,-34.4612888329281,-23.0817859152483
2020/08/21,-34.459620173762,-23.0815834231103
2020/08/22,-34.4600045162411,-23.0843571478201
2020/08/23,-34.4601806950478,-23.0881409730669
2020/08/24,-34.460223098298,-23.0921540812782
2020/08/25,-34.4574931490175,-23.0936923839332
2020/08/26,-34.4584084245267,-23.0961829077645
2020/08/27,-34.4605013717659,-23.0974905191874
2020/08/28,-34.4594429911412,-23.0946988188293
2020/08/29,-34.458939781212,-23.0907739364473
2020/08/30,-34.4556907113463,-23.0779957084068
2020/08/31,-34.4598726041667,-23.1062832291667
2020/09/01,-34.4589309697602,-23.0804401807438
2020/09/02,-34.4590022569444,-23.0794814930556
2020/09/03,-34.4586930208333,-23.0794578645834
2020/09/04,-34.4581309895833,-23.0802202256944
2020/09/05,-34.4591883854166,-23.0830261805555
2020/09/06,-34.4581883854167,-23.0855247222222
2020/09/07,-34.4574330471351,-23.088826774137
2020/09/08,-34.4580779333838,-23.0805171461014
2020/09/09,-34.4590932291667,-23.0961769965278
2020/09/10,-34.4583691319445,-23.0955592361111
2020/09/11,-34.4576726388889,-23.0925879513889
2020/09/12,-34.4579416319444,-23.0888921701389
2020/09/13,-34.4568815972222,-23.0842821006945
2020/09/14,-34.4577045659722,-23.0819006944444
2020/09/15,-34.4595641145833,-23.0815033680556
2020/09/16,-34.4577353993055,-23.0798084895833
2020/09/17,-34.4574134027778,-23.0801779513889
2020/09/18,-34.4582821354167,-23.0824879340278
2020/09/19,-34.4591230034722,-23.0859836979166
2020/09/20,-34.4576698784722,-23.0887981770833
2020/09/21,-34.4576738888889,-23.0926170833333
2020/09/22,-34.4580203087886,-23.0915922209026
2020/09/23,-34.4593798056411,-23.1046369755867
2020/09/24,-34.4592552256944,-23.0962101388889
2020/09/25,-34.4583675347222,-23.0924745833333
2020/09/26,-34.4579599652778,-23.0879173090278
2020/09/27,-34.4577268102101,-23.0834086473346
2020/09/28,-34.4580789930556,-23.0802542708333
2020/09/29,-34.4572945659722,-23.0780030208333
2020/09/30,-34.4570788772428,-23.0781158820394
2020/10/01,-34.4544665198238,-23.0797553342272
2020/10/02,-34.4562864756944,-23.0811238194444
2020/10/03,-34.4556787673611,-23.0834232291667
2020/10/04,-34.4552372916666,-23.0861211805556
2020/10/05,-34.4550131770833,-23.0891038194444
2020/10/06,-34.4566356944444,-23.0928958680556
2020/10/07,-34.4570931944444,-23.0944840451389
2020/10/08,-34.4561653472222,-23.0928569618056
2020/10/09,-34.4570368229167,-23.090139375
2020/10/10,-34.4565462847222,-23.0852742708333
2020/10/11,-34.4575397916667,-23.0817639930556
2020/10/12,-34.4573844097222,-23.0791198784722
2020/10/13,-34.4561360590278,-23.0777778819444
2020/10/14,-34.4555232986111,-23.0784938020833
2020/10/15,-34.4547046527778,-23.0800465277778
2020/10/16,-34.4575869444445,-23.0846364930556
2020/10/17,-34.4541157986111,-23.0854031944445
2020/10/18,-34.4551672916667,-23.0894669097222
2020/10/19,-34.4552516493056,-23.0925951736111
2020/10/20,-34.4560772048611,-23.0950485416667
2020/10/21,-34.45589046875,-23.0948737673611
2020/10/22,-34.4543796006945,-23.0916340798611
2020/10/23,-34.4553387326389,-23.0883362673611
2020/10/24,-34.4545597395833,-23.0831545138889
2020/10/25,-34.4550861631944,-23.0793143923611
2020/10/26,-34.4544365972222,-23.07618
2020/10/27,-34.4523638194444,-23.0741200694444
2020/10/28,-34.4543638020833,-23.0767379861111
2020/10/29,-34.4541779513889,-23.0792432638889
2020/10/30,-34.4542354861111,-23.0824804513889
2020/10/31,-34.4536786111111,-23.0852238888889
2020/11/01,-34.4570853986551,-23.0975825168108
2020/11/02,-34.4485137309293,-23.1025738557559
2020/11/03,-34.4550465451389,-23.0920622048611
2020/11/04,-34.4551621527778,-23.0919967881944
2020/11/05,-34.4541093576389,-23.0893251388889
2020/11/06,-34.4546984027778,-23.0859649826389
2020/11/07,-34.4559831944444,-23.0821870138889
2020/11/08,-34.4555582219135,-23.0778920993228
2020/11/09,-34.4536796354167,-23.0746297743055
2020/11/10,-34.4554587847222,-23.0763291145833
2020/11/11,-34.4536339930555,-23.0776332118055
2020/11/12,-34.4547444270833,-23.0819039583333
2020/11/13,-34.4528588020833,-23.0842410590278
2020/11/14,-34.4512564409722,-23.0863652951389
2020/11/15,-34.4538385243056,-23.0907310416667
2020/11/16,-34.4525333506945,-23.0917297743056
2020/11/17,-34.4534460590278,-23.0930023263889
2020/11/18,-34.4533295833333,-23.0918643576389
2020/11/19,-34.4517699826389,-23.08789859375
2020/11/20,-34.4547265798611,-23.0856119791667
2020/11/21,-34.4541342361111,-23.0806544444444
2020/11/22,-34.45369875,-23.0767170833333
2020/11/23,-34.4524030034722,-23.0740556423611
2020/11/24,-34.4530092881944,-23.0748952604167
2020/11/25,-34.4540681597222,-23.0779831597222
2020/11/26,-34.4521898784722,-23.0802469618055
2020/11/27,-34.4540705208334,-23.0852100347222
2020/11/28,-34.4532463541666,-23.0877770138889
2020/11/29,-34.45246578125,-23.0893759548611
2020/11/30,-34.4535808854167,-23.0911032118055
2020/12/01,-34.4505681423611,-23.0888498784722
2020/12/02,-34.4540907291667,-23.0896576736111
2020/12/03,-34.4531616145834,-23.0861394618056
2020/12/04,-34.4517630902778,-23.0812442708333
2020/12/05,-34.4519098611111,-23.0771220833333
2020/12/06,-34.4524532465278,-23.0742115972222
2020/12/07,-34.4499455034722,-23.0713359722222
2020/12/08,-34.4514253003003,-23.0729961711712
2020/12/09,-34.4500907465278,-23.0761845486111
2020/12/10,-34.4484661153918,-23.0784947190378
2020/12/11,-34.4506115277778,-23.0850226909722
2020/12/12,-34.4507171875,-23.0882196354167
2020/12/13,-34.450930625,-23.0901883333333
2020/12/14,-34.4481080729167,-23.0888123958333
2020/12/15,-34.4496134201389,-23.0890449652778
2020/12/16,-34.4497332986111,-23.0870390798611
2020/12/17,-34.4516479166666,-23.085045
2020/12/18,-34.4497404166667,-23.0797827430556
2020/12/19,-34.4504974131945,-23.0764918229167
2020/12/20,-34.4508989930555,-23.0741771180556
2020/12/21,-34.4501776736111,-23.0730686284722
2020/12/22,-34.4500690972222,-23.0744960069445
2020/12/23,-34.4501388194444,-23.0777130555556
2020/12/24,-34.4506336284722,-23.08197453125
2020/12/25,-34.4503941319444,-23.0854749826389
2020/12/26,-34.4472264583333,-23.0859529166667
2020/12/27,-34.4486275694444,-23.0880798263889
2020/12/28,-34.44835671875,-23.0877009895833
2020/12/29,-34.4485549479167,-23.0863963368056
2020/12/30,-34.4475964583333,-23.0832134722222
2020/12/31,-34.4490065625,-23.0807298263889
