time_utc,CE_ma_cm,WC_ma_cm,WE_ma_cm,A_cm2,areal_strain,log_areal_strain
2023-04-12 03:30:00+00:00,164206.57420031534,176559.5462992451,326013.5468789037,8077718915.767018,-3.902207342743047e-05,-3.902283480834493e-05
2023-04-12 07:30:00+00:00,164206.57992659713,176559.49905305175,326013.4712078046,8077725727.768723,-3.8178798741017594e-05,-3.817952756990485e-05
2023-04-12 11:30:00+00:00,164206.5741937356,176559.54232270375,326013.4862095706,8077732541.649937,-3.733529138538749e-05,-3.7335988364726915e-05
2023-04-12 15:30:00+00:00,164206.58765042678,176559.5793707394,326013.5464692683,8077732014.974157,-3.7400489894090505e-05,-3.740118930985171e-05
2023-04-12 19:30:00+00:00,164206.56445056805,176559.62131100884,326013.6552588752,8077710772.534254,-4.0030144528135914e-05,-4.003094575575363e-05
2023-04-12 23:30:00+00:00,164206.6021728822,176559.6356664783,326013.69759913004,8077715082.879382,-3.9496556150653284e-05,-3.9497336160165694e-05
2023-04-13 03:30:00+00:00,164206.5843093551,176559.5793858661,326013.4423791046,8077756364.832561,-3.438616017115148e-05,-3.438675138871031e-05
2023-04-13 07:30:00+00:00,164206.57929552617,176559.6004206775,326013.5732915511,8077729024.5776205,-3.777067854215943e-05,-3.7771391872200225e-05
2023-04-13 11:30:00+00:00,164206.6651206475,176559.60723791778,326013.7022775056,8077723691.934196,-3.84308197762806e-05,-3.843155825915533e-05
2023-04-13 15:30:00+00:00,164206.7212485913,176559.642787385,326013.6482193263,8077762496.242142,-3.36271376816244e-05,-3.362770308649406e-05
2023-04-13 19:30:00+00:00,164206.79342636451,176559.66660095254,326013.69430832745,8077778207.799609,-3.168216478355301e-05,-3.168266667393638e-05
2023-04-13 23:30:00+00:00,164206.8194761694,176559.7135676454,326013.8229830852,8077767364.97499,-3.3024425095229404e-05,-3.302497041356176e-05
2023-04-14 03:30:00+00:00,164206.925896181,176559.72456116148,326014.02685753047,8077750788.904342,-3.507641823696783e-05,-3.5077033428911863e-05
2023-04-14 07:30:00+00:00,164206.99127503397,176559.65675247932,326014.0301161579,8077749442.651104,-3.52430742840415e-05,-3.5243695335775884e-05
2023-04-14 11:30:00+00:00,164206.96309358047,176559.68452925596,326014.02181203343,8077751293.898391,-3.501390376370317e-05,-3.501451676474064e-05
2023-04-14 15:30:00+00:00,164206.94230620813,176559.73583500154,326014.0774512057,8077746251.160579,-3.56381568586972e-05,-3.5638791912897494e-05
2023-04-14 19:30:00+00:00,164206.9275104564,176559.77825545723,326014.0299624254,8077765462.772269,-3.325990351588093e-05,-3.326045663873645e-05
2023-04-14 23:30:00+00:00,164206.9414214948,176559.7392539982,326013.9957401415,8077766804.144269,-3.309385172944879e-05,-3.309439934304173e-05
2023-04-15 03:30:00+00:00,164206.95456951152,176559.70541196398,326013.8253667582,8077802441.5041,-2.8682214043285192e-05,-2.86826253858519e-05
2023-04-15 07:30:00+00:00,164207.00708624325,176559.7713091452,326013.9275330746,8077810748.237679,-2.7653902768820515e-05,-2.765428514503917e-05
2023-04-15 11:30:00+00:00,164207.04903861255,176559.82980651982,326013.95533915644,8077832087.245171,-2.5012293792037177e-05,-2.5012606604673665e-05
2023-04-15 15:30:00+00:00,164207.04682072718,176559.7726469957,326013.8542930614,8077840067.531561,-2.4024394229549273e-05,-2.402468281993047e-05
2023-04-15 19:30:00+00:00,164207.1138285211,176559.87283120683,326013.98714124586,8077854552.488348,-2.223126528988484e-05,-2.223151240812554e-05
2023-04-15 23:30:00+00:00,164207.11679542967,176559.94080173146,326014.10961827985,8077844591.9957485,-2.346429951949336e-05,-2.3464574810475677e-05
2023-04-16 03:30:00+00:00,164207.1235653871,176560.0068432507,326014.3747777735,8077800503.491893,-2.8922125409502897e-05,-2.8922543662236522e-05
2023-04-16 07:30:00+00:00,164207.10775602728,176559.971063293,326014.2617514408,8077813540.357325,-2.730825931163139e-05,-2.730863218893314e-05
2023-04-16 11:30:00+00:00,164207.0732522558,176559.97558841298,326014.2658882588,8077804109.915845,-2.8475677190775706e-05,-2.8476082630568244e-05
2023-04-16 15:30:00+00:00,164207.06948529868,176560.04011019028,326014.31943788484,8077808039.402748,-2.7989236203174173e-05,-2.7989627909154843e-05
2023-04-16 19:30:00+00:00,164207.14062266878,176560.0690943205,326014.37106425746,8077823555.84022,-2.606841769603463e-05,-2.6068757483140372e-05
2023-04-16 23:30:00+00:00,164207.134456353,176560.03891448092,326014.30946995417,8077828369.040037,-2.5472579682106478e-05,-2.547290411377373e-05
2023-04-17 03:30:00+00:00,164207.1606255063,176560.06868033623,326014.3230432936,8077840720.902604,-2.3943511798019124e-05,-2.3943798448473355e-05
2023-04-17 07:30:00+00:00,164207.1841973398,176560.02195307708,326014.30624957377,8077838386.653967,-2.4232474260532655e-05,-2.423276787168034e-05
2023-04-17 11:30:00+00:00,164207.2618143035,176559.91822213584,326014.31773451297,8077828460.010098,-2.5461318271302602e-05,-2.5461642416168773e-05
2023-04-17 15:30:00+00:00,164207.2725381374,176559.9525864626,326014.3494991552,8077833339.087777,-2.4857325072513703e-05,-2.4857634020938346e-05
2023-04-17 19:30:00+00:00,164207.30823242903,176560.02103802122,326014.52056885173,8077820898.267933,-2.6397405200051516e-05,-2.6397753617683725e-05
2023-04-17 23:30:00+00:00,164207.28564250687,176560.09907764356,326014.5819249048,8077821416.626581,-2.6333236289644013e-05,-2.633358301539771e-05
2023-04-18 03:30:00+00:00,164207.26408559547,176560.09378908263,326014.6443480597,8077798726.417828,-2.914211384175136e-05,-2.9142538481400894e-05
2023-04-18 11:30:00+00:00,164207.28069410485,176560.04186464334,326014.5489450355,8077812082.028571,-2.748878946645661e-05,-2.7489167290153736e-05
2023-04-18 15:30:00+00:00,164207.27079488567,176560.04608448147,326014.5462325263,8077811138.36778,-2.7605607590186487e-05,-2.760598863198431e-05
2023-04-18 19:30:00+00:00,164207.25364859993,176560.1282590875,326014.6473147196,8077804688.756739,-2.8404021032324422e-05,-2.8404424434168666e-05
2023-04-18 23:30:00+00:00,164207.26699546856,176560.15724181524,326014.6845379725,8077807477.534424,-2.8058791284868434e-05,-2.8059184940116295e-05
2023-04-19 03:30:00+00:00,164207.22692122942,176560.14744627307,326014.5775342577,8077819485.460545,-2.6572300151461725e-05,-2.657265320128364e-05
2023-04-19 07:30:00+00:00,164207.20625110163,176560.18258875806,326014.5867570312,8077821242.552235,-2.635478538737246e-05,-2.6355132680830777e-05
2023-04-19 11:30:00+00:00,164207.2433958821,176560.20599126603,326014.60797758645,8077833043.884298,-2.4893869047692974e-05,-2.4894178905193434e-05
2023-04-19 15:30:00+00:00,164207.25906444396,176560.12390711697,326014.48048716714,8077845518.360058,-2.3349622570445483e-05,-2.334989517712609e-05
2023-04-19 19:30:00+00:00,164207.24391191397,176560.12788887304,326014.4579878508,8077847839.569357,-2.3062274280061246e-05,-2.30625402183975e-05
2023-04-19 23:30:00+00:00,164207.24227352688,176560.14987868528,326014.420380596,8077862647.077311,-2.1229215926732437e-05,-2.122944126972611e-05
2023-04-20 03:30:00+00:00,164207.22885958932,176560.14012709932,326014.4051561141,8077859859.298828,-2.1574321980466493e-05,-2.1574554709498272e-05
2023-04-20 07:30:00+00:00,164207.21162641697,176560.15848174214,326014.40849977714,8077859327.482112,-2.1640156898539153e-05,-2.1640391050112508e-05
2023-04-20 11:30:00+00:00,164207.2119839722,176560.16601287396,326014.4027974487,8077862913.309677,-2.119625835794725e-05,-2.119648300180585e-05
2023-04-20 15:30:00+00:00,164207.25166494935,176560.20385902788,326014.47038069787,8077868193.322891,-2.054263234885223e-05,-2.0542843351613846e-05
2023-04-20 19:30:00+00:00,164207.2629595406,176560.2920626124,326014.5577129795,8077874750.375603,-1.9730918434324174e-05,-1.9731113091455818e-05
2023-04-20 23:30:00+00:00,164207.29212032226,176560.38877196514,326014.7542610519,8077862167.287877,-2.1288610257741425e-05,-2.1288836863420863e-05
2023-04-21 03:30:00+00:00,164207.28194847834,176560.32811694755,326014.62526062137,8077873729.655319,-1.985727594477904e-05,-1.9857473103093038e-05
2023-04-21 07:30:00+00:00,164207.2680622118,176560.32968816467,326014.52757716674,8077893996.31278,-1.734841585376845e-05,-1.7348566339275227e-05
2023-04-21 11:30:00+00:00,164207.2474702908,176560.40146201896,326014.5686584395,8077898252.962872,-1.6821474518979862e-05,-1.6821616001568992e-05
2023-04-21 15:30:00+00:00,164207.24101640345,176560.38807969255,326014.51733769,8077905174.524616,-1.5964637121834713e-05,-1.5964764558010247e-05
2023-04-21 19:30:00+00:00,164207.2326063205,176560.38960575056,326014.3856337981,8077935229.473007,-1.2244060075494723e-05,-1.2244135034610159e-05
2023-04-21 23:30:00+00:00,164207.18348492205,176560.364825655,326014.1912911195,8077961732.284669,-8.963210897272589e-06,-8.963251067087417e-06
2023-04-22 03:30:00+00:00,164207.1677294633,176560.28241195666,326014.1223119824,8077951079.588543,-1.0281934728406661e-05,-1.0281987587859873e-05
2023-04-22 07:30:00+00:00,164207.2557762734,176560.20876421107,326014.1657576286,8077944708.042437,-1.1070684317493473e-05,-1.107074559797138e-05
2023-04-22 11:30:00+00:00,164207.2815951259,176560.22375431383,326014.1695598341,8077955214.034097,-9.770121398133824e-06,-9.770169126080763e-06
2023-04-22 15:30:00+00:00,164207.2742456325,176560.2435608241,326014.1661933687,8077959491.980441,-9.240543746957819e-06,-9.2405864410452e-06
2023-04-22 19:30:00+00:00,164207.26416804784,176560.2211942668,326014.08188161725,8077970903.838325,-7.827841387864076e-06,-7.827872025574357e-06
2023-04-22 23:30:00+00:00,164207.2291527969,176560.22672224027,326014.05803254823,8077968407.30464,-8.136893521304422e-06,-8.136926626002091e-06
2023-04-23 03:30:00+00:00,164207.2360915153,176560.1951433135,326014.0850822867,8077954978.3334255,-9.799299372281745e-06,-9.799347385729504e-06
2023-04-23 07:30:00+00:00,164207.24128183402,176560.19925933494,326014.1597520964,8077939446.468372,-1.172202769816888e-05,-1.1722096401672454e-05
2023-04-23 11:30:00+00:00,164207.27196136082,176560.1543957693,326014.1348811332,8077941589.518628,-1.145673416025339e-05,-1.1456799789133462e-05
2023-04-23 15:30:00+00:00,164207.26945873216,176560.1121890003,326014.0257781423,8077955616.757114,-9.720267311053021e-06,-9.720314553157457e-06
2023-04-23 19:30:00+00:00,164207.1578152457,176560.04030025148,326013.77557461214,8077964995.959434,-8.559192455459552e-06,-8.559229085556313e-06
2023-04-23 23:30:00+00:00,164207.12985007878,176560.0443146716,326013.75555902865,8077963125.596832,-8.790729308261191e-06,-8.790767946948519e-06
2023-04-24 03:30:00+00:00,164207.05258593865,176560.05026767342,326013.6456423764,8077969791.009133,-7.9656012897944e-06,-7.96563301536483e-06
2023-04-24 07:30:00+00:00,164207.095293365,176560.1221025818,326013.8579086182,8077950256.860493,-1.0383782286349508e-05,-1.038383619819e-05
2023-04-24 11:30:00+00:00,164207.1509402922,176560.14259449742,326014.02702572703,8077930517.541368,-1.2827361849154784e-05,-1.2827444120464339e-05
2023-04-24 15:30:00+00:00,164207.10506560278,176560.13382448256,326013.9025898512,8077945416.727543,-1.0982954420035718e-05,-1.0983014733121225e-05
2023-04-24 19:30:00+00:00,164207.10076214778,176560.0788420574,326013.716778778,8077974007.380034,-7.443646216409583e-06,-7.44367392048156e-06
2023-04-24 23:30:00+00:00,164207.1200884667,176560.08343301088,326013.60707694537,8078007359.681702,-3.314881581339968e-06,-3.314887075572059e-06
2023-04-25 03:30:00+00:00,164207.1416389788,176560.05328234535,326013.64783580566,8077995101.737853,-4.832323033165942e-06,-4.832334708876504e-06
2023-04-25 07:30:00+00:00,164207.2163943244,176559.99282598606,326013.5270593396,8078028565.733248,-6.897315528719972e-07,-6.897317907369141e-07
2023-04-25 11:30:00+00:00,164207.27124376778,176560.04946575288,326013.5230469453,8078060735.547912,3.2926500657115554e-06,3.2926446449512267e-06
2023-04-25 15:30:00+00:00,164207.33613556795,176560.1305115789,326013.54911083233,8078095225.832183,7.562288406592899e-06,7.562259812634084e-06
2023-04-25 19:30:00+00:00,164207.38058460515,176560.22061321614,326013.61224575114,8078117497.861109,1.031939843443297e-05,1.0319345189807247e-05
2023-04-25 23:30:00+00:00,164207.40149518935,176560.23726103152,326013.561437425,8078140352.119442,1.3148584093292115e-05,1.3148497651418011e-05
2023-04-26 03:30:00+00:00,164207.44174810345,176560.264971448,326013.6208199431,8078144957.925697,1.3718748340885156e-05,1.3718654239717768e-05
2023-04-26 07:30:00+00:00,164207.43840243158,176560.31572207072,326013.6338868996,8078154997.97194,1.4961630714349639e-05,1.4961518790269199e-05
2023-04-26 11:30:00+00:00,164207.46197033278,176560.36565268037,326013.71683659044,8078155391.862722,1.5010391437142445e-05,1.5010278782344224e-05
2023-04-26 15:30:00+00:00,164207.46876761442,176560.38283482916,326013.7274313114,8078159518.624033,1.5521253515782263e-05,1.5521133062373304e-05
2023-04-26 19:30:00+00:00,164207.38174400415,176560.36118316688,326013.5394105851,8078174715.830049,1.7402553564416223e-05,1.74024021417377e-05
2023-04-26 23:30:00+00:00,164207.35991608855,176560.4598188695,326013.5465269001,8078194366.134688,1.983511380188041e-05,1.983491708861186e-05
2023-04-27 03:30:00+00:00,164207.34848920806,176560.52123778517,326013.5670940307,8078203290.71405,2.093990974727511e-05,2.0939690510425525e-05
2023-04-27 07:30:00+00:00,164207.44218582337,176560.47055549658,326013.56716608355,8078215445.018154,2.2444521376341342e-05,2.244426950184023e-05
2023-04-27 11:30:00+00:00,164207.46736023668,176560.44478263374,326013.5051001869,8078230400.328834,2.429587659791288e-05,2.4295581457883497e-05
2023-04-27 15:30:00+00:00,164207.4807073336,176560.5015286322,326013.56067147944,8078236475.160948,2.50478952215083e-05,2.504758152821901e-05
2023-04-27 19:30:00+00:00,164207.4360434777,176560.5006078199,326013.5431298284,8078227939.388854,2.3991230697850696e-05,2.3990942912878364e-05
2023-04-27 23:30:00+00:00,164207.3846198773,176560.49836986588,326013.48091383104,8078227989.178937,2.399739433656123e-05,2.3997106403700172e-05
2023-04-28 03:30:00+00:00,164207.35877999663,176560.4998160195,326013.4711079421,8078223519.510077,2.3444082877022154e-05,2.3443808068806258e-05
2023-04-28 07:30:00+00:00,164207.29852458212,176560.55612084726,326013.58724088944,8078194097.497545,1.980185853978078e-05,1.9801662485568122e-05
2023-04-28 11:30:00+00:00,164207.3203601428,176560.64277525342,326013.80399020726,8078171748.2796135,1.7035193092151957e-05,1.703504799489795e-05
2023-04-28 19:30:00+00:00,164207.41575841192,176560.79806851118,326014.0941407084,8078171365.750579,1.6987838868498528e-05,1.698769457679795e-05
2023-04-28 23:30:00+00:00,164207.50794644604,176560.76887907696,326014.1518971744,8078175079.628261,1.7447589052643764e-05,1.744743684523232e-05
2023-04-29 03:30:00+00:00,164207.50178839668,176560.6961899941,326014.022087736,8078184608.525005,1.8627194954712323e-05,1.8627021470670727e-05
2023-04-29 07:30:00+00:00,164207.41084862596,176560.6685675211,326013.97367320507,8078163132.539371,1.596862911190655e-05,1.5968501614705997e-05
2023-04-29 11:30:00+00:00,164207.43991319745,176560.60592207982,326013.8876594778,8078174713.947226,1.7402320485082612e-05,1.7402169066460166e-05
2023-04-29 15:30:00+00:00,164207.50085841017,176560.54634090193,326013.8239006152,8078190695.15369,1.93806739052782e-05,1.9380486102444183e-05
2023-04-29 19:30:00+00:00,164207.4820372279,176560.62255787532,326013.90752053686,8078186355.894156,1.8843506141452693e-05,1.8843328604821114e-05
2023-04-29 23:30:00+00:00,164207.55076868355,176560.69205037085,326014.03228239005,8078194729.486416,1.9880094018764893e-05,1.987989641231475e-05
2023-04-30 03:30:00+00:00,164207.54415416453,176560.62806699067,326013.9639451405,8078191627.200655,1.949605432449708e-05,1.9495864278900057e-05
2023-04-30 07:30:00+00:00,164207.55937241606,176560.6667265237,326014.05051554134,8078185654.2189455,1.8756644016404422e-05,1.8756468112756614e-05
2023-04-30 11:30:00+00:00,164207.52763787587,176560.71524435258,326014.0526939239,8078189745.906729,1.9263164255489684e-05,1.926297872312374e-05
2023-04-30 15:30:00+00:00,164207.54530762866,176560.7045289891,326014.0592170537,8078190134.165181,1.9311227738016967e-05,1.9311041278659095e-05
2023-04-30 19:30:00+00:00,164207.63457349112,176560.75894996242,326014.1839648023,8078200073.271896,2.0541614555780185e-05,2.0541403579705095e-05
2023-04-30 23:30:00+00:00,164207.6720928394,176560.79865273598,326014.1103044086,8078239570.319139,2.5431052576241342e-05,2.5430729212506082e-05
2023-05-01 03:30:00+00:00,164207.68241377422,176560.76198898858,326013.9839739471,8078262927.169541,2.8322455361218246e-05,2.8322054288052302e-05
2023-05-01 07:30:00+00:00,164207.70651336477,176560.8723272505,326014.05366697215,8078283536.347187,3.087371688059726e-05,3.0873240297209486e-05
2023-05-01 11:30:00+00:00,164207.7297556635,176560.98574886905,326014.2004166522,8078286048.866857,3.118474795904547e-05,3.118426172490153e-05
2023-05-01 15:30:00+00:00,164207.75828313178,176560.98840201218,326014.17551405483,8078300846.400535,3.3016571571842235e-05,3.3016026536839814e-05
2023-05-01 19:30:00+00:00,164207.80316510238,176561.0250415522,326014.1811401201,8078322298.468935,3.5672176640577646e-05,3.5671540403615104e-05
2023-05-01 23:30:00+00:00,164207.7957473633,176561.16996346583,326014.25683058804,8078342246.739924,3.814162287585354e-05,3.814089550265114e-05
2023-05-02 03:30:00+00:00,164207.72153354756,176561.21479083537,326014.2033114723,8078346910.95518,3.871901771912434e-05,3.871826815730591e-05
2023-05-02 07:30:00+00:00,164207.7042599685,176561.26028707455,326014.2027035087,8078354896.635188,3.970758497118254e-05,3.970679664589868e-05
2023-05-02 11:30:00+00:00,164207.68159763262,176561.31192069777,326014.2594103525,8078349160.226303,3.89974606032073e-05,3.899670022200911e-05
2023-05-02 15:30:00+00:00,164207.71828454666,176561.41497944196,326014.34321626,8078367845.398315,4.131054466482986e-05,4.130969140777854e-05
2023-05-02 19:30:00+00:00,164207.73283231456,176561.42657042504,326014.33704753,8078376660.375189,4.240177264480671e-05,4.240087371505572e-05
2023-05-02 23:30:00+00:00,164207.74919554967,176561.5135397376,326014.4669521717,8078373956.213782,4.2067017757663194e-05,4.206613296548531e-05
2023-05-03 03:30:00+00:00,164207.70059997047,176561.53122101875,326014.4533056956,8078368558.181655,4.139878189279855e-05,4.139792498687728e-05
2023-05-03 07:30:00+00:00,164207.72152765293,176561.54589906553,326014.5374966677,8078358078.499637,4.0101475909715134e-05,4.010067186702553e-05
2023-05-03 11:30:00+00:00,164207.75792699197,176561.53019634218,326014.586992648,8078351896.9577,3.9336247410926006e-05,3.9335473761034074e-05
2023-05-03 15:30:00+00:00,164207.7491968488,176561.49045159097,326014.5354220435,8078350887.8307905,3.921132507311853e-05,3.9210556329207114e-05
2023-05-03 19:30:00+00:00,164207.7595472671,176561.51671778655,326014.63900483644,8078335960.1703615,3.736339274507117e-05,3.736269475089869e-05
2023-05-03 23:30:00+00:00,164207.70938912482,176561.52321736224,326014.6527397589,8078320354.636473,3.5431544770148093e-05,3.543091708779215e-05
2023-05-04 03:30:00+00:00,164207.6657180275,176561.46315739636,326014.6607619233,8078289396.126703,3.159911360661738e-05,3.159861436514405e-05
2023-05-04 07:30:00+00:00,164207.6916499878,176561.38693363298,326014.65075876226,8078277849.393831,3.0169714736016928e-05,3.0169259639326703e-05
2023-05-04 11:30:00+00:00,164207.72274982312,176561.34337263994,326014.7138527368,8078259108.124509,2.7849686248471173e-05,2.784929845315907e-05
2023-05-04 15:30:00+00:00,164207.73377651343,176561.29448936274,326014.72097691946,8078246841.196125,2.6331132578771843e-05,2.6330785920585657e-05
2023-05-04 19:30:00+00:00,164207.73683324642,176561.2504498868,326014.6781624008,8078245816.915699,2.620433434930014e-05,2.6203991021728564e-05
2023-05-04 23:30:00+00:00,164207.73996469862,176561.2351811365,326014.69019731315,8078239514.876162,2.5424189151745935e-05,2.5423865962526794e-05
2023-05-05 03:30:00+00:00,164207.69706465042,176561.17329977764,326014.6264094839,8078225706.371076,2.3714799855856228e-05,2.3714518664435718e-05
2023-05-05 07:30:00+00:00,164207.69360674432,176561.1402541175,326014.63378699875,8078213727.9586735,2.2231962299334995e-05,2.2231715172923887e-05
2023-05-05 11:30:00+00:00,164207.66955834115,176561.1045183429,326014.6836488533,8078184899.39411,1.8663202366875353e-05,1.8663028211480922e-05
2023-05-05 15:30:00+00:00,164207.64548283542,176561.1434247191,326014.7691225864,8078168229.461145,1.659958977473508e-05,1.6599452003069367e-05
2023-05-05 19:30:00+00:00,164207.64852229712,176561.11518270668,326014.7582317513,8078163851.990221,1.6057691727633383e-05,1.6057562804281713e-05
2023-05-05 23:30:00+00:00,164207.60637982842,176561.0847833142,326014.77192737925,8078140215.771465,1.313170523720153e-05,1.3131619017115122e-05
2023-05-06 03:30:00+00:00,164207.58423710518,176561.1084377145,326014.8342703305,8078125453.151109,1.1304203631379295e-05,1.1304139739350923e-05
2023-05-06 07:30:00+00:00,164207.59314988172,176561.0360444846,326014.75168113963,8078127826.672875,1.1598027812809164e-05,1.1597960556204619e-05
2023-05-06 11:30:00+00:00,164207.60231765467,176561.00270289366,326014.7959710424,8078110344.658371,9.433885620913074e-06,9.433841122093983e-06
2023-05-06 15:30:00+00:00,164207.61507768356,176561.0357380861,326014.8790227656,8078102967.449689,8.520642552412028e-06,8.520606251943476e-06
2023-05-06 19:30:00+00:00,164207.59535389917,176561.01200649168,326014.79297807,8078111711.06921,9.603037027794414e-06,9.602990918929526e-06
2023-05-06 23:30:00+00:00,164207.6018499702,176561.1070209504,326014.9663312878,8078097926.473812,7.896607571833414e-06,7.896576393791976e-06
2023-05-07 03:30:00+00:00,164207.57981202123,176561.16849990792,326015.1225656138,8078070936.108386,4.555402896677663e-06,4.555392520861398e-06
2023-05-07 07:30:00+00:00,164207.57097491756,176561.1811917477,326015.05787595303,8078087707.232673,6.631542214918795e-06,6.631520226339933e-06
2023-05-07 11:30:00+00:00,164207.5866680539,176561.14437297042,326015.1109375896,8078068956.822907,4.310382208938535e-06,4.310372919267836e-06
2023-05-07 15:30:00+00:00,164207.52676132062,176561.13652185918,326015.08555043075,8078056114.05452,2.7205438684063665e-06,2.7205401677336086e-06
2023-05-07 19:30:00+00:00,164207.4691204273,176561.11051745008,326015.0703307729,8078036375.143209,2.770147902175779e-07,2.77014751848988e-07
2023-05-07 23:30:00+00:00,164207.49750511875,176561.1284477562,326015.10483739333,8078040963.524606,8.450219710631757e-07,8.45021614032311e-07
2023-05-08 03:30:00+00:00,164207.5437407406,176561.20430813558,326015.2742006162,8078033963.507442,-2.152761824358862e-08,-2.1527618475307797e-08
2023-05-08 07:30:00+00:00,164207.55712274337,176561.17641425965,326015.21059916576,8078045390.061994,1.3929940780865735e-06,1.3929931078712237e-06
2023-05-08 11:30:00+00:00,164207.55409824758,176561.16275186217,326015.22250168107,8078037839.5983,4.5830333950114266e-07,4.5830323448019923e-07
2023-05-08 15:30:00+00:00,164207.5577307931,176561.23835327453,326015.3718125873,8078023676.505554,-1.294981247346172e-06,-1.2949820858351114e-06
2023-05-08 19:30:00+00:00,164207.51560315234,176561.27767425717,326015.4219711127,8078010631.196129,-2.909892648284007e-06,-2.9098968820298327e-06
2023-05-08 23:30:00+00:00,164207.60225714542,176561.2390612712,326015.6004416877,8077980841.978393,-6.597574233824233e-06,-6.597595997912845e-06
2023-05-09 03:30:00+00:00,164207.6795251473,176561.27414615598,326015.7672046297,8077971814.489435,-7.715109614836457e-06,-7.715139376447718e-06
2023-05-09 07:30:00+00:00,164207.5963246551,176561.34466507245,326015.7397934348,8077974779.461015,-7.348068385537587e-06,-7.348095382724338e-06
2023-05-09 11:30:00+00:00,164207.57357521792,176561.34870901165,326015.6722575883,8077985924.35009,-5.9684147611926974e-06,-5.968432572250947e-06
2023-05-09 15:30:00+00:00,164207.5655970462,176561.3265973821,326015.7206602793,8077965760.71117,-8.464521930040547e-06,-8.464557754308456e-06
2023-05-09 19:30:00+00:00,164207.5699884364,176561.33825399264,326015.73568366526,8077966595.383523,-8.361195756978468e-06,-8.361230711970555e-06
2023-05-09 23:30:00+00:00,164207.58655859198,176561.44895610894,326015.8093155413,8077984236.044199,-6.17741435970931e-06,-6.177433440011974e-06
2023-05-10 03:30:00+00:00,164207.65559700946,176561.51333742464,326016.1081341791,8077948991.957831,-1.0540367742617462e-05,-1.0540423292683883e-05
2023-05-10 07:30:00+00:00,164207.6945106998,176561.5104172028,326016.1089424536,8077958906.985437,-9.31296173800611e-06,-9.31300510390352e-06
2023-05-10 11:30:00+00:00,164207.70773180312,176561.49509205736,326016.1062573171,8077958997.276142,-9.301784426374304e-06,-9.301827688239337e-06
2023-05-10 15:30:00+00:00,164207.7493116348,176561.5576125357,326016.2711405037,8077948057.584369,-1.065603616479116e-05,-1.065609294074787e-05
2023-05-10 19:30:00+00:00,164207.714983617,176561.5815617853,326016.27998712007,8077942949.640628,-1.1288361264405466e-05,-1.128842497843497e-05
2023-05-10 23:30:00+00:00,164207.70221348997,176561.59159744837,326016.2057399055,8077960197.768669,-9.15317246130698e-06,-9.153214351845654e-06
2023-05-11 03:30:00+00:00,164207.7099560698,176561.62646267703,326016.2907719636,8077951440.789313,-1.023722078385969e-05,-1.0237273184562005e-05
2023-05-11 07:30:00+00:00,164207.67598683396,176561.67685477776,326016.4065551836,8077927833.089332,-1.315967686410513e-05,-1.3159763453412372e-05
2023-05-11 11:30:00+00:00,164207.65271658654,176561.64819389995,326016.3386788569,8077929793.574082,-1.2916983565536277e-05,-1.2917066990486893e-05
2023-05-11 15:30:00+00:00,164207.6533874152,176561.6343150626,326016.3288775448,8077928492.013679,-1.3078106975261683e-05,-1.3078192494448332e-05
2023-05-11 19:30:00+00:00,164207.59726503957,176561.6675706178,326016.256668121,8077939548.973078,-1.1709338384902068e-05,-1.1709406939739929e-05
2023-05-11 23:30:00+00:00,164207.62042637842,176561.6619827234,326016.3478519722,8077922344.81926,-1.3839083509159522e-05,-1.3839179270159206e-05
2023-05-12 03:30:00+00:00,164207.73695694667,176561.64706709332,326016.49559388764,8077915016.464094,-1.4746278878874364e-05,-1.4746387606313635e-05
2023-05-12 07:30:00+00:00,164207.7480522671,176561.6295648187,326016.51305558585,8077909008.977477,-1.5489960635495237e-05,-1.5490080606174376e-05
2023-05-12 11:30:00+00:00,164207.7554960929,176561.60055798668,326016.4749431797,8077912266.881274,-1.5086656596219328e-05,-1.5086770400967578e-05
2023-05-12 15:30:00+00:00,164207.7535948258,176561.56771597744,326016.4571981014,8077906884.053408,-1.5753010287555824e-05,-1.5753134367525475e-05
2023-05-12 19:30:00+00:00,164207.74486747346,176561.5903726532,326016.3561558906,8077935295.853042,-1.2235842725361046e-05,-1.2235917583895285e-05
2023-05-12 23:30:00+00:00,164207.67209422178,176561.67562799834,326016.32199709467,8077946937.372216,-1.0794710021966303e-05,-1.0794768285267823e-05
2023-05-13 03:30:00+00:00,164207.6807370079,176561.68861177855,326016.5406834986,8077899865.5040655,-1.6621854021403593e-05,-1.6621992165949962e-05
2023-05-13 07:30:00+00:00,164207.65133161453,176561.76016332282,326016.5380723675,8077912198.662127,-1.5095101614681639e-05,-1.5095215546874564e-05
2023-05-13 11:30:00+00:00,164207.6208944765,176561.75652622047,326016.5784971421,8077892819.063506,-1.749415047869185e-05,-1.7494303503127028e-05
2023-05-13 15:30:00+00:00,164207.61835004768,176561.73885368317,326016.7023094871,8077857101.250561,-2.191574765664228e-05,-2.1915987810148724e-05
2023-05-13 19:30:00+00:00,164207.57703383412,176561.75285067328,326016.73913591984,8077840459.018803,-2.3975931047082177e-05,-2.3976218474311198e-05
2023-05-13 23:30:00+00:00,164207.54845278314,176561.74294890804,326016.6628525429,8077848202.376946,-2.301736142340527e-05,-2.3017626326933646e-05
