Record Time,Area (m^2),Area MA (m^2)
2022-10-26 16:30:00,807983.6461542877,807780.8754098025
2022-10-26 20:30:00,808213.4348283614,807783.7729007109
2022-10-27 00:30:00,808065.2597043499,807786.2615149129
2022-10-27 04:30:00,807902.9703975284,807785.770152311
2022-10-27 08:30:00,807645.3328328771,807784.9767211276
2022-10-27 12:30:00,807584.6969901415,807784.5487242923
2022-10-27 16:30:00,807649.510163014,807783.4776982182
2022-10-27 20:30:00,807816.5174153517,807782.9595974196
2022-10-28 00:30:00,807936.4282898444,807784.453547196
2022-10-28 04:30:00,807885.447601217,807784.27596686
2022-10-28 08:30:00,807991.5357282385,807786.150823961
2022-10-28 12:30:00,807858.982535901,807786.3171912971
2022-10-28 16:30:00,807822.1673994546,807785.1296898003
2022-10-28 20:30:00,807874.0642553964,807785.6293221914
2022-10-29 00:30:00,807983.3590091269,807786.5757988958
2022-10-29 04:30:00,807580.0191981677,807784.7087423418
2022-10-29 08:30:00,807422.563213274,807782.867767054
2022-10-29 12:30:00,807492.2081795874,807781.5977545842
2022-10-29 16:30:00,807696.8842938321,807779.467801148
2022-10-29 20:30:00,807709.1802459024,807777.6749914177
2022-10-30 00:30:00,807975.5553454661,807777.3931268059
2022-10-30 04:30:00,807820.8823583658,807777.285783461
2022-10-30 08:30:00,807925.8173914988,807777.3303270991
2022-10-30 12:30:00,807731.3409727241,807775.8852270942
2022-10-30 16:30:00,807797.110604619,807775.6545686172
2022-10-30 20:30:00,807537.3396505571,807775.3579460861
2022-10-31 00:30:00,807593.3358784145,807776.2376934164
2022-10-31 04:30:00,807858.3115774451,807775.8264286862
2022-10-31 08:30:00,808041.3416718843,807776.3034043335
2022-10-31 12:30:00,807755.8713732045,807774.9811268407
2022-10-31 16:30:00,807525.0234874252,807773.1622455962
2022-10-31 20:30:00,807929.528904543,807773.6555739184
2022-11-01 00:30:00,807752.0241337336,807774.650946044
2022-11-01 04:30:00,807551.4083272209,807775.0615158823
2022-11-01 08:30:00,807889.0158166559,807776.0868823518
2022-11-01 12:30:00,807727.0365327538,807775.5019794438
2022-11-01 16:30:00,807822.6793686656,807775.9660949077
2022-11-01 20:30:00,808047.3197237037,807776.7156726371
2022-11-02 00:30:00,808268.4326008372,807779.9595109733
2022-11-02 04:30:00,808056.8436718076,807781.5063498606
2022-11-02 08:30:00,808064.4147720096,807782.4574724499
2022-11-02 12:30:00,807823.6661566292,807781.6717766726
2022-11-02 16:30:00,807653.211350122,807781.1920311742
2022-11-02 20:30:00,807678.3843824816,807779.6323507543
2022-11-03 00:30:00,807635.6721143844,807777.9546072829
2022-11-03 04:30:00,807676.4915181578,807778.1736757905
2022-11-03 08:30:00,807747.633074315,807777.8452681133
2022-11-03 12:30:00,807800.1116332166,807777.1140438992
2022-11-03 16:30:00,807657.4095049357,807778.4297860366
2022-11-03 20:30:00,807687.9904834705,807779.3601196837
2022-11-04 00:30:00,807722.3606098093,807779.6552145714
2022-11-04 04:30:00,807794.4315901131,807778.7257927745
2022-11-04 08:30:00,807814.2600374876,807777.5619721246
2022-11-04 12:30:00,808048.6421840645,807777.361542427
2022-11-04 16:30:00,807910.3524700204,807778.9723713534
2022-11-04 20:30:00,808096.6629836815,807781.9690230396
2022-11-05 00:30:00,807695.5642553385,807783.5019870164
2022-11-05 04:30:00,807836.3027770449,807784.910835226
2022-11-05 08:30:00,807979.7471890035,807783.6513659455
2022-11-05 12:30:00,807866.4647449027,807784.8752114645
2022-11-05 16:30:00,807515.0600185225,807783.0350654632
2022-11-05 20:30:00,807737.7594776746,807783.109715672
2022-11-06 00:30:00,807930.7773587094,807785.1751046575
2022-11-06 04:30:00,807789.4735167378,807786.7701586641
2022-11-06 08:30:00,807612.7597750447,807788.0727380227
2022-11-06 12:30:00,807458.8343856379,807786.5451933772
2022-11-06 16:30:00,807522.387665144,807784.9128291917
2022-11-06 20:30:00,807236.6295003283,807781.1684540333
2022-11-07 00:30:00,807691.6332707534,807781.133123149
2022-11-07 04:30:00,807400.4073630458,807779.3906624197
2022-11-07 08:30:00,807803.614412154,807780.0197133959
2022-11-07 12:30:00,807950.2841547038,807781.0568596516
2022-11-07 16:30:00,807346.6856954695,807779.228647854
2022-11-07 20:30:00,807699.2391468612,807779.6100291695
2022-11-08 00:30:00,807574.9332581846,807778.732076239
2022-11-08 04:30:00,807634.7500683651,807778.2831590668
2022-11-08 08:30:00,807564.5165248256,807777.8145491123
2022-11-08 12:30:00,807702.3532928305,807778.2805241009
2022-11-08 16:30:00,807925.9153330312,807779.321304715
2022-11-08 20:30:00,807981.4506414938,807781.4960209777
2022-11-09 00:30:00,807589.6675165547,807780.7794274235
2022-11-09 04:30:00,808003.6471843893,807781.8536191935
2022-11-09 08:30:00,807828.7435450185,807782.3240000738
2022-11-09 12:30:00,807799.5875344666,807782.9492354803
2022-11-09 16:30:00,807810.7029090693,807784.0378711513
2022-11-09 20:30:00,807893.9063363879,807786.3549830599
2022-11-10 00:30:00,807899.2899391402,807787.9740894596
2022-11-10 04:30:00,808127.6965769185,807790.625560776
2022-11-10 08:30:00,807862.3721816365,807790.7724191779
2022-11-10 12:30:00,807902.9428125519,807791.0893651507
2022-11-10 16:30:00,808033.8849853195,807793.0805996715
2022-11-10 20:30:00,807829.5970545834,807792.0669036317
2022-11-11 00:30:00,807854.8868418211,807793.5533758054
2022-11-11 04:30:00,807829.1776215961,807793.8812096104
2022-11-11 08:30:00,807813.0985565394,807793.9879726488
2022-11-11 12:30:00,807806.3526312367,807794.1892233683
2022-11-11 16:30:00,807843.1870800055,807795.4078647243
2022-11-11 20:30:00,807712.8053467219,807795.9608512996
2022-11-12 00:30:00,808044.6086491336,807798.5890112062
2022-11-12 04:30:00,807791.7716758463,807798.762171624
2022-11-12 08:30:00,808102.4046054232,807799.7762092525
2022-11-12 12:30:00,807897.636074934,807799.4489019065
2022-11-12 16:30:00,807868.6080390903,807800.1638349635
2022-11-12 20:30:00,807944.9321764173,807801.031575206
2022-11-13 00:30:00,807979.7335015656,807800.7626867964
2022-11-13 04:30:00,807815.0755499584,807801.9827498815
2022-11-13 08:30:00,807887.5742887538,807801.8644540451
2022-11-13 12:30:00,807890.5461020487,807800.691672091
2022-11-13 16:30:00,807865.5240831485,807801.4783070737
2022-11-13 20:30:00,807872.3739985375,807802.7239598435
2022-11-14 00:30:00,807847.6955372931,807803.2099913738
2022-11-14 04:30:00,807631.8729387067,807802.598541651
2022-11-14 08:30:00,808189.6526572959,807805.217650343
2022-11-14 12:30:00,808011.7672664032,807805.5904275266
2022-11-14 16:30:00,807877.613817592,807805.499335556
2022-11-14 20:30:00,807819.4676242727,807803.9567603045
2022-11-15 00:30:00,807590.0526759694,807802.4372829816
2022-11-15 04:30:00,807695.520801484,807801.5747395667
2022-11-15 08:30:00,807796.9377945011,807802.2096076783
2022-11-15 12:30:00,807812.0687931619,807802.3657617887
2022-11-15 16:30:00,807635.2939618734,807802.1016558965
2022-11-15 20:30:00,807801.3348077681,807800.4181878096
2022-11-16 00:30:00,807774.7408381331,807800.4730406703
2022-11-16 04:30:00,807798.8290124607,807798.3354842678
2022-11-16 08:30:00,807698.1359782616,807798.5330563843
2022-11-16 12:30:00,807798.8430989138,807798.3225020218
2022-11-16 16:30:00,807727.8827625827,807797.5273468468
2022-11-16 20:30:00,807799.7036792878,807798.724558111
2022-11-17 00:30:00,807704.0540303522,807799.7249081475
2022-11-17 04:30:00,807919.3456728136,807801.5015667159
2022-11-17 08:30:00,807737.0679928877,807801.4166702683
2022-11-17 12:30:00,807810.382732316,807802.0315218313
2022-11-17 16:30:00,807681.9339892776,807800.6468528092
2022-11-17 20:30:00,807649.0835827814,807800.0906588932
2022-11-18 00:30:00,807739.4277087267,807800.5979602673
2022-11-18 04:30:00,807894.0495929504,807801.8469093203
2022-11-18 08:30:00,807808.5816766239,807800.4558668757
2022-11-18 12:30:00,807763.145179849,807802.4280136875
2022-11-18 16:30:00,807692.5005524226,807802.089498614
2022-11-18 20:30:00,807801.5074354602,807801.7643433573
2022-11-19 00:30:00,807573.152768746,807801.9581895671
2022-11-19 04:30:00,807594.567241942,807801.6475972227
2022-11-19 08:30:00,807820.9254955144,807803.2455561778
2022-11-19 12:30:00,807913.0464624783,807805.2706038724
2022-11-19 16:30:00,807660.4650033817,807805.1972961066
2022-11-19 20:30:00,807651.3566447978,807805.4167825077
2022-11-20 00:30:00,807756.5988720682,807805.7336568183
2022-11-20 04:30:00,807611.1271182536,807806.1774409512
2022-11-20 08:30:00,807714.1343173679,807806.8413997665
2022-11-20 12:30:00,807857.0330973435,807804.7270131396
2022-11-20 16:30:00,807514.120697505,807804.1158364827
2022-11-20 20:30:00,807600.3242597965,807802.8696524875
2022-11-21 00:30:00,807687.217748048,807801.1869122151
2022-11-21 04:30:00,807798.0277666319,807801.3149047631
2022-11-21 08:30:00,807845.0596844992,807802.2314668414
2022-11-21 12:30:00,807924.9464958948,807801.8463562875
2022-11-21 16:30:00,807748.734746869,807801.8780251981
2022-11-21 20:30:00,807855.8714730092,807802.1978675076
2022-11-22 00:30:00,807967.4826110974,807802.9855939735
2022-11-22 04:30:00,807949.1293224924,807805.1712133487
2022-11-22 08:30:00,807694.9100787337,807803.8809281513
2022-11-22 12:30:00,807790.7195431541,807802.7974804143
2022-11-22 16:30:00,807811.6471314663,807803.4427063644
2022-11-22 20:30:00,807898.6177689707,807803.1344499807
2022-11-23 00:30:00,807594.3652712539,807801.7815774214
2022-11-23 04:30:00,807768.5440794085,807801.5361796528
2022-11-23 08:30:00,807867.2220404623,807801.7591521692
2022-11-23 12:30:00,807924.7204565153,807801.8031753561
2022-11-23 16:30:00,807835.4037749546,807801.0013125646
2022-11-23 20:30:00,807915.269681218,807801.6693785778
2022-11-24 00:30:00,807931.8531303407,807803.2411014979
2022-11-24 04:30:00,807747.5875651472,807803.2601840979
2022-11-24 08:30:00,807818.5955324307,807801.3851617126
2022-11-24 12:30:00,807818.8602292977,807799.1242157806
2022-11-24 16:30:00,807448.4620738263,807796.4772460699
2022-11-24 20:30:00,807917.5776207091,807796.0249356574
2022-11-25 00:30:00,807842.9791741737,807796.2879117264
