Record Time,Distance (cm),Moving Average (cm)
2022-10-01 12:30:00,176560.591295262,176563.20980332675
2022-10-01 16:30:00,176567.3427169059,176563.18162429484
2022-10-01 20:30:00,176568.27033326257,176563.15321303278
2022-10-02 00:30:00,176570.81364498378,176563.16415648776
2022-10-02 04:30:00,176561.459119837,176563.15354815038
2022-10-02 08:30:00,176564.37335703027,176563.14304577198
2022-10-02 12:30:00,176563.41341085534,176563.12055847785
2022-10-02 16:30:00,176563.67996542458,176563.09130745282
2022-10-02 20:30:00,176560.95631707495,176563.05530395877
2022-10-03 00:30:00,176553.93203973916,176562.9732998779
2022-10-03 04:30:00,176551.97240127463,176562.89378465796
2022-10-03 08:30:00,176556.82822773102,176562.8826133767
2022-10-03 12:30:00,176558.74023745352,176562.85763882712
2022-10-03 16:30:00,176562.13485221146,176562.84479629254
2022-10-03 20:30:00,176561.50108948944,176562.82099744806
2022-10-04 00:30:00,176566.25186082607,176562.85345322193
2022-10-04 04:30:00,176559.3488974116,176562.90435078664
2022-10-04 08:30:00,176554.06191053582,176562.83644312262
2022-10-04 12:30:00,176562.22794492324,176562.8126071687
2022-10-04 16:30:00,176556.56537100117,176562.79889784756
2022-10-04 20:30:00,176554.87266077663,176562.75734927063
2022-10-05 00:30:00,176565.70691695667,176562.73952491116
2022-10-05 04:30:00,176570.5959952833,176562.7688563149
2022-10-05 08:30:00,176556.99748387595,176562.71548425435
2022-10-05 12:30:00,176567.41483056804,176562.75488228942
2022-10-05 16:30:00,176566.53325613833,176562.79805437967
2022-10-05 20:30:00,176565.51453888672,176562.8325139261
2022-10-06 00:30:00,176576.62837522422,176562.92079055306
2022-10-06 04:30:00,176568.00784656138,176563.00513480292
2022-10-06 08:30:00,176546.32183456508,176562.9480535845
2022-10-06 12:30:00,176564.93496767562,176562.9874872249
2022-10-06 16:30:00,176563.51083976438,176562.97952738687
2022-10-06 20:30:00,176564.16402471348,176562.98873694264
2022-10-07 00:30:00,176560.9063307272,176562.9490034835
2022-10-07 04:30:00,176567.20925876196,176562.94114376066
2022-10-07 08:30:00,176554.24560968005,176562.93404696672
2022-10-07 12:30:00,176561.73481059988,176563.0064950425
2022-10-07 16:30:00,176564.7406789624,176563.02177016655
2022-10-07 20:30:00,176562.32513555427,176563.0321613801
2022-10-08 00:30:00,176568.61138183216,176563.0781514145
2022-10-08 04:30:00,176561.0283587934,176563.1129722283
2022-10-08 08:30:00,176552.77155731712,176563.10662822812
2022-10-08 12:30:00,176561.20405448668,176563.1161256051
2022-10-08 16:30:00,176564.2339105275,176563.12804192683
2022-10-08 20:30:00,176559.63678321106,176563.13153783872
2022-10-09 00:30:00,176559.34983474528,176563.05276121976
2022-10-09 04:30:00,176564.34050089805,176563.0240070028
2022-10-09 08:30:00,176562.57559491665,176562.99451398524
2022-10-09 12:30:00,176566.6443532842,176563.01713922308
2022-10-09 16:30:00,176564.84834322365,176563.01999685855
2022-10-09 20:30:00,176562.68372465644,176563.00210979383
