Record Time,Distance (cm),Moving Average (cm)
2022-10-01 19:30:00,176577.15115579902,176563.80180745298
2022-10-01 23:30:00,176570.82266866905,176563.79716563175
2022-10-02 03:30:00,176562.70544898981,176563.78988752083
2022-10-02 07:30:00,176564.8109539798,176563.77327852105
2022-10-02 11:30:00,176565.84084975853,176563.75363923924
2022-10-02 15:30:00,176562.92531533225,176563.71039663214
2022-10-02 19:30:00,176563.4976748915,176563.69004254893
2022-10-02 23:30:00,176558.53867378432,176563.6298460251
2022-10-03 03:30:00,176553.57744381358,176563.5286046944
2022-10-03 11:30:00,176558.56167436147,176563.59164589527
2022-10-03 19:30:00,176558.56528575145,176563.52983405543
2022-10-03 23:30:00,176565.1134813503,176563.53635900133
2022-10-04 03:30:00,176564.4290714009,176563.54235035973
2022-10-04 07:30:00,176553.10805452385,176563.46978684506
2022-10-04 11:30:00,176564.1893367379,176563.4252963007
2022-10-04 15:30:00,176558.42137585528,176563.39193683106
2022-10-04 19:30:00,176560.48041808084,176563.39892349057
2022-10-04 23:30:00,176562.46599130865,176563.3293542749
2022-10-05 03:30:00,176573.31947773354,176563.4078108107
2022-10-05 07:30:00,176554.34835515724,176563.3279127649
2022-10-05 11:30:00,176564.7376655227,176563.33522968204
2022-10-05 15:30:00,176564.58841381752,176563.34352891473
2022-10-05 19:30:00,176564.57522423996,176563.38976351364
2022-10-05 23:30:00,176573.16341167458,176563.4540638305
2022-10-06 03:30:00,176576.72826432885,176563.59671205774
2022-10-06 11:30:00,176562.5460360676,176563.67676714304
2022-10-06 15:30:00,176561.1586048711,176563.6725566212
2022-10-06 19:30:00,176566.43108762894,176563.71937025915
2022-10-06 23:30:00,176555.1904637427,176563.65391649152
2022-10-07 03:30:00,176565.1502435361,176563.64693219398
2022-10-07 07:30:00,176558.01322188345,176563.6297799966
2022-10-07 15:30:00,176564.5383012647,176563.6357571102
2022-10-07 19:30:00,176563.01213870585,176563.6189356796
2022-10-08 03:30:00,176567.32202407185,176563.69982977313
2022-10-08 07:30:00,176556.68238093148,176563.7290399379
2022-10-08 11:30:00,176555.6347045982,176563.7117681142
2022-10-08 15:30:00,176564.26994391225,176563.7187508188
2022-10-08 19:30:00,176562.22985313827,176563.74548770822
2022-10-08 23:30:00,176560.1722798188,176563.66124930469
2022-10-09 03:30:00,176564.82172634837,176563.63417438453
2022-10-09 07:30:00,176559.23901623278,176563.55375241343
2022-10-09 11:30:00,176567.08954354926,176563.57701419722
2022-10-09 15:30:00,176567.4392364783,176563.5940563471
2022-10-09 19:30:00,176564.9585291609,176563.60297447004
2022-10-09 23:30:00,176564.46670591438,176563.55893989225
2022-10-10 03:30:00,176570.1237601001,176563.51198044844
