Record Time,Area (m^2),Area MA (m^2)
2023-08-18 11:30:00,807787.4817709182,807718.1466334495
2023-08-18 15:30:00,807738.2751947546,807718.46114222
2023-08-19 03:30:00,807744.6508195318,807718.8640603324
2023-08-19 07:30:00,807887.8955426548,807721.4251433979
2023-08-19 11:30:00,807687.5000714374,807720.9187990403
2023-08-19 23:30:00,807846.8632220492,807722.7709229081
2023-08-20 11:30:00,807755.2587706286,807724.0731743241
2023-08-20 19:30:00,807803.2484955047,807726.7094532959
2023-08-20 23:30:00,807796.9171527259,807727.7419194642
2023-08-21 11:30:00,807827.9096481942,807729.1936256775
2023-08-21 23:30:00,807765.4085101273,807729.7109811697
2023-08-22 03:30:00,807776.2623454793,807730.3666341882
2023-08-22 11:30:00,807801.6065383023,807731.3560773009
2023-08-22 19:30:00,807527.5515107788,807728.5642339238
2023-08-23 03:30:00,807790.5294270954,807729.4016013991
2023-08-23 07:30:00,807601.0052770533,807727.6896504079
2023-08-24 03:30:00,807839.7495137616,807728.7924731995
2023-08-24 11:30:00,807869.4711665323,807730.6435086381
2023-08-24 15:30:00,807763.9211458393,807731.0756857446
2023-08-24 19:30:00,807995.8809774681,807734.4706253821
2023-08-24 23:30:00,807822.5046131462,807735.5849796575
2023-08-25 07:30:00,807789.8381896951,807736.4831750285
2023-08-25 11:30:00,807751.7955626016,807736.6745798731
2023-08-25 15:30:00,807789.6923049192,807741.5536193848
2023-08-25 19:30:00,807640.7082458927,807740.3086147737
2023-08-26 11:30:00,807812.5631210109,807741.1897672889
2023-08-26 23:30:00,807877.5447039006,807749.8471777163
2023-08-27 07:30:00,807777.8108004987,807750.1840888342
2023-08-27 19:30:00,807451.1349667219,807747.810008832
2023-08-27 23:30:00,808281.1545615549,807754.1593487455
2023-08-28 03:30:00,808041.8122105926,807757.5435000613
2023-08-28 07:30:00,807747.762599145,807757.4297686553
2023-08-28 11:30:00,807650.0868630847,807756.1959421545
2023-08-28 15:30:00,807559.0444212953,807753.9555839628
2023-08-28 19:30:00,807451.2016920593,807750.5538548403
2023-08-28 23:30:00,807616.6761150579,807749.0663243984
2023-08-29 07:30:00,807661.3652953625,807748.1025768265
2023-08-29 11:30:00,807711.2735408301,807747.7022612179
2023-08-29 19:30:00,807858.3479728634,807748.8920000527
2023-08-29 23:30:00,807634.3595308778,807747.6735695297
2023-08-30 03:30:00,807585.6882971955,807745.9684613998
2023-08-30 07:30:00,807808.1884514954,807746.6165862967
2023-08-30 11:30:00,807674.887711639,807745.877113362
2023-08-30 15:30:00,807852.055198072,807746.960563206
2023-08-30 19:30:00,807508.6687698154,807745.0012545506
2023-08-30 23:30:00,807709.9728147405,807744.6474319263
2023-08-31 03:30:00,807951.2316687923,807746.713274295
2023-08-31 07:30:00,807870.6121227529,807747.9399955668
2023-08-31 11:30:00,807821.1531992086,807748.6577720732
2023-08-31 15:30:00,807790.7002788974,807749.065951751
2023-08-31 19:30:00,807750.2453769965,807749.0772923784
2023-09-01 03:30:00,807615.3340292536,807747.8035470154
2023-09-01 11:30:00,807842.3815433284,807748.6957922636
2023-09-01 15:30:00,807679.2394705846,807748.0466677619
2023-09-01 23:30:00,807800.0027952585,807748.5277430164
2023-09-02 07:30:00,807794.7392392433,807748.3643573645
2023-09-02 11:30:00,807781.8310459352,807748.6713912047
2023-09-02 15:30:00,807657.8550536236,807747.0802514348
2023-09-02 19:30:00,807654.8015838799,807746.2413544571
2023-09-03 03:30:00,807690.619505302,807745.8724653717
2023-09-03 03:30:00,807690.619505302,807745.3746909567
2023-09-03 07:30:00,807623.233933807,807744.5594381051
2023-09-03 07:30:00,807623.233933807,807743.4761746739
2023-09-03 11:30:00,808261.0484430424,807748.5366505219
2023-09-06 03:30:00,807844.9918752997,807750.6839235225
2023-09-06 07:30:00,807891.7896540293,807752.0277876225
2023-09-06 19:30:00,807703.2113389352,807752.7916270989
2023-09-06 23:30:00,807809.3313571883,807755.1161901341
2023-09-07 03:30:00,807802.7346260841,807755.489495395
2023-09-07 07:30:00,807670.3971783144,807754.6790923753
2023-09-07 19:30:00,807838.6885063209,807758.9204285721
2023-09-07 23:30:00,807759.7758804285,807758.4934854886
2023-09-08 03:30:00,807775.400994646,807758.6545093852
2023-09-08 11:30:00,807884.5523892771,807758.3729825097
2023-09-08 15:30:00,807861.4444700931,807758.5905105794
2023-09-08 19:30:00,807905.8516771402,807759.9349637924
2023-09-08 23:30:00,808010.5122041352,807760.7405121278
2023-09-09 03:30:00,808022.8746314168,807764.4909533071
2023-09-09 07:30:00,807852.5815339347,807763.6321960257
2023-09-09 11:30:00,807673.5694928896,807762.7744559956
2023-09-09 15:30:00,807767.3463726555,807762.9138075274
2023-09-09 19:30:00,807744.6383583171,807762.2863923194
2023-09-10 03:30:00,807926.6965407465,807764.184731812
2023-09-10 07:30:00,807703.9943152701,807762.0023176087
2023-09-10 11:30:00,807710.6492673219,807761.5178548701
2023-09-10 15:30:00,808040.634132389,807761.6236316258
2023-09-10 19:30:00,807655.4902989999,807760.6317313208
2023-09-10 23:30:00,807777.9484570962,807760.294337136
2023-09-11 03:30:00,807727.4053303263,807759.989809295
2023-09-11 07:30:00,807800.2876921654,807759.9668791677
2023-09-11 11:30:00,807772.1291450948,807760.078459589
2023-09-11 15:30:00,807634.7894054407,807758.9394681877
2023-09-11 19:30:00,807831.2347208821,807760.1350251412
2023-09-11 23:30:00,807784.0452689476,807759.5042798497
2023-09-12 03:30:00,807907.5982121584,807758.7419273745
2023-09-12 11:30:00,807777.6931534566,807757.502680012
2023-09-12 19:30:00,807804.4099716515,807759.4468351612
2023-09-12 23:30:00,807752.1575577661,807759.3799610568
2023-09-13 03:30:00,807601.30092674,807757.9428789266
2023-09-13 07:30:00,807795.1077392661,807758.2776974883
2023-09-13 11:30:00,807800.7579238259,807758.6569852234
2023-09-13 19:30:00,807664.6462706728,807757.8250319972
2023-09-13 23:30:00,807607.0878854571,807756.5027763258
2023-09-14 03:30:00,807692.8776832523,807755.9495146469
2023-09-14 15:30:00,807743.3012626518,807758.9352879496
2023-09-14 19:30:00,807765.6548873876,807758.6025783354
2023-09-14 23:30:00,807871.6805485768,807761.123896708
2023-09-15 03:30:00,807672.1199230186,807760.3499491108
2023-09-15 07:30:00,807803.1116443732,807760.7185844147
2023-09-15 23:30:00,807990.9979925645,807768.6325216432
2023-09-16 03:30:00,807805.667137611,807769.1686419238
2023-09-16 07:30:00,807766.951043677,807769.4825401959
2023-09-16 11:30:00,808062.0764120782,807772.0268347341
2023-09-16 15:30:00,807790.117472739,807772.18278851
2023-09-16 23:30:00,807875.9272407329,807776.5969425162
2023-09-17 03:30:00,807804.3804063271,807776.8364551353
2023-09-17 07:30:00,807567.8585928584,807775.0503195602
2023-09-17 11:30:00,807857.1006787145,807775.6453529601
2023-09-17 15:30:00,807654.4900656916,807774.929240746
2023-09-17 23:30:00,807917.4847765348,807776.137338507
2023-09-18 03:30:00,807961.857680297,807777.9780746151
2023-09-18 07:30:00,807721.7422698155,807776.5699960317
2023-09-18 11:30:00,807693.0122578492,807776.6167094758
2023-09-18 15:30:00,807838.5356001144,807777.137036288
2023-09-18 19:30:00,807795.0283468826,807777.286130543
2023-09-18 23:30:00,807845.529128886,807777.2750130999
2023-09-19 03:30:00,807968.4000867909,807778.8545591634
2023-09-19 11:30:00,807621.0909730783,807777.7457343902
2023-09-19 15:30:00,807570.5939751576,807776.0477691507
2023-09-19 19:30:00,807516.2908082821,807773.6956569604
2023-09-19 23:30:00,807483.9756451766,807771.1305626362
2023-09-20 03:30:00,807680.1759993122,807770.3910946418
2023-09-20 07:30:00,807479.2777247662,807768.043406175
2023-09-20 11:30:00,807813.8749431197,807767.9302230695
2023-09-20 19:30:00,807555.421991583,807766.2301572176
2023-09-21 03:30:00,807491.7521874242,807763.9423466453
2023-09-21 07:30:00,807783.6445737424,807764.099964462
2023-09-21 11:30:00,807874.1420594521,807764.6802486314
2023-09-21 19:30:00,807732.6447163394,807766.3209942759
2023-09-21 23:30:00,807780.9390962827,807766.4370109584
2023-09-22 11:30:00,807842.2719640044,807768.1744051249
2023-09-22 15:30:00,807875.4206162811,807769.0255655309
2023-09-22 23:30:00,808042.3866393884,807771.1780149314
2023-09-23 15:30:00,807896.7850991683,807770.9060093545
2023-09-23 19:30:00,807725.65900913,807768.7442336078
2023-09-23 23:30:00,807563.3207974003,807766.6707630819
2023-09-24 11:30:00,807629.38984472,807765.4967861101
2023-09-24 23:30:00,807750.4358665511,807766.192169052
2023-09-25 03:30:00,807784.4877783397,807766.3397142881
2023-09-25 15:30:00,807853.9872241761,807766.6737796363
2023-09-25 19:30:00,807846.0283378459,807767.308616102
2023-09-25 23:30:00,807784.538025524,807766.564562675
2023-09-26 15:30:00,807334.692231231,807763.0196141208
2023-09-27 03:30:00,808159.5135318211,807762.299703724
2023-09-27 07:30:00,808170.529610724,807765.7368338994
2023-09-27 15:30:00,807512.4586944338,807766.3029342598
2023-09-27 19:30:00,807294.9615772113,807765.0222775807
2023-09-27 23:30:00,807241.1903091441,807761.944525073
2023-09-28 03:30:00,807686.3526439116,807761.3299569336
2023-09-28 07:30:00,807096.4729346189,807756.7373361146
2023-09-28 11:30:00,807218.601782162,807752.731874662
2023-09-28 15:30:00,807655.000201513,807751.9437160075
2023-09-28 23:30:00,807811.3613396448,807752.5176798442
2023-09-29 03:30:00,807430.9144957869,807751.2593562555
2023-09-29 11:30:00,807891.4146965946,807752.5675356794
2023-09-29 15:30:00,807744.6857343062,807751.6874581076
2023-09-30 11:30:00,807501.249639393,807748.6905165525
2023-09-30 19:30:00,807545.0440052019,807746.5776008762
2023-10-01 03:30:00,807748.1342889407,807747.7126458308
2023-10-01 07:30:00,807684.2590331684,807747.1749033506
2023-10-01 11:30:00,807563.1051677009,807744.8081544045
2023-10-01 19:30:00,807724.3196473604,807745.190189801
2023-10-01 23:30:00,807743.7505904366,807744.7134762008
2023-10-02 03:30:00,807749.8997180265,807744.757058065
2023-10-02 11:30:00,807911.2184021776,807745.4299832773
2023-10-02 15:30:00,807833.9971387472,807746.9227128122
2023-10-02 19:30:00,807668.9327429237,807747.0424683974
2023-10-03 03:30:00,807650.5279157268,807747.1820527865
2023-10-03 07:30:00,807672.089349616,807748.6717384311
2023-10-03 11:30:00,807748.8996789894,807744.2566628789
2023-10-03 15:30:00,807952.1728172603,807746.0337240275
2023-10-03 19:30:00,807799.9005211672,807746.4902223083
2023-10-03 23:30:00,808128.0685685814,807749.6967630334
2023-10-04 03:30:00,807833.4424313657,807750.3946436028
2023-10-04 07:30:00,807810.4878736931,807750.891281868
2023-10-04 11:30:00,807988.2484339168,807752.8368322946
2023-10-04 15:30:00,807754.1464299633,807752.8474794301
2023-10-04 19:30:00,807871.8265492057,807753.8069880573
2023-10-05 03:30:00,807713.1698884157,807753.4818912601
2023-10-05 11:30:00,807558.8604053642,807751.9372762928
2023-10-05 19:30:00,807351.0136917281,807748.7803976741
2023-10-06 07:30:00,807345.5650444566,807743.6816985694
2023-10-06 11:30:00,807637.9627044895,807742.8492655453
2023-10-06 19:30:00,807522.3275877945,807741.4249840401
2023-10-06 23:30:00,807467.8478558357,807738.7361375728
2023-10-07 11:30:00,807791.6200306523,807739.1902991905
2023-10-07 15:30:00,807574.7440077222,807737.8954465018
2023-10-07 19:30:00,807254.32789882,807733.2941818757
2023-10-07 23:30:00,807420.9995256137,807730.6266515229
2023-10-08 03:30:00,807775.7006086664,807730.6290106885
2023-10-08 11:30:00,807785.0159087135,807729.845258873
2023-10-08 19:30:00,807816.8546982189,807728.0944954592
2023-10-08 23:30:00,807589.3003173617,807724.7515439768
2023-10-09 03:30:00,807642.5155527161,807721.73282113
2023-10-09 07:30:00,807511.5711732703,807719.026389696
2023-10-09 23:30:00,807631.1588335128,807718.0881428337
2023-10-10 03:30:00,807784.0228415126,807716.9375484849
2023-10-10 07:30:00,807639.6728957052,807716.4188273593
2023-10-10 11:30:00,807690.6155825685,807716.2572653856
2023-10-10 19:30:00,807564.1782025727,807712.877680317
2023-10-11 07:30:00,807688.0278547547,807711.2920748277
2023-10-11 11:30:00,808201.9801333011,807714.8445623338
2023-10-11 15:30:00,807890.985800814,807716.9618879152
2023-10-11 23:30:00,807829.4047694033,807716.3876101443
2023-10-12 03:30:00,808054.032492212,807717.6078958114
2023-10-12 07:30:00,807832.2284080418,807718.5551727719
2023-10-12 11:30:00,807892.5295208284,807719.5042336592
2023-10-12 19:30:00,807202.8841328339,807714.5329457353
2023-10-13 03:30:00,807564.9991497265,807713.9168924931
2023-10-13 07:30:00,807724.5514329224,807713.3289232736
2023-10-13 11:30:00,807506.3475942818,807710.8755038608
2023-10-13 15:30:00,807724.7613980338,807710.9902633168
2023-10-13 19:30:00,807434.3652835,807709.0871146625
2023-10-13 23:30:00,807456.1854687633,807707.8399872519
2023-10-14 03:30:00,807627.1694677011,807707.296944148
2023-10-14 07:30:00,807836.7375374184,807708.3579326175
2023-10-14 11:30:00,807477.6197434088,807706.48201238
2023-10-14 15:30:00,807728.2641098031,807706.3597591048
2023-10-14 19:30:00,807838.3826157296,807706.9510414491
2023-10-14 23:30:00,807729.5906269145,807705.7958388339
2023-10-15 03:30:00,807785.4418960512,807706.7171556879
2023-10-15 07:30:00,807932.5826502542,807707.7697654917
2023-10-15 15:30:00,807683.999747223,807707.578071796
2023-10-16 03:30:00,807768.2966707265,807704.970019864
2023-10-16 15:30:00,807629.3202944625,807700.1775852002
2023-10-16 23:30:00,807632.6406587235,807698.166952291
2023-10-17 03:30:00,807750.4827749361,807697.7215173208
2023-10-17 07:30:00,807968.8722049729,807701.0356794045
2023-10-17 23:30:00,808036.0975657508,807701.1120945609
2023-10-18 11:30:00,807287.3964997409,807695.2403721756
2023-10-18 15:30:00,807532.3431683177,807692.6233428437
2023-10-19 07:30:00,807567.1660684586,807686.9142575534
2023-10-19 15:30:00,807873.8884103727,807690.1521322875
2023-10-19 19:30:00,807773.5914936349,807692.4091558432
2023-10-19 23:30:00,808013.8906683795,807697.0575332397
2023-10-20 07:30:00,807699.6200125448,807699.1568590956
2023-10-20 11:30:00,807897.6577079896,807699.8982994927
2023-10-20 15:30:00,807755.0493638435,807700.3820807589
2023-10-21 03:30:00,807799.1325392643,807704.3850935112
2023-10-21 07:30:00,807421.5372412327,807701.180603843
2023-10-21 11:30:00,807650.9500004953,807699.2054528786
2023-10-21 23:30:00,807830.3481335877,807699.3480401451
2023-10-22 11:30:00,807760.7061511962,807698.6197739595
2023-10-22 19:30:00,807750.3861945532,807697.503395194
2023-10-23 03:30:00,807773.5392498729,807695.1029720734
2023-10-23 23:30:00,807800.1831210074,807695.1450098864
2023-10-24 07:30:00,807837.0198586629,807696.4231616773
2023-10-25 11:30:00,807788.8860069674,807696.5829675554
2023-10-25 15:30:00,807638.9713736146,807694.6103450733
2023-10-25 19:30:00,807707.2525153646,807693.3371723898
2023-10-25 23:30:00,807889.0446162455,807694.2959484514
2023-10-26 03:30:00,807893.9688757261,807696.1111568812
2023-10-26 11:30:00,807644.9510135071,807695.6502546887
2023-10-26 19:30:00,807510.1327410436,807697.2307998223
2023-10-27 03:30:00,807842.2302573618,807694.3723919443
2023-10-27 11:30:00,807763.9423600006,807690.7094437395
2023-10-27 15:30:00,807710.3032250603,807692.4918268982
2023-10-27 19:30:00,807721.1301375006,807696.3311832973
2023-10-27 23:30:00,807839.4929284933,807701.7212969852
2023-10-28 03:30:00,807932.0513040704,807703.934798428
2023-10-28 07:30:00,807838.4407505639,807710.6191931663
2023-10-28 15:30:00,807568.3114583924,807714.3039992378
2023-10-28 19:30:00,807648.6098971417,807713.7121604803
2023-10-28 23:30:00,807278.6534712698,807708.9129904949
2023-10-29 11:30:00,807422.029415943,807707.1731106227
2023-10-29 15:30:00,807642.6414575184,807706.2454353792
2023-10-29 19:30:00,807393.0801194579,807703.4241262268
2023-10-30 03:30:00,807839.6745082606,807704.6406474949
2023-10-30 07:30:00,807664.7244177951,807704.2874065241
2023-10-30 11:30:00,807627.5872048634,807705.405438077
2023-10-30 19:30:00,807926.0933177077,807708.7775558867
2023-10-30 23:30:00,807715.1094611933,807708.8330989156
2023-10-31 03:30:00,807706.2880602499,807708.4660267342
2023-10-31 11:30:00,807940.3890088579,807712.0190429707
2023-10-31 15:30:00,807557.2645269568,807710.6615472162
2023-10-31 23:30:00,808040.5440802092,807713.1671701332
2023-11-01 07:30:00,807721.2646806564,807712.913762723
2023-11-01 11:30:00,807779.5487310162,807711.748544394
2023-11-01 15:30:00,807571.4729517411,807709.4253215002
2023-11-01 23:30:00,808227.1492141942,807714.3652902724
2023-11-02 07:30:00,807605.369196756,807714.3395511805
2023-11-02 11:30:00,807649.0462484773,807713.4480026938
2023-11-02 19:30:00,807405.2144431873,807707.7415982563
2023-11-03 07:30:00,807593.3321200527,807700.7399142465
2023-11-03 19:30:00,807386.5809432482,807693.0187867573
2023-11-03 23:30:00,807531.007224933,807691.5186797032
2023-11-04 03:30:00,807563.3979736388,807690.1319027147
2023-11-04 11:30:00,807980.2253952252,807694.0334303986
2023-11-05 03:30:00,807747.6318579443,807697.7058208265
2023-11-05 11:30:00,807513.8238413028,807699.8366798281
2023-11-05 15:30:00,807530.4597688237,807698.2683750966
2023-11-05 19:30:00,808034.5022264795,807703.0107328623
2023-11-05 23:30:00,807768.3678472625,807705.7933253755
2023-11-06 03:30:00,807785.4796887124,807706.524392929
2023-11-06 11:30:00,807532.3420323993,807704.1456956974
2023-11-06 19:30:00,807927.4185357888,807711.5761801876
2023-11-06 23:30:00,807946.9306812332,807716.4459131099
2023-11-07 15:30:00,807756.0316447611,807715.621249937
2023-11-07 19:30:00,808042.1535436977,807717.7268466237
2023-11-07 23:30:00,807801.5297640195,807719.7102993962
2023-11-08 03:30:00,807335.7607006556,807716.8434316199
2023-11-08 07:30:00,807629.4723171047,807717.9453114689
2023-11-08 15:30:00,807796.2766731548,807718.6706018549
2023-11-08 23:30:00,807464.649787565,807717.1288514293
2023-11-09 03:30:00,807597.5083068641,807715.4018649975
2023-11-09 11:30:00,807632.3011143841,807715.5646173443
2023-11-09 15:30:00,807429.6377571557,807712.9171464166
2023-11-09 23:30:00,807767.813645749,807714.8026597793
2023-11-10 03:30:00,807622.9246169569,807713.9597419554
2023-11-11 03:30:00,807778.506019866,807704.1493985
2023-11-11 07:30:00,807603.9024080156,807701.9748651665
2023-11-11 11:30:00,807643.9264871009,807699.6072172263
2023-11-11 15:30:00,807617.6268639584,807698.8338176671
2023-11-11 23:30:00,807620.7091035043,807702.7755626733
2023-11-12 03:30:00,808040.8450243224,807707.264674698
2023-11-12 07:30:00,807650.0541900357,807706.5618705197
2023-11-12 11:30:00,807865.6226537212,807709.9512578729
2023-11-12 19:30:00,807859.4364702395,807713.8585059355
2023-11-13 03:30:00,807734.9243590044,807717.3722360171
2023-11-13 07:30:00,807771.9432727082,807716.749214241
2023-11-13 15:30:00,807931.091139727,807721.0400540541
2023-11-14 03:30:00,807765.220008824,807719.5933706705
2023-11-14 07:30:00,807615.3875016882,807716.452824645
2023-11-14 11:30:00,807639.2932675545,807715.6963583989
2023-11-14 15:30:00,807480.5756856896,807713.7020048546
2023-11-14 23:30:00,807991.0817454064,807716.3950120443
2023-11-15 07:30:00,807957.3020498571,807718.2300157251
2023-11-15 15:30:00,807573.8981577193,807717.6919367277
2023-11-15 19:30:00,807900.0752395033,807719.4456223313
2023-11-15 23:30:00,807634.823372778,807719.4666099666
2023-11-16 03:30:00,807663.6150775353,807718.6313436453
2023-11-16 07:30:00,807560.2606825371,807714.7023866988
2023-11-16 11:30:00,807539.0887543408,807713.0298759144
2023-11-16 19:30:00,807945.4406318151,807715.2224302155
2023-11-16 23:30:00,808134.7551356808,807716.1531620072
2023-11-17 03:30:00,808124.2522645065,807719.967172311
2023-11-17 07:30:00,807793.5376659174,807720.6483805851
2023-11-17 15:30:00,807748.8346935745,807726.7207488664
2023-11-18 03:30:00,807770.0407837202,807727.1218603003
2023-11-18 07:30:00,807939.1414945639,807730.5660772086
2023-11-18 19:30:00,807814.9448082357,807729.6130957267
2023-11-19 03:30:00,807670.9649175655,807726.4081821677
2023-11-19 07:30:00,807777.9505960407,807727.1402436957
2023-11-19 11:30:00,808051.0174177967,807728.5735120116
2023-11-19 19:30:00,807818.0386309016,807729.1621967505
2023-11-19 23:30:00,808355.7662096616,807734.964085759
2023-11-20 07:30:00,807955.8427148749,807739.3578896855
2023-11-20 11:30:00,807975.3163180922,807742.3893505976
2023-11-20 15:30:00,807856.3195918446,807743.4442602388
2023-11-21 03:30:00,807778.8086699661,807742.967042983
2023-11-21 11:30:00,807875.2338679826,807744.0274848051
2023-11-21 15:30:00,808027.3407194951,807746.6266887931
2023-11-21 19:30:00,807608.8792346771,807745.3284598034
2023-11-21 23:30:00,807866.2893132073,807746.4281039253
2023-11-22 03:30:00,807727.0432911621,807746.0054133915
2023-11-22 07:30:00,807385.3170409113,807742.7559685943
2023-11-22 11:30:00,807315.6849288415,807738.9428343109
2023-11-22 15:30:00,807386.9933817398,807735.8282373855
2023-11-22 19:30:00,807811.6190048442,807736.493068679
2023-11-23 07:30:00,807876.4857392013,807736.2786954773
2023-11-23 11:30:00,807804.6116966001,807736.8781077679
2023-11-23 19:30:00,807550.9733488328,807735.2615446467
2023-11-24 03:30:00,807698.4192489814,807734.9439386495
2023-11-24 07:30:00,807525.8412038479,807733.1567357881
2023-11-24 11:30:00,807832.0117285347,807733.5253316988
2023-11-24 15:30:00,807746.2464273039,807734.4422124996
2023-11-24 19:30:00,807716.3201718297,807734.5197138368
2023-11-25 03:30:00,807596.8128834518,807730.6259130206
2023-11-25 07:30:00,807749.7565659706,807730.7894228749
2023-11-25 19:30:00,807499.8510357634,807731.4407737723
2023-11-25 23:30:00,808004.5396455948,807733.7749521638
2023-11-26 07:30:00,807990.9497315848,807735.0460587811
2023-11-26 11:30:00,807789.4234237828,807735.2638456511
2023-11-26 23:30:00,807628.2938152972,807733.7672823081
2023-11-27 03:30:00,807814.084626204,807732.7414851092
2023-11-27 11:30:00,807923.0724769502,807733.4774131647
2023-11-27 15:30:00,807722.6666403105,807734.819632138
2023-11-27 19:30:00,807998.8713214789,807737.8653836539
2023-11-27 23:30:00,807848.4928495889,807742.8205086829
2023-11-28 11:30:00,807850.4924172574,807746.5462739116
2023-11-28 15:30:00,808056.6233035226,807750.1461160508
2023-11-28 23:30:00,807618.4758884212,807752.1060792591
2023-11-29 03:30:00,807719.4055974593,807751.0602626435
2023-11-29 07:30:00,807298.6532797185,807747.877035356
2023-11-29 11:30:00,807376.4125898483,807745.6929082688
2023-11-29 15:30:00,807756.4639278838,807745.7857618862
2023-11-29 19:30:00,807691.3835420057,807743.7624017508
2023-11-29 23:30:00,807845.4767555533,807744.8862577367
2023-11-30 03:30:00,807844.8040957295,807746.0803614907
2023-11-30 19:30:00,807531.0177328921,807744.162488087
2023-11-30 23:30:00,807635.5963101676,807740.6412031302
2023-12-01 07:30:00,807570.4901396798,807739.330120165
2023-12-01 15:30:00,807555.2921288891,807738.8353882905
2023-12-01 19:30:00,807601.7340261154,807737.6432025325
2023-12-02 03:30:00,807708.1091196818,807733.1298104064
2023-12-02 11:30:00,807458.8297650175,807732.5819518991
2023-12-02 15:30:00,807630.4577501758,807731.6939153625
2023-12-02 19:30:00,807740.1076337709,807734.6060300632
2023-12-02 23:30:00,808009.5401699841,807736.9761519592
2023-12-03 03:30:00,807846.8697211505,807737.9154132343
2023-12-03 07:30:00,807804.7867176165,807739.7227174869
2023-12-03 11:30:00,807897.468283791,807741.05954432
2023-12-03 15:30:00,807718.6491455523,807740.8712216412
2023-12-03 19:30:00,807811.9845319559,807744.4460417145
2023-12-03 23:30:00,807495.3745170346,807744.1466071942
2023-12-04 03:30:00,807397.4854465721,807742.7523842778
2023-12-04 07:30:00,807970.2660504753,807744.6483314962
2023-12-04 11:30:00,808105.865737169,807745.6953343455
2023-12-04 23:30:00,807760.0872837831,807745.8142760764
2023-12-05 03:30:00,807728.4462742755,807745.6557175339
2023-12-05 07:30:00,807643.8747745422,807744.8214475092
2023-12-05 11:30:00,807966.5602023217,807748.5324012882
2023-12-05 15:30:00,807505.734615559,807748.3297360973
2023-12-05 19:30:00,807672.6587311061,807745.3638058075
2023-12-06 03:30:00,807829.2565563812,807745.5354820571
2023-12-06 07:30:00,807968.878572177,807747.3661631237
2023-12-06 11:30:00,807719.0432066337,807748.8965006174
2023-12-06 15:30:00,807604.7070576281,807747.7242287231
2023-12-06 19:30:00,807401.6250460614,807743.4494849043
2023-12-07 07:30:00,807630.0028836724,807740.8728361436
2023-12-07 11:30:00,807985.0830907929,807742.8422736812
2023-12-07 15:30:00,807369.9172360939,807739.7284478048
2023-12-07 19:30:00,807604.0962915196,807736.1957280292
2023-12-07 23:30:00,807899.2092711428,807736.9834659897
2023-12-08 07:30:00,807565.3463988838,807739.7240907631
2023-12-08 11:30:00,807805.9076491717,807740.2578291374
2023-12-08 15:30:00,807584.7709695653,807738.5521379793
2023-12-08 19:30:00,807438.7431432412,807736.1536660214
2023-12-08 23:30:00,807911.9866794852,807739.732361157
2023-12-09 11:30:00,807730.8422998072,807741.6740163158
2023-12-09 15:30:00,807891.2671840739,807745.3968342749
2023-12-09 19:30:00,808085.4304361965,807748.1171030903
2023-12-09 23:30:00,808053.4920119783,807750.40253002
2023-12-10 03:30:00,807873.2515433462,807752.4051454312
2023-12-10 07:30:00,807869.4704295457,807753.3342349876
2023-12-10 11:30:00,807476.0324060937,807751.1507560199
2023-12-10 15:30:00,807505.5649084758,807749.232116586
2023-12-10 19:30:00,807655.8947754398,807748.5085713058
2023-12-10 23:30:00,807648.783139243,807747.7414525977
2023-12-11 03:30:00,807578.9480703744,807746.2063914477
2023-12-11 07:30:00,807911.0273810892,807748.5688912405
2023-12-11 11:30:00,807615.5690366701,807748.3507570066
2023-12-11 19:30:00,807962.7440516782,807751.0055046044
2023-12-12 07:30:00,807909.7987068344,807751.7883280277
2023-12-12 11:30:00,807869.6173841119,807751.8195368588
2023-12-12 15:30:00,807486.7429663653,807749.7646797232
2023-12-12 19:30:00,807872.5646821187,807749.8664488076
2023-12-12 23:30:00,807731.047882929,807749.7216906085
2023-12-13 03:30:00,807746.186832208,807749.8083250178
2023-12-13 07:30:00,807507.7067710548,807747.7757365435
2023-12-13 11:30:00,807582.9431067683,807746.517472194
2023-12-13 15:30:00,807930.0933178798,807746.5098552334
2023-12-13 19:30:00,808101.6186696329,807749.2000735243
2023-12-14 03:30:00,807812.8883584563,807749.5611973851
2023-12-14 07:30:00,807739.2790855269,807750.49976999
2023-12-14 11:30:00,807167.3252992624,807746.9242550787
2023-12-14 15:30:00,807915.0268379758,807750.2155516869
2023-12-14 19:30:00,808173.611113767,807753.3989769657
2023-12-15 11:30:00,808075.7545234587,807752.4957171563
2023-12-15 15:30:00,807571.8749540296,807752.4803898557
2023-12-15 19:30:00,807770.0890646672,807751.4956461068
2023-12-15 23:30:00,807555.8798336063,807750.8975889919
2023-12-16 03:30:00,807626.480622272,807750.6162673612
2023-12-16 07:30:00,808085.8722006249,807754.5981728012
2023-12-16 11:30:00,808203.7183787599,807759.6332457135
2023-12-16 15:30:00,808108.7760459884,807762.2583795502
2023-12-16 19:30:00,808071.2070234373,807763.2039915172
2023-12-16 23:30:00,808094.6180057595,807762.9022085855
2023-12-17 11:30:00,807512.5629363243,807758.0361117255
2023-12-17 15:30:00,807586.0583469064,807756.8029575842
2023-12-17 19:30:00,807859.3253300027,807757.5738024896
2023-12-17 23:30:00,807776.3728548797,807757.7140939253
2023-12-18 03:30:00,808246.9364283395,807761.2730166463
2023-12-18 07:30:00,807935.2700251113,807761.2441250832
2023-12-18 15:30:00,807663.6142950051,807760.5209411567
