Record Time,Distance (cm),Moving Average (cm)
2023-03-02 12:30:00,176562.33595498087,176559.6381302431
2023-03-02 16:30:00,176552.5129039275,176559.64464742813
2023-03-02 20:30:00,176541.4164506416,176559.6428329887
2023-03-03 00:30:00,176548.38902273154,176559.59555472768
2023-03-03 04:30:00,176563.99848052638,176559.60740897016
2023-03-03 08:30:00,176572.4798101056,176559.64145235225
2023-03-03 12:30:00,176565.3521258978,176559.57195486902
2023-03-03 16:30:00,176549.8899074741,176559.5412373025
2023-03-03 20:30:00,176544.78791889045,176559.4842613647
2023-03-04 00:30:00,176553.9908261283,176559.48116734202
2023-03-04 04:30:00,176556.72468430418,176559.47121283278
2023-03-04 08:30:00,176570.466692571,176559.55471652618
2023-03-04 12:30:00,176570.50519812902,176559.5237922827
2023-03-04 16:30:00,176558.46152220192,176559.4842987559
2023-03-04 20:30:00,176546.54475667907,176559.51151996705
2023-03-05 00:30:00,176547.88179319812,176559.4342112663
2023-03-05 04:30:00,176562.14709590105,176559.37143789994
2023-03-05 08:30:00,176567.99495622684,176559.36369376926
2023-03-05 12:30:00,176563.85888353703,176559.3456433349
2023-03-05 16:30:00,176561.73100620802,176559.32767985977
2023-03-05 20:30:00,176535.902957676,176559.20675404623
2023-03-06 00:30:00,176541.6940933492,176559.13019566901
2023-03-06 04:30:00,176553.89935215007,176559.07683865403
2023-03-06 08:30:00,176562.4632246971,176559.15666341258
2023-03-06 12:30:00,176557.20983301045,176559.14626497266
2023-03-06 16:30:00,176565.6382882122,176559.1542859058
2023-03-06 20:30:00,176553.84181831198,176559.24067205162
2023-03-07 00:30:00,176541.29873000557,176559.12293196016
2023-03-07 04:30:00,176562.75181030954,176559.1298287085
2023-03-07 08:30:00,176563.64901396097,176559.16246322455
2023-03-07 12:30:00,176575.6434782203,176559.28161790097
2023-03-07 16:30:00,176566.21313519368,176559.2742047401
2023-03-07 20:30:00,176548.2956186944,176559.30661317
2023-03-08 00:30:00,176550.10138466637,176559.34660237405
2023-03-08 04:30:00,176563.9366451336,176559.34628802657
2023-03-08 08:30:00,176564.92173352724,176559.36639991254
2023-03-08 12:30:00,176570.0391556961,176559.35990732771
2023-03-08 16:30:00,176561.5219434831,176559.38380530864
2023-03-08 20:30:00,176560.5880018363,176559.43858556083
2023-03-09 00:30:00,176544.583522471,176559.38206882423
2023-03-09 04:30:00,176556.26911100527,176559.3478316539
2023-03-09 08:30:00,176556.05522458712,176559.3682361655
2023-03-09 12:30:00,176557.13576376147,176559.41496994343
2023-03-09 16:30:00,176566.23059406385,176559.43525911547
2023-03-09 20:30:00,176558.06192276714,176559.41054951138
2023-03-10 00:30:00,176557.94925381624,176559.45061714153
2023-03-10 04:30:00,176570.05840971658,176559.5157772888
2023-03-10 08:30:00,176557.39644856547,176559.46490051204
2023-03-10 12:30:00,176553.32825212213,176559.3854469179
2023-03-10 16:30:00,176566.75994400933,176559.4145113188
2023-03-10 20:30:00,176568.7888412979,176559.49884975908
2023-03-11 00:30:00,176561.1986367228,176559.56104607586
2023-03-11 04:30:00,176565.71813293445,176559.58648887192
2023-03-11 08:30:00,176560.5150792296,176559.64998908396
2023-03-11 12:30:00,176552.3114848886,176559.68704494345
2023-03-11 16:30:00,176557.66154487806,176559.66997583368
2023-03-11 20:30:00,176555.43526417782,176559.65419819535
2023-03-12 00:30:00,176554.69207380788,176559.66941926396
2023-03-12 04:30:00,176570.7859242143,176559.73472111564
2023-03-12 08:30:00,176555.9021166213,176559.7117339912
2023-03-12 12:30:00,176556.9104624578,176559.63729255748
2023-03-12 16:30:00,176559.2334272086,176559.67698841266
2023-03-12 20:30:00,176563.08372213665,176559.74608617206
2023-03-13 00:30:00,176547.67334185864,176559.65710618682
2023-03-13 04:30:00,176567.34160214188,176559.66344254604
2023-03-13 08:30:00,176572.16395456536,176559.77377018434
2023-03-13 12:30:00,176549.83516781684,176559.81694772144
2023-03-13 16:30:00,176553.25288045587,176559.73743791832
2023-03-13 20:30:00,176553.44779261312,176559.77965469487
2023-03-14 00:30:00,176554.83240686505,176559.83534181936
2023-03-14 04:30:00,176580.17529365874,176559.94420503627
2023-03-14 08:30:00,176557.83311237892,176559.86222287864
2023-03-14 12:30:00,176555.62950163268,176559.78133152798
2023-03-14 16:30:00,176556.3255311904,176559.69986431493
2023-03-14 20:30:00,176553.2824630244,176559.6845920522
2023-03-15 00:30:00,176550.63603447596,176559.58690689443
2023-03-15 04:30:00,176561.62152434108,176559.51192933915
2023-03-15 08:30:00,176569.72490757692,176559.54652628078
2023-03-15 12:30:00,176554.61350298225,176559.54403633362
2023-03-15 16:30:00,176551.115461776,176559.50105301416
2023-03-15 20:30:00,176551.9040471732,176559.46402117913
2023-03-16 00:30:00,176558.28592475737,176559.46604230406
2023-03-16 04:30:00,176560.87876700266,176559.47471342425
2023-03-16 08:30:00,176555.25656648038,176559.42036521537
2023-03-16 12:30:00,176556.52922833868,176559.41037030623
2023-03-16 16:30:00,176553.11263566063,176559.46148684993
2023-03-16 20:30:00,176536.5967207693,176559.36188793622
2023-03-17 00:30:00,176547.90275906233,176559.2955320659
2023-03-17 04:30:00,176557.88462626043,176559.23230834896
2023-03-17 08:30:00,176576.7393648697,176559.34250190444
2023-03-17 12:30:00,176557.9831820679,176559.32199563022
2023-03-17 16:30:00,176545.54908274754,176559.26860449882
2023-03-17 20:30:00,176549.66114452004,176559.2879674423
2023-03-18 00:30:00,176560.884610446,176559.3109864543
2023-03-18 04:30:00,176556.2860964163,176559.30091142945
2023-03-18 08:30:00,176571.820218667,176559.37625636603
2023-03-18 12:30:00,176573.31566609276,176559.37626482733
2023-03-18 16:30:00,176544.65293304555,176559.36747795518
2023-03-18 20:30:00,176541.26891915652,176559.30887524056
2023-03-19 00:30:00,176548.52959200746,176559.30219409807
2023-03-19 04:30:00,176558.88132962,176559.26928925115
2023-03-19 08:30:00,176555.13078948556,176559.12802463165
2023-03-19 12:30:00,176572.48306617793,176559.15056069783
2023-03-19 16:30:00,176556.31638495112,176559.11703283436
2023-03-19 20:30:00,176547.27046837064,176559.10895653945
2023-03-20 00:30:00,176556.02383491912,176559.10437319288
2023-03-20 04:30:00,176556.93830477967,176559.090766643
2023-03-20 08:30:00,176554.28040688467,176559.0605576469
2023-03-20 12:30:00,176560.47127900406,176558.9412993341
2023-03-20 16:30:00,176568.33358483575,176559.0003302475
2023-03-20 20:30:00,176554.70745792324,176559.02099265016
2023-03-21 00:30:00,176562.41888941053,176559.05425323005
2023-03-21 04:30:00,176562.79349832644,176559.066123512
2023-03-21 08:30:00,176555.82048352063,176559.04288496927
