Record Time,Distance (cm),Moving Average (cm)
2022-09-01 12:30:00,176571.07162736237,176571.07162736237
2022-09-01 16:30:00,176572.41494265606,176571.74328500923
2022-09-01 20:30:00,176573.38436043312,176572.2903101505
2022-09-02 00:30:00,176568.84382308327,176571.42868838372
2022-09-02 04:30:00,176563.36862056836,176569.81667482064
2022-09-02 08:30:00,176566.2637851358,176569.22452653982
2022-09-02 12:30:00,176567.461123804,176568.9726118633
2022-09-02 16:30:00,176568.94514993214,176568.9691791219
2022-09-02 20:30:00,176567.4369460024,176568.7989309975
2022-09-03 00:30:00,176568.69277429263,176568.78831532702
2022-09-03 04:30:00,176566.2851408677,176568.56075401252
2022-09-03 08:30:00,176558.83905835086,176567.75061270737
2022-09-03 12:30:00,176563.235656383,176567.40330837475
2022-09-03 16:30:00,176564.44650843536,176567.19210837907
2022-09-03 20:30:00,176565.7848814971,176567.09829325363
2022-09-04 00:30:00,176560.4098215307,176566.68026377092
2022-09-04 04:30:00,176550.18733576106,176565.71009153506
2022-09-04 08:30:00,176566.2852900627,176565.7420470088
2022-09-04 12:30:00,176566.5184166312,176565.7829085679
2022-09-04 16:30:00,176559.0330488021,176565.4454155796
2022-09-04 20:30:00,176562.35140462636,176565.29808172467
2022-09-05 00:30:00,176568.91530165865,176565.4625008126
2022-09-05 04:30:00,176565.31634260726,176565.45614610802
2022-09-05 08:30:00,176566.60445477956,176565.50399230266
2022-09-05 12:30:00,176560.32318425394,176565.2967599807
2022-09-05 16:30:00,176558.76227989385,176565.0454338235
2022-09-05 20:30:00,176559.31182052524,176564.83307777546
2022-09-06 00:30:00,176560.73858237482,176564.68684579685
2022-09-06 04:30:00,176552.82588158417,176564.27784703087
2022-09-06 08:30:00,176556.59645388674,176564.02180059275
2022-09-06 12:30:00,176557.83691239898,176563.8222880704
2022-09-06 16:30:00,176564.9436106123,176563.85732939982
2022-09-06 20:30:00,176562.50630467333,176563.8163892566
2022-09-07 00:30:00,176568.05835337524,176563.94115290715
2022-09-07 04:30:00,176568.6240088696,176564.07494879176
2022-09-07 08:30:00,176555.52303258766,176563.83739556387
2022-09-07 12:30:00,176548.69415696373,176563.42811884495
2022-09-07 16:30:00,176561.9911566339,176563.3903040499
2022-09-07 20:30:00,176560.45471711401,176563.31503259004
2022-09-08 00:30:00,176560.3331756445,176563.24048616638
2022-09-08 04:30:00,176554.76061230674,176563.0336599747
2022-09-08 08:30:00,176553.91347734144,176562.81651276915
2022-09-08 12:30:00,176559.49452663332,176562.73925727763
2022-09-08 16:30:00,176562.0889726229,176562.7244780809
2022-09-08 20:30:00,176559.00751906756,176562.6418789917
2022-09-09 00:30:00,176573.5296261528,176562.8785691474
2022-09-09 04:30:00,176569.51625995775,176563.01979661145
2022-09-09 08:30:00,176567.88433807515,176563.1211412253
2022-09-09 12:30:00,176562.5718104712,176563.10993039358
2022-09-09 16:30:00,176564.33396883917,176563.13441116246
2022-09-09 20:30:00,176565.9033963124,176563.18870498895
2022-09-10 00:30:00,176571.22492075295,176563.34324759978
2022-09-10 04:30:00,176575.43050443928,176563.57130904958
2022-09-10 08:30:00,176558.99995068432,176563.48665426506
2022-09-10 12:30:00,176552.83743760723,176563.29303214402
2022-09-10 16:30:00,176564.85563586777,176563.3209357819
2022-09-10 20:30:00,176560.60226361462,176563.27323977897
2022-09-11 00:30:00,176566.2417697497,176563.32442133018
2022-09-11 04:30:00,176569.29657794203,176563.42564432364
2022-09-11 08:30:00,176564.9322491721,176563.45075440445
2022-09-11 12:30:00,176551.0381537744,176563.2472691482
2022-09-11 16:30:00,176560.35348979337,176563.20059528764
