time,pressure_kPa
2022-09-02 11:45:00,0.7718647490539119
2022-09-02 15:45:00,0.7697225111447443
2022-09-02 19:45:00,0.767897845484788
2022-09-02 23:45:00,0.7668671856553406
2022-09-03 03:45:00,0.7651623821428177
2022-09-03 07:45:00,0.7633550068802704
2022-09-03 11:45:00,0.7619712636171226
2022-09-03 15:45:00,0.7607891975181105
2022-09-03 19:45:00,0.7596404871437678
2022-09-03 23:45:00,0.7588273336125438
2022-09-04 03:45:00,0.7580581139574558
2022-09-04 07:45:00,0.7571818864836726
2022-09-04 11:45:00,0.7565927939480913
2022-09-04 15:45:00,0.7562167500543787
2022-09-04 19:45:00,0.7556965051220884
2022-09-04 23:45:00,0.7551002187466758
2022-09-05 03:45:00,0.7544416468657354
2022-09-05 07:45:00,0.7537567090046453
2022-09-05 11:45:00,0.7532399306422202
2022-09-05 15:45:00,0.7528819352599632
2022-09-05 19:45:00,0.7524776938184277
2022-09-05 23:45:00,0.7519453930169606
2022-09-06 03:45:00,0.7513768246484789
2022-09-06 07:45:00,0.7508250429233533
2022-09-06 11:45:00,0.7503746594774618
2022-09-06 15:45:00,0.7500333789526886
2022-09-06 19:45:00,0.7496728433777271
2022-09-06 23:45:00,0.7493072194662899
2022-09-07 03:45:00,0.748946586649859
2022-09-07 07:45:00,0.74868266811676
2022-09-07 11:45:00,0.7484860809290628
2022-09-07 15:45:00,0.7483508540837599
2022-09-07 19:45:00,0.7483091822924013
2022-09-07 23:45:00,0.7483536328729528
2022-09-08 03:45:00,0.7484324592935991
2022-09-08 07:45:00,0.7486214628530591
2022-09-08 11:45:00,0.748873604767307
2022-09-08 15:45:00,0.7492106835336618
2022-09-08 19:45:00,0.7496778606090204
2022-09-08 23:45:00,0.7502415177876913
2022-09-09 03:45:00,0.7508049639297576
2022-09-09 07:45:00,0.7514413476929689
2022-09-09 11:45:00,0.7521501666316802
2022-09-09 15:45:00,0.7529331158967361
2022-09-09 19:45:00,0.7537621205507378
2022-09-09 23:45:00,0.7545921425017237
2022-09-10 03:45:00,0.7553868516356385
2022-09-10 07:45:00,0.7561681042454604
2022-09-10 11:45:00,0.7569770183204183
2022-09-10 15:45:00,0.7578099127758458
2022-09-10 19:45:00,0.7586512026410813
2022-09-10 23:45:00,0.7594799026782986
2022-09-11 03:45:00,0.7602918331000258
2022-09-11 07:45:00,0.7611080602755909
2022-09-11 11:45:00,0.7619464627851704
2022-09-11 15:45:00,0.7627971185255689
2022-09-11 19:45:00,0.763661245614868
2022-09-11 23:45:00,0.7645668273804025
2022-09-12 03:45:00,0.7654710436047035
2022-09-12 07:45:00,0.7663644679088998
2022-09-12 11:45:00,0.7672660715760738
2022-09-12 15:45:00,0.7681950422547623
2022-09-12 19:45:00,0.7691367260700951
2022-09-12 23:45:00,0.7700882109472711
2022-09-13 03:45:00,0.7710259767587117
2022-09-13 07:45:00,0.7719148350151543
2022-09-13 11:45:00,0.77277818838134
2022-09-13 15:45:00,0.7736447898817652
2022-09-13 19:45:00,0.774488304382845
2022-09-13 23:45:00,0.7753234677305944
2022-09-14 03:45:00,0.7761157814119577
2022-09-14 07:45:00,0.7768430653613052
2022-09-14 11:45:00,0.7775014106756049
2022-09-14 15:45:00,0.7781024792952461
2022-09-14 19:45:00,0.7786556060440413
2022-09-14 23:45:00,0.779178099248117
2022-09-15 03:45:00,0.779707467094445
2022-09-15 07:45:00,0.7802011960474682
2022-09-15 11:45:00,0.7806339053682243
2022-09-15 15:45:00,0.7810354246449289
2022-09-15 19:45:00,0.7813679485749391
2022-09-15 23:45:00,0.781621895161716
2022-09-16 03:45:00,0.7818799286399993
2022-09-16 07:45:00,0.7821413296656545
2022-09-16 11:45:00,0.7823801506125105
2022-09-16 15:45:00,0.7826123545107266
2022-09-16 19:45:00,0.7828281370137083
2022-09-16 23:45:00,0.7830240983605292
2022-09-17 03:45:00,0.7832426697536885
2022-09-17 07:45:00,0.7834892871193215
2022-09-17 11:45:00,0.783961121034602
2022-09-17 15:45:00,0.7844973745887572
2022-09-17 19:45:00,0.7850758664616999
2022-09-17 23:45:00,0.785655198341827
2022-09-18 03:45:00,0.7863209842160515
2022-09-18 07:45:00,0.7870473025513622
2022-09-18 11:45:00,0.7877698634499002
2022-09-18 15:45:00,0.7885180879141912
2022-09-18 19:45:00,0.7893038581694006
2022-09-18 23:45:00,0.7900736234075745
2022-09-19 03:45:00,0.7908747036983157
2022-09-19 07:45:00,0.7917325764885432
2022-09-19 11:45:00,0.7925557702197199
2022-09-19 15:45:00,0.7933752622855313
2022-09-19 19:45:00,0.7942726484060332
2022-09-19 23:45:00,0.7952149468436416
2022-09-20 03:45:00,0.7962224674385843
2022-09-20 07:45:00,0.797276780168619
2022-09-20 11:45:00,0.7983139867139397
2022-09-20 15:45:00,0.7993490694845197
2022-09-20 19:45:00,0.8004399768092467
2022-09-20 23:45:00,0.8015921866086435
2022-09-21 03:45:00,0.8027951298676075
2022-09-21 07:45:00,0.8040234846882388
2022-09-21 11:45:00,0.8052078940231537
2022-09-21 15:45:00,0.8063621754860746
2022-09-21 19:45:00,0.8075306313537296
2022-09-21 23:45:00,0.8086929953516981
2022-09-22 03:45:00,0.8098706691524686
2022-09-22 07:45:00,0.8110321368513109
2022-09-22 11:45:00,0.8121626624911855
2022-09-22 15:45:00,0.8132666852758353
2022-09-22 19:45:00,0.8143299381781516
2022-09-22 23:45:00,0.8153472232266894
2022-09-23 03:45:00,0.816375874329064
2022-09-23 07:45:00,0.8173714085705704
2022-09-23 11:45:00,0.8183261268709306
2022-09-23 15:45:00,0.8192214124234798
2022-09-23 19:45:00,0.8200193136711901
2022-09-23 23:45:00,0.8207493294701217
2022-09-24 03:45:00,0.8214865007127583
2022-09-24 07:45:00,0.8221741393549388
2022-09-24 11:45:00,0.8228107391867117
2022-09-24 15:45:00,0.8233969164969661
2022-09-24 19:45:00,0.8239462965416586
2022-09-24 23:45:00,0.8244914321811749
2022-09-25 03:45:00,0.8250764528954049
2022-09-25 07:45:00,0.8256753353415907
2022-09-25 11:45:00,0.8262549616094284
2022-09-25 15:45:00,0.8268267444528223
2022-09-25 19:45:00,0.8273891766156389
2022-09-25 23:45:00,0.827950276869263
2022-09-26 03:45:00,0.8285387819084855
2022-09-26 07:45:00,0.829127316081451
2022-09-26 11:45:00,0.8296751162674131
2022-09-26 15:45:00,0.8302064888503586
2022-09-26 19:45:00,0.8307179775510594
2022-09-26 23:45:00,0.8311485895527906
2022-09-27 03:45:00,0.8315560064068659
2022-09-27 07:45:00,0.831931447811841
2022-09-27 11:45:00,0.8322421162315292
2022-09-27 15:45:00,0.8324997996002836
2022-09-27 19:45:00,0.8327211753754641
2022-09-27 23:45:00,0.832869128099007
2022-09-28 03:45:00,0.8329506663430062
2022-09-28 07:45:00,0.8330051307053097
2022-09-28 11:45:00,0.8330047386125505
2022-09-28 15:45:00,0.8329384069549766
2022-09-28 19:45:00,0.8328598682344617
2022-09-28 23:45:00,0.8327085487871622
2022-09-29 03:45:00,0.8324978336833879
2022-09-29 07:45:00,0.8322670314735467
2022-09-29 11:45:00,0.8320240047368295
2022-09-29 15:45:00,0.8317704979030318
2022-09-29 19:45:00,0.8315300787991083
2022-09-29 23:45:00,0.8312627297609942
2022-09-30 03:45:00,0.8308961333497547
2022-09-30 07:45:00,0.8305095591345513
2022-09-30 11:45:00,0.8301418273030317
2022-09-30 15:45:00,0.8297657651424506
2022-09-30 19:45:00,0.8294590188929896
2022-09-30 23:45:00,0.8292419418145583
2022-10-01 03:45:00,0.8289872943227009
2022-10-01 07:45:00,0.8287301952018772
2022-10-01 11:45:00,0.8285017444393727
2022-10-01 15:45:00,0.8282599365947017
2022-10-01 19:45:00,0.8280273494015042
2022-10-01 23:45:00,0.8278143242402238
2022-10-02 03:45:00,0.8275720895487304
2022-10-02 07:45:00,0.8272944855089271
2022-10-02 11:45:00,0.826989473760551
2022-10-02 15:45:00,0.8266098105163311
2022-10-02 19:45:00,0.8261654723191965
2022-10-02 23:45:00,0.8256783008204909
2022-10-03 03:45:00,0.8251411720731598
2022-10-03 07:45:00,0.824581417683645
2022-10-03 11:45:00,0.8240117897287389
2022-10-03 15:45:00,0.8233902088355753
2022-10-03 19:45:00,0.822722020072644
2022-10-03 23:45:00,0.8220278837695792
2022-10-04 03:45:00,0.8213266258147212
2022-10-04 07:45:00,0.8206204461152583
2022-10-04 11:45:00,0.8199259990058801
2022-10-04 15:45:00,0.8192137861601958
2022-10-04 19:45:00,0.8184659119156097
2022-10-04 23:45:00,0.8177031105424422
2022-10-05 03:45:00,0.8169173245699455
2022-10-05 07:45:00,0.8161477250205594
2022-10-05 11:45:00,0.8154070503621249
2022-10-05 15:45:00,0.8146592065657842
2022-10-05 19:45:00,0.8138990830633217
2022-10-05 23:45:00,0.8131434318949473
2022-10-06 03:45:00,0.8123761577812687
2022-10-06 07:45:00,0.8116092806114799
2022-10-06 11:45:00,0.810898308968434
2022-10-06 15:45:00,0.8101971889296153
2022-10-06 19:45:00,0.8094954700998578
2022-10-06 23:45:00,0.8088004214613351
2022-10-07 03:45:00,0.8080694608785937
2022-10-07 07:45:00,0.8073134888810722
2022-10-07 11:45:00,0.8065852963046094
2022-10-07 15:45:00,0.8058791341862246
2022-10-07 19:45:00,0.8052037979963393
2022-10-07 23:45:00,0.8045661597949647
2022-10-08 03:45:00,0.8039082605049662
2022-10-08 07:45:00,0.8032645087331993
2022-10-08 11:45:00,0.8026779949478756
2022-10-08 15:45:00,0.802148361002148
2022-10-08 19:45:00,0.8017010457637672
2022-10-08 23:45:00,0.801294635060371
2022-10-09 03:45:00,0.8008710311363867
2022-10-09 07:45:00,0.8004804813966963
2022-10-09 11:45:00,0.8001326712047909
2022-10-09 15:45:00,0.7998007677658903
2022-10-09 19:45:00,0.7994516442415045
2022-10-09 23:45:00,0.7990639329090863
2022-10-10 03:45:00,0.798591104031334
2022-10-10 07:45:00,0.7980685676917948
2022-10-10 11:45:00,0.797508223947369
2022-10-10 15:45:00,0.7968966840595723
2022-10-10 19:45:00,0.7962501853642814
2022-10-10 23:45:00,0.7955743964710031
