date_1day,depth_diff_mean,pressure_diff_mean
2020/04/07,-21.5139201736111,-14.4076034895833
2020/04/08,-21.5046372569445,-14.4057461979167
2020/04/09,-21.5055957638889,-14.4111703645833
2020/04/10,-21.5094471354167,-14.4176203993056
2020/04/11,-21.5126268055555,-14.4217789756945
2020/04/12,-21.5067033159722,-14.4178149826389
2020/04/13,-21.5008973263889,-14.41229296875
2020/04/14,-21.5008873958333,-14.4095543402778
2020/04/15,-21.5004839409722,-14.4058747569444
2020/04/16,-21.5096538715278,-14.4083363715278
2020/04/17,-21.5011331770833,-14.3992964409722
2020/04/18,-21.5073512152778,-14.4013338020833
2020/04/19,-21.5032273958333,-14.39842953125
2020/04/20,-21.5034205902778,-14.40068859375
2020/04/21,-21.5061535416667,-14.4064402951389
2020/04/22,-21.5063061805555,-14.4111623090278
2020/04/23,-21.5097512847222,-14.41755265625
2020/04/24,-21.5080320138889,-14.4190564409722
2020/04/25,-21.5233628645833,-14.4302088715278
2020/04/26,-21.519955625,-14.4270943229167
2020/04/27,-21.5239791840278,-14.4275080729167
2020/04/28,-21.5130513888889,-14.4168341319445
2020/04/29,-21.5239452083333,-14.42024546875
2020/04/30,-21.5250942534722,-14.41724640625
2020/05/01,-21.5188637152778,-14.4100920138889
2020/05/02,-21.51681140625,-14.4070883506944
2020/05/03,-21.5127604861111,-14.4044680902778
2020/05/04,-21.5138735069444,-14.4071267534722
2020/05/05,-21.5121851041667,-14.4094531944444
2020/05/06,-21.5098129340278,-14.4121612152778
2020/05/07,-21.5102123784722,-14.4165623090278
2020/05/08,-21.5172456944445,-14.4242002430555
2020/05/09,-21.5069849683544,-14.4428494462025
2020/06/01,-21.5037451016636,-14.4207813308688
2020/06/02,-21.5034621677957,-14.4069305367379
2020/06/03,-21.5081707088256,-14.4141447533009
2020/06/04,-21.5088971865231,-14.4178208926711
2020/06/05,-21.5160612191733,-14.4242112886419
2020/06/06,-21.5227455335419,-14.4283861661453
2020/06/07,-21.5198370917304,-14.4243918519805
2020/06/08,-21.5195021542738,-14.4208507123002
2020/06/09,-21.518131282586,-14.4159786409454
2020/06/10,-21.5376966487237,-14.4252498524049
2020/06/11,-21.5283881299965,-14.4159657977059
2020/06/12,-21.5281047437011,-14.4141360208514
2020/06/13,-21.5270092029866,-14.4136959194305
2020/06/14,-21.5217469596942,-14.4125623175816
2020/06/15,-21.5305009206184,-14.4225489838458
2020/06/16,-21.5276121764808,-14.4255159458051
2020/06/17,-21.5222187011634,-14.4263963188053
2020/06/18,-21.5226000521467,-14.4296689727099
2020/06/19,-21.5218972888425,-14.4301091762252
2020/06/20,-21.5200237358819,-14.4276000695048
2020/06/21,-21.5243424674196,-14.4274550825369
2020/06/22,-21.5288094749652,-14.4263618393602
2020/06/23,-21.5324778974805,-14.4245393570808
2020/06/24,-21.5295695062587,-14.4189569714882
2020/06/25,-21.528311910972,-14.4157774300122
2020/06/26,-21.528139864395,-14.4149784596662
2020/06/27,-21.5311121591106,-14.4180651033525
2020/06/28,-21.5303843624978,-14.4202818229257
2020/06/29,-21.5273712223961,-14.4221005042601
2020/06/30,-21.5246316532961,-14.4244168119986
2020/07/01,-21.5235082344731,-14.4272740928123
2020/07/02,-21.5270336697407,-14.4316822864103
2020/07/03,-21.5242845726199,-14.4299501563586
2020/07/04,-21.5192064095883,-14.4247633142261
2020/07/05,-21.5236818102849,-14.4246371264767
2020/07/06,-21.5267665043478,-14.4229962608696
2020/07/07,-21.5341963671128,-14.4242909438554
2020/07/08,-21.5333931845913,-14.4205497821161
2020/07/09,-21.5257666608635,-14.4132285167131
2020/07/10,-21.5217585200625,-14.4098533437554
2020/07/11,-21.5256586374696,-14.4137076642336
2020/07/12,-21.5331796386379,-14.4219831132731
2020/07/13,-21.5293330725091,-14.4240110589463
2020/07/14,-21.5229047271463,-14.4245605144247
2020/07/15,-21.5245174608696,-14.4294084695652
2020/07/16,-21.5323834289689,-14.4365355416449
2020/07/17,-21.5317031108794,-14.435668960723
2020/07/18,-21.5280043115438,-14.4309575799722
2020/07/19,-21.5257932244614,-14.4259609972203
2020/07/20,-21.5333879409209,-14.4269741442224
2020/07/21,-21.5366789464534,-14.4252538769124
2020/07/22,-21.5414436392075,-14.4254546054918
2020/07/23,-21.5337526919069,-14.4188479506773
2020/07/24,-21.537723917203,-14.4219904853018
2020/07/25,-21.5386784832145,-14.4249737171682
2020/07/26,-21.5398230809309,-14.4294768322334
2020/07/27,-21.5374236297199,-14.4322191056203
2020/07/28,-21.5350579944386,-14.434628849496
2020/07/29,-21.5301858956522,-14.4341233043478
2020/07/30,-21.5380331133877,-14.4401785032124
2020/07/31,-21.5314210361614,-14.4343594749652
2020/08/01,-21.5341113043478,-14.4329932695652
2020/08/02,-21.5377838776929,-14.431314628214
2020/08/03,-21.5492697844228,-14.4349356223922
2020/08/04,-21.5345625804208,-14.4219039297513
2020/08/05,-21.5298391652174,-14.4166088347826
2020/08/06,-21.5250619461338,-14.4125172545613
2020/08/07,-21.5333385097493,-14.418522928273
2020/08/08,-21.5304971493134,-14.4187162871545
2020/08/09,-21.5273439652174,-14.4203552869565
2020/08/10,-21.5273052640723,-14.4251473419041
2020/08/11,-21.5248026439381,-14.4280160897547
2020/08/12,-21.5244035099913,-14.4306955864466
2020/08/13,-21.5260558936022,-14.4322926808067
2020/08/14,-21.5298299339819,-14.4329275017373
2020/08/15,-21.5327128,-14.4313738956522
2020/08/16,-21.5289339298124,-14.4248560632384
2020/08/17,-21.5347780250348,-14.4250650208623
2020/08/18,-21.5331743348983,-14.4210243088159
2020/08/19,-21.5336159659486,-14.4194262508686
2020/08/20,-21.5327608446298,-14.4184746437261
2020/08/21,-21.5400799582826,-14.4248306796454
2020/08/22,-21.5477190716273,-14.4331857788595
2020/08/23,-21.5510081522684,-14.439777107596
2020/08/24,-21.545743388358,-14.4408162641182
2020/08/25,-21.5344434661562,-14.4368789281364
2020/08/26,-21.5488652642559,-14.4482944019471
2020/08/27,-21.5477217338429,-14.4469827310632
2020/08/28,-21.5407422882977,-14.4395731698835
2020/08/29,-21.541488716968,-14.4357901251738
2020/08/30,-21.5438212477928,-14.4240113596233
2020/08/31,-21.54596565762,-14.453239039666
2020/09/01,-21.5402277179576,-14.4234218304967
2020/09/02,-21.5454154247004,-14.4259728504429
2020/09/03,-21.5410891938846,-14.4236479499653
2020/09/04,-21.5385148141716,-14.4236700069469
2020/09/05,-21.5449333043629,-14.4307817138884
2020/09/06,-21.541814360132,-14.4325778433756
2020/09/07,-21.5431642481598,-14.4378096389765
2020/09/08,-21.5383444865479,-14.4264188707844
2020/09/09,-21.540357041153,-14.4420774266366
2020/09/10,-21.5400042035783,-14.4411501997568
2020/09/11,-21.5421039277025,-14.4393224713243
2020/09/12,-21.5415274305556,-14.4343518923611
2020/09/13,-21.5373563086549,-14.4271071080987
2020/09/14,-21.5379202014938,-14.4242541254126
2020/09/15,-21.5453993223284,-14.4275982797567
2020/09/16,-21.5614578325808,-14.4380658735672
2020/09/17,-21.546541152978,-14.4290487063726
2020/09/18,-21.5450454940094,-14.4303244139607
2020/09/19,-21.5397060263981,-14.4303227335881
2020/09/20,-21.5369857192495,-14.4329134468381
2020/09/21,-21.5360643502432,-14.4365751389854
2020/09/22,-21.5332268866649,-14.431945117663
2020/09/23,-21.537645441917,-14.4412972217399
2020/09/24,-21.5396651441473,-14.4408605939562
2020/09/25,-21.5445387326389,-14.4402475173611
2020/09/26,-21.5406823376172,-14.4326778395276
2020/09/27,-21.5394945767426,-14.4269831913784
2020/09/28,-21.5388817645015,-14.4229403438694
2020/09/29,-21.5379998784511,-14.4206421600972
2020/09/30,-21.5370949074074,-14.4205084401709
2020/10/01,-21.5330527203065,-14.4204763218391
2020/10/02,-21.5452703993056,-14.4307100868055
2020/10/03,-21.5489917853421,-14.4365733588051
2020/10/04,-21.5379969781174,-14.432781695033
2020/10/05,-21.5338862080945,-14.4334960569741
2020/10/06,-21.5358715228338,-14.4375535683278
2020/10/07,-21.5374331827658,-14.4395200833912
2020/10/08,-21.5396407433137,-14.4393316081973
2020/10/09,-21.5400521875,-14.43553890625
2020/10/10,-21.5427395276138,-14.4321150573116
2020/10/11,-21.540005158937,-14.4256732325864
2020/10/12,-21.5451451372004,-14.4264793852032
2020/10/13,-21.5484848932106,-14.4284164785553
2020/10/14,-21.5572142757902,-14.4357967870788
2020/10/15,-21.5640442147324,-14.4429840340514
2020/10/16,-21.5562031608197,-14.4409070510594
2020/10/17,-21.5461624652778,-14.4377671701389
2020/10/18,-21.5524252216235,-14.4457211367982
2020/10/19,-21.544361184439,-14.4436171587357
2020/10/20,-21.5375628234068,-14.4409135266539
2020/10/21,-21.537441569717,-14.4404483590901
2020/10/22,-21.5355178801042,-14.4363585230235
2020/10/23,-21.5396211284722,-14.4344496180556
2020/10/24,-21.5404999652355,-14.4297414218668
2020/10/25,-21.5375822998089,-14.4232562098315
2020/10/26,-21.535969902744,-14.4194191212227
2020/10/27,-21.5323345719743,-14.4165560687619
2020/10/28,-21.5501530474041,-14.4302172252127
2020/10/29,-21.5443295363779,-14.4295064594548
2020/10/30,-21.5408966296039,-14.4309744440584
2020/10/31,-21.5382563585823,-14.4328265288395
2020/11/01,-21.5355919230769,-14.44447875
2020/11/02,-21.5458976839237,-14.4571985694823
2020/11/03,-21.5451219887955,-14.4436321078431
2020/11/04,-21.5477041535226,-14.4447456011216
2020/11/05,-21.5560416140351,-14.4476805263158
2020/11/06,-21.5558780445067,-14.4430921499912
2020/11/07,-21.5485140206546,-14.4329590057763
2020/11/08,-21.542460530476,-14.4246320042157
2020/11/09,-21.5553373794071,-14.4314142957376
2020/11/10,-21.546437145359,-14.4263420140105
2020/11/11,-21.5426590407842,-14.4269480658148
2020/11/12,-21.5375686875767,-14.4276772209567
2020/11/13,-21.5357799649123,-14.4305615263158
2020/11/14,-21.5476063706564,-14.4420349596349
2020/11/15,-21.5626821497457,-14.4548655619849
2020/11/16,-21.5458041893076,-14.4453142857143
2020/11/17,-21.5376198357218,-14.4402343061867
2020/11/18,-21.5531175178665,-14.4490773052118
2020/11/19,-21.5574735658239,-14.4485685265911
2020/11/20,-21.5539540898016,-14.4412877305952
2020/11/21,-21.546624847215,-14.4313755543915
2020/11/22,-21.5428863937282,-14.4250517421603
2020/11/23,-21.5441791331702,-14.424328434114
2020/11/24,-21.5459141363082,-14.4263941955726
2020/11/25,-21.5517695659752,-14.4333280111557
2020/11/26,-21.5502575450254,-14.4364061024655
2020/11/27,-21.5436750043668,-14.4361906375546
2020/11/28,-21.5404815977673,-14.4374748648177
2020/11/29,-21.5400832198359,-14.4393927187009
2020/11/30,-21.5386929766469,-14.4393162077379
2020/12/01,-21.5559100419141,-14.4502203283269
2020/12/02,-21.5445719469644,-14.4404573970691
2020/12/03,-21.5407299303136,-14.4343293379791
2020/12/04,-21.5511733810438,-14.4367750218188
2020/12/05,-21.5411764397906,-14.4254684467714
2020/12/06,-21.5481182008368,-14.4268126569038
2020/12/07,-21.5437224746592,-14.4229983397413
2020/12/08,-21.5527209363791,-14.4303904474231
2020/12/09,-21.5446200104858,-14.4296842188046
2020/12/10,-21.5530478835979,-14.4393483182162
2020/12/11,-21.5637581671913,-14.4521546869535
2020/12/12,-21.5522971588916,-14.4476938793406
2020/12/13,-21.5458008032129,-14.4450830277632
2020/12/14,-21.5503634856944,-14.4482701674808
2020/12/15,-21.5748961330779,-14.4634288103118
2020/12/16,-21.5567666957432,-14.4485427250523
2020/12/17,-21.5514256222802,-14.4411526022628
2020/12/18,-21.5546185146444,-14.4388342921897
2020/12/19,-21.5508968739085,-14.4323608801956
2020/12/20,-21.5387595188284,-14.4217065202232
2020/12/21,-21.5422079190651,-14.4237312750741
2020/12/22,-21.5429241102582,-14.4262947662247
2020/12/23,-21.5566491026311,-14.4393621362607
2020/12/24,-21.5454183609416,-14.436385771578
2020/12/25,-21.5434857367045,-14.4391082301656
2020/12/26,-21.5436526196297,-14.4420028466643
2020/12/27,-21.5407436388986,-14.4410595677937
2020/12/28,-21.543496954933,-14.4423561858361
2020/12/29,-21.5440644088456,-14.4407590806199
2020/12/30,-21.5406573419265,-14.4352775823028
2020/12/31,-21.5473030144625,-14.4356937968287
