date_1day,depth_diff_mean,pressure_diff_mean
2021/03/22,-21.5602481028152,-14.4484364049659
2021/03/23,-21.5663086948946,-14.4482545216937
2021/03/24,-21.5580868883859,-14.4388576353822
2021/03/25,-21.5536250392876,-14.4329789593155
2021/03/26,-21.557967231441,-14.4345972227074
2021/03/27,-21.5578337873232,-14.4348676619522
2021/03/28,-21.5640135333101,-14.4410872166027
2021/03/29,-21.5633361203428,-14.4442658912017
2021/03/30,-21.5620728306508,-14.4479176172148
2021/03/31,-21.5536673894037,-14.4463502710264
2021/04/01,-21.5459259647285,-14.4438181595949
2021/04/02,-21.547267486911,-14.4452181500873
2021/04/03,-21.5495695865452,-14.4452342151366
2021/04/04,-21.5513675869299,-14.4436703302464
2021/04/05,-21.5567459242451,-14.4438511607611
2021/04/06,-21.5602184661076,-14.4427382948987
2021/04/07,-21.5577913081497,-14.4379376355369
2021/04/08,-21.5578803705646,-14.4355921866807
2021/04/09,-21.5561585280781,-14.4335632717126
2021/04/10,-21.5535924356505,-14.4330004027316
2021/04/11,-21.5579046779543,-14.4391554721592
2021/04/12,-21.5560456677752,-14.4426058638194
2021/04/13,-21.5532779681763,-14.4454942822172
2021/04/14,-21.5511434638238,-14.4476287137365
2021/04/15,-21.5549015204474,-14.4517554701153
2021/04/16,-21.5580756657323,-14.4534421338472
2021/04/17,-21.558006372549,-14.4512268032213
2021/04/18,-21.5540607167832,-14.4453551398601
2021/04/19,-21.5504981313308,-14.439065490744
2021/04/20,-21.5480373597476,-14.433546441094
2021/04/21,-21.5517461390299,-14.4328344423043
2021/04/22,-21.5585930297723,-14.4356471628722
2021/04/23,-21.5558305584642,-14.4336069982548
2021/04/24,-21.556465390666,-14.4356840237721
2021/04/25,-21.5595238704028,-14.4407917688266
2021/04/26,-21.5566933228456,-14.4428919244887
2021/04/27,-21.5551979381443,-14.4459462344924
2021/04/28,-21.5527382852143,-14.4475678040245
2021/04/29,-21.5514871481028,-14.4481891589439
2021/04/30,-21.5541523859465,-14.4492723824506
2021/05/01,-21.5563567520474,-14.4479121623976
2021/05/02,-21.5595306899563,-14.4462431091703
2021/05/03,-21.562550174581,-14.4443887395251
2021/05/04,-21.5616788680568,-14.4406851410548
2021/05/05,-21.5624303443454,-14.4390588883062
2021/05/06,-21.559836763935,-14.4365063777739
2021/05/07,-21.5616661126662,-14.4382646955913
2021/05/08,-21.5579828910615,-14.4380314769553
2021/05/09,-21.5566660539216,-14.4410224264706
2021/05/10,-21.5554434470691,-14.445045984252
2021/05/11,-21.5618207023061,-14.4537776205451
2021/05/12,-21.5628386403355,-14.4571944075498
2021/05/13,-21.5569411146162,-14.4535508762706
2021/05/14,-21.5598971897364,-14.4535996508989
2021/05/15,-21.5588691783217,-14.4494094405594
2021/05/16,-21.5552560791871,-14.4429973721093
2021/05/17,-21.5603477758319,-14.4426036077058
2021/05/18,-21.565435799439,-14.4428678120617
2021/05/19,-21.5662384212365,-14.441406426825
2021/05/20,-21.5643375087596,-14.4394919761738
2021/05/21,-21.5633396539671,-14.4398532506117
2021/05/22,-21.5596209991236,-14.4399336722174
2021/05/23,-21.5573415309161,-14.4420634787178
2021/05/24,-21.5572915542316,-14.446160224286
2021/05/25,-21.5565174514266,-14.4491518466655
2021/05/26,-21.5572603541995,-14.4518651411538
2021/05/27,-21.5562578228911,-14.4513984249212
2021/05/28,-21.5659551687948,-14.4559991254154
2021/05/29,-21.5608722805177,-14.4490354494579
2021/05/30,-21.5586375153106,-14.4431452843394
2021/05/31,-21.559648166345,-14.439879592911
2021/06/01,-21.563806286216,-14.4399694468832
2021/06/02,-21.5625105382733,-14.4378200978679
2021/06/03,-21.5639113548613,-14.439069006669
2021/06/04,-21.5657055594528,-14.4421298491757
2021/06/05,-21.5593878989828,-14.4410465801473
2021/06/06,-21.5557927381161,-14.4428587791616
2021/06/07,-21.556671720524,-14.4480214323144
2021/06/08,-21.5538388606486,-14.449916704645
2021/06/09,-21.5576850542527,-14.4544187084354
2021/06/10,-21.5598692294221,-14.4552185989492
2021/06/11,-21.558393928259,-14.4510794925634
2021/06/12,-21.5617263056432,-14.4488940939362
2021/06/13,-21.5624660066585,-14.444873996846
2021/06/14,-21.5613128411477,-14.4405266095171
2021/06/15,-21.5653282814141,-14.4410539901995
2021/06/16,-21.5651450270932,-14.4402284915224
2021/06/17,-21.5626417452007,-14.4393018499127
2021/06/18,-21.5596716133543,-14.4394679251879
2021/06/19,-21.5540940837696,-14.4389513961606
2021/06/20,-21.5567314649904,-14.4446120132705
2021/06/21,-21.5578960300805,-14.4491032703742
2021/06/22,-21.5590517794836,-14.4525880495464
2021/06/23,-21.556066224472,-14.451569523477
2021/06/24,-21.5527395946182,-14.4482804997379
2021/06/25,-21.5555795319595,-14.4472412155082
2021/06/26,-21.5541721386069,-14.4422494574729
2021/06/27,-21.5556440971009,-14.4389271742927
2021/06/28,-21.5594033531261,-14.4379207649319
2021/06/29,-21.5626544217687,-14.4380641025641
2021/06/30,-21.5636435879467,-14.4383596005606
2021/07/01,-21.5660293531468,-14.441423951049
2021/07/02,-21.5644974873495,-14.4429472517885
2021/07/03,-21.5637154828551,-14.4460956962911
2021/07/04,-21.5656887607062,-14.451633053662
2021/07/05,-21.5641225699301,-14.4545527272727
2021/07/06,-21.5653173456898,-14.4581383808358
2021/07/07,-21.5675213961606,-14.4603809773124
2021/07/08,-21.5686897130861,-14.4594691917425
2021/07/09,-21.5689513272791,-14.4559600768425
2021/07/10,-21.5694774300699,-14.4515197027972
2021/07/11,-21.5715775714035,-14.4484977220957
2021/07/12,-21.5753261576097,-14.4478923117246
2021/07/13,-21.571393924581,-14.4440853875698
2021/07/14,-21.5690053174742,-14.4431180339339
2021/07/15,-21.5685842510361,-14.4362903493191
2021/07/16,-21.5682223226149,-14.4480894764815
2021/07/18,-21.566060161257,-14.4554156915443
2021/07/19,-21.5652694338312,-14.4563767280306
2021/07/20,-21.566285825951,-14.4586094667362
2021/07/21,-21.5685897654214,-14.4597773761946
2021/07/22,-21.5699767239882,-14.4583451103005
2021/07/23,-21.5681689475512,-14.4532662035429
2021/07/24,-21.5703561848506,-14.4503031097985
2021/07/25,-21.5687319082377,-14.4452962113313
2021/07/26,-21.5719614141765,-14.4448695969423
2021/07/27,-21.5681480458572,-14.4414590585374
2021/07/28,-21.5647424652778,-14.4400083333333
2021/07/29,-21.563429447533,-14.4413632209868
2021/07/30,-21.5619254166667,-14.4436050694444
2021/07/31,-21.5622502344157,-14.4476136829311
2021/08/01,-21.5616648653345,-14.4510036837533
2021/08/02,-21.5629258204549,-14.454931359611
2021/08/03,-21.5638523362863,-14.4571010595796
2021/08/04,-21.5646416985064,-14.4570441646405
2021/08/05,-21.5636321180555,-14.4536122048611
2021/08/06,-21.5659688715278,-14.4509295833333
2021/08/07,-21.566942390549,-14.4469546733843
2021/08/08,-21.5653002430978,-14.4420317068936
2021/08/09,-21.5642962319847,-14.4392090814378
2021/08/10,-21.5651187706199,-14.4396561034902
2021/08/11,-21.5638845138889,-14.4406464930556
2021/08/12,-21.5620014930556,-14.4426469965278
2021/08/13,-21.5607150373329,-14.4458111477687
2021/08/14,-21.5632055931909,-14.4515298245614
2021/08/15,-21.5611696822365,-14.4535330439312
2021/08/16,-21.5575702153526,-14.4531541160125
2021/08/17,-21.5622772277228,-14.4565240229286
2021/08/18,-21.5682517708333,-14.4587524652778
2021/08/19,-21.5656570783394,-14.4534939725551
2021/08/20,-21.5662707414482,-14.4493313596111
2021/08/21,-21.5653517450946,-14.4441672859871
2021/08/22,-21.5675850321236,-14.4422512241709
2021/08/23,-21.566959294649,-14.4402983148019
2021/08/24,-21.5692315633188,-14.4422772925764
2021/08/25,-21.5680332267235,-14.4438517057569
2021/08/26,-21.5671407278426,-14.4462222357653
2021/08/27,-21.5654216886308,-14.4437196560197
2021/08/28,-21.5633438346883,-14.4620681571816
2021/08/29,-21.5577392197125,-14.4693114989733
2021/08/30,-21.5685950978454,-14.4566494564143
2021/08/31,-21.5650034548944,-14.4573879951143
2021/09/01,-21.5716157481688,-14.4599699860481
2021/09/02,-21.5703483589385,-14.4553666026536
2021/09/03,-21.5679993900314,-14.4490926106657
2021/09/04,-21.567202248562,-14.4442452675614
2021/09/05,-21.5652751984127,-14.4473337868481
2021/09/06,-21.5672235799523,-14.4282106443914
2021/09/07,-21.5711011476265,-14.4444842288298
2021/09/08,-21.5670988707436,-14.444576181376
2021/09/09,-21.5646385364158,-14.4467363984008
2021/09/10,-21.563863149661,-14.4504410220754
2021/09/11,-21.5636030403058,-14.4541948401668
2021/09/12,-21.5666228884254,-14.4590610358012
2021/09/13,-21.5669521452145,-14.460355271843
2021/09/14,-21.5665978963839,-14.4590949930459
2021/09/15,-21.5683543145442,-14.4572596207376
2021/09/16,-21.5666827544286,-14.4517575026051
2021/09/17,-21.5659363225582,-14.4464249044143
2021/09/18,-21.5658840632604,-14.4422013381995
2021/09/19,-21.5682586141021,-14.4412214310524
2021/09/20,-21.5681878650904,-14.4408218706537
2021/09/21,-21.5661606050069,-14.4412350486787
2021/09/22,-21.5656191592843,-14.4441603960396
2021/09/23,-21.5679264419736,-14.4495428769979
2021/09/24,-21.5720139926995,-14.4558479402051
2021/09/25,-21.5679505823049,-14.4560169650617
2021/09/26,-21.5657936,-14.4566161043478
2021/09/27,-21.5645292462661,-14.4565514067384
2021/09/28,-21.5644420650096,-14.4556218147054
2021/09/29,-21.570109373913,-14.4566468869565
2021/09/30,-21.5766765676568,-14.4566928956053
2021/10/01,-21.5774018753256,-14.4523892689703
2021/10/02,-21.5750867235079,-14.4470557160258
2021/10/03,-21.5709206531179,-14.4426458051068
2021/10/04,-21.5674228323197,-14.4411316594266
2021/10/05,-21.5662590128755,-14.4528126609442
2021/10/06,-21.5532491582492,-14.4262627384961
2021/10/07,-21.5647125173852,-14.4497692628651
2021/10/08,-21.568361347024,-14.455916933519
2021/10/09,-21.5728735140772,-14.461957942301
2021/10/10,-21.5752556173913,-14.4653711130435
2021/10/11,-21.57210981755,-14.4633448305821
2021/10/12,-21.5694732673267,-14.4595549939205
2021/10/13,-21.5694524456049,-14.4556721322889
2021/10/14,-21.5730580437804,-14.4532113099375
2021/10/15,-21.5685828298611,-14.4455159722222
2021/10/16,-21.5697562119896,-14.4429156733275
2021/10/17,-21.5819821230021,-14.4498489576094
2021/10/18,-21.5745168084737,-14.4458924466053
2021/10/19,-21.5701586824266,-14.4459663479923
2021/10/20,-21.567283973579,-14.4481544063967
2021/10/21,-21.5775466909849,-14.4591535695675
2021/10/22,-21.574084394572,-14.4600535316632
2021/10/23,-21.5674264108352,-14.457462562945
2021/10/24,-21.5738637850061,-14.4622590885371
2021/10/25,-21.5839560160195,-14.468331969354
2021/10/26,-21.6057136008338,-14.4808540385617
2021/10/27,-21.5983021708684,-14.4725587009804
2021/10/28,-21.5884156722908,-14.4615161593321
2021/10/29,-21.5791581928758,-14.4509299913119
2021/10/30,-21.5703714434601,-14.4420701580684
2021/10/31,-21.5718234238941,-14.4426266805991
2021/11/01,-21.5721479276773,-14.4555243393602
2021/11/06,-21.5669289232429,-14.4592323925939
2021/11/07,-21.5654155106309,-14.4582860055769
2021/11/08,-21.573799912816,-14.4627570531822
2021/11/09,-21.5717734216951,-14.4586328740844
2021/11/10,-21.5741821927374,-14.4560718924581
2021/11/11,-21.5716377112001,-14.4495956801951
2021/11/12,-21.5757168496254,-14.4481276703258
2021/11/13,-21.5714451011158,-14.4429089435146
2021/11/14,-21.5750989208007,-14.4454501653612
2021/11/15,-21.5696188175793,-14.4442773805372
2021/11/16,-21.5649065993383,-14.4452194497649
2021/11/17,-21.5708223054153,-14.4537987114748
2021/11/18,-21.5798311812947,-14.463776723085
2021/11/19,-21.5753552462154,-14.4633058987298
2021/11/20,-21.5691263598326,-14.4598329672246
2021/11/21,-21.5719032207521,-14.4606750522284
2021/11/22,-21.5765098675035,-14.4614449965132
2021/11/23,-21.5813892801115,-14.4616239497996
2021/11/24,-21.5774033762617,-14.4552227636617
2021/11/25,-21.5772727446883,-14.4511919714385
2021/11/26,-21.5807189904264,-14.450051383812
2021/11/27,-21.5793474372385,-14.447259414226
2021/11/28,-21.5773127963738,-14.4466289051604
2021/11/29,-21.5829162709497,-14.4537579608938
2021/11/30,-21.5982182277159,-14.4692392931755
2021/12/01,-21.5737466503838,-14.4581886427076
2021/12/02,-21.5734254659467,-14.4618984497475
2021/12/03,-21.578083539453,-14.4668928235499
2021/12/04,-21.5730463095446,-14.4634217414064
2021/12/05,-21.5690385592483,-14.4592636157995
2021/12/06,-21.5718680209241,-14.4587714036617
2021/12/07,-21.568846355075,-14.4534860132543
2021/12/08,-21.5712351149025,-14.4512106371866
2021/12/09,-21.5713771353712,-14.44731930131
2021/12/10,-21.5736106824926,-14.4457477221156
2021/12/11,-21.5720547577553,-14.4434823109097
2021/12/12,-21.5723986752658,-14.4450347568416
2021/12/13,-21.5661668875327,-14.444340836966
2021/12/14,-21.5775577526132,-14.4566568815331
2021/12/15,-21.5753375174338,-14.4598654811715
2021/12/16,-21.579242737722,-14.465868826193
2021/12/17,-21.5718572149695,-14.4624047519582
2021/12/18,-21.5733733623693,-14.4628418292683
2021/12/19,-21.575029414838,-14.4616360501567
2021/12/20,-21.5735575337534,-14.4577609720972
2021/12/21,-21.5726575894408,-14.4528175408128
2021/12/22,-21.5842606876194,-14.4568756381316
2021/12/23,-21.5845009906152,-14.4538756169621
2021/12/24,-21.5825315725456,-14.4504367506516
2021/12/25,-21.5773855306583,-14.4465453534827
2021/12/26,-21.5759329742877,-14.4473287178596
2021/12/27,-21.5760302709274,-14.4513820771101
2021/12/28,-21.5781375542817,-14.4581354177523
2021/12/29,-21.5741053871319,-14.4645380152672
2021/12/30,-21.577633298593,-14.4664027618551
2021/12/31,-21.5772158498436,-14.4670015815085
