date_1day,depth_diff_mean,pressure_diff_mean
2019/05/21,-21.4305169618055,-14.3663128645833
2019/05/22,-21.4286688194444,-14.3624820659722
2019/05/23,-21.4312914930556,-14.3602473958333
2019/05/24,-21.4282017021277,-14.3536663829787
2019/05/25,-21.4270246875,-14.3489995659722
2019/05/26,-21.4293851041667,-14.3483563020833
2019/05/27,-21.4300450520834,-14.3487778298611
2019/05/28,-21.4284196354166,-14.3497701736111
2019/05/29,-21.4298688715278,-14.3543217881945
2019/05/30,-21.43334375,-14.3609205902778
2019/05/31,-21.4286570138889,-14.36192640625
2019/06/01,-21.4292277604167,-14.36556921875
2019/06/02,-21.4304346527778,-14.3680873611111
2019/06/03,-21.43803921875,-14.3729328472222
2019/06/04,-21.4343413715278,-14.3682880902778
2019/06/05,-21.4324502951389,-14.3634331770833
2019/06/06,-21.4331021701389,-14.3596389583333
2019/06/07,-21.4345137673611,-14.3565342534722
2019/06/08,-21.4310621701389,-14.3510972743056
2019/06/09,-21.4293039409722,-14.3483357291667
2019/06/10,-21.4270452777778,-14.3471635590278
2019/06/11,-21.42956734375,-14.3511090104167
2019/06/12,-21.4301661458333,-14.3551789930556
2019/06/13,-21.4278223263889,-14.3577688194444
2019/06/14,-21.4292056423611,-14.3623446354167
2019/06/15,-21.4284457118056,-14.3642691145833
2019/06/16,-21.4269294965278,-14.36424796875
2019/06/17,-21.4292936979167,-14.3654346180556
2019/06/18,-21.4318246006944,-14.3653835069445
2019/06/19,-21.4329154513889,-14.3630168576389
2019/06/20,-21.43270671875,-14.3587036805556
2019/06/21,-21.4351122743056,-14.3558878993056
2019/06/22,-21.4345625,-14.3520914583333
2019/06/23,-21.4350288541667,-14.3511016145833
2019/06/24,-21.4357867013889,-14.3528555555556
2019/06/25,-21.4337388368056,-14.3548243402778
2019/06/26,-21.4340490277777,-14.3594256770833
2019/06/27,-21.4308963194444,-14.3616586111111
2019/06/28,-21.4303036631945,-14.3647778993055
2019/06/29,-21.4287280381944,-14.3659838715278
2019/06/30,-21.4317578645833,-14.3687519791667
2019/07/01,-21.4279202256945,-14.3651843576389
2019/07/02,-21.4316325173611,-14.3649372743056
2019/07/03,-21.4337710379659,-14.3623796934866
2019/07/04,-21.4349456597222,-14.3586993576389
2019/07/05,-21.4340989236111,-14.3543277951389
2019/07/06,-21.4344775694445,-14.3522505208333
2019/07/07,-21.4336294097222,-14.3513049305556
2019/07/08,-21.4383814409722,-14.3561476388889
2019/07/09,-21.4356491319444,-14.3576724131944
2019/07/10,-21.4345074652778,-14.3612088020833
2019/07/11,-21.4328407986111,-14.36429390625
2019/07/12,-21.4303819791667,-14.36571171875
2019/07/13,-21.4307521527778,-14.367239375
2019/07/14,-21.4311105381944,-14.36694140625
2019/07/15,-21.4323099131944,-14.3658257118056
2019/07/16,-21.4367904513889,-14.3660343055556
2019/07/17,-21.4378148611111,-14.36334
2019/07/18,-21.4353243923611,-14.35788328125
2019/07/19,-21.4375925347222,-14.3557194965278
2019/07/20,-21.4369763715278,-14.3527405902778
2019/07/21,-21.4379894965278,-14.3530746527778
2019/07/22,-21.4362044444444,-14.354219375
2019/07/23,-21.4380013715278,-14.3598348611111
2019/07/24,-21.4366207638889,-14.3639702083333
2019/07/25,-21.4353773804486,-14.3642234659331
2019/07/26,-21.4347680555556,-14.3695283333333
2019/07/27,-21.4362401388889,-14.3712804861111
2019/07/28,-21.4346827430555,-14.3694997916666
2019/07/29,-21.4359051388889,-14.3683470833333
2019/07/30,-21.4384399826389,-14.3669887673611
2019/07/31,-21.4428765451389,-14.3660876041667
2019/08/01,-21.4434034027778,-14.3624260590278
2019/08/02,-21.4418202256944,-14.358203125
2019/08/03,-21.4458127604167,-14.3594967534722
2019/08/04,-21.4449625173611,-14.3597620659722
2019/08/05,-21.4422071527778,-14.3607868923611
2019/08/06,-21.4449050150263,-14.3665944402705
2019/08/07,-21.4439897930795,-14.3707642323074
2019/08/08,-21.4426715104167,-14.3737254513889
2019/08/09,-21.4436485416667,-14.3765279166667
2019/08/10,-21.4434806944445,-14.3764226388889
2019/08/11,-21.4412293402778,-14.3729497743056
2019/08/12,-21.4469280034722,-14.3735122222222
2019/08/13,-21.44468453125,-14.3682986458333
2019/08/14,-21.4485114942529,-14.367229414838
2019/08/15,-21.4449026215278,-14.3617342361111
2019/08/16,-21.4449844791667,-14.35930609375
2019/08/17,-21.4461781423611,-14.35882328125
2019/08/18,-21.4450137673611,-14.3587400173611
2019/08/19,-21.4434945138889,-14.3608369097222
2019/08/20,-21.4476619097222,-14.3686373611111
2019/08/21,-21.4531124479167,-14.3776963368056
2019/08/22,-21.4458134548611,-14.3768725694444
2019/08/23,-21.4471844444445,-14.3794321875
2019/08/24,-21.4489021354167,-14.3798089756944
2019/08/25,-21.4467635763889,-14.3759625694444
2019/08/26,-21.4532071354167,-14.3771080555555
2019/08/27,-21.4500088888889,-14.3715754861111
2019/08/28,-21.4512352604167,-14.3690246006944
2019/08/29,-21.4508875347222,-14.3657580729167
2019/08/30,-21.4568372916667,-14.3676770138889
2019/08/31,-21.4550457118056,-14.3661491840278
2019/09/01,-21.4554475520834,-14.3682632986111
2019/09/02,-21.45559796875,-14.3721224652778
2019/09/03,-21.4552704340278,-14.37666265625
2019/09/04,-21.4540641666667,-14.3803949131944
2019/09/05,-21.4527183948448,-14.3689341534856
2019/09/06,-21.45480296875,-14.3850750347222
2019/09/07,-21.4585496006944,-14.3862634201389
2019/09/08,-21.4570487673611,-14.3820381770833
2019/09/09,-21.4658719618055,-14.3837453472222
2019/09/10,-21.4625665451389,-14.3773497569445
2019/09/11,-21.4561842534722,-14.3696547048611
2019/09/12,-21.4545134722222,-14.3662150520833
2019/09/13,-21.4551842080378,-14.3661723877069
2019/09/14,-21.4527404340278,-14.3641058333333
2019/09/15,-21.4549215451389,-14.3673767534722
2019/09/16,-21.4534058506944,-14.3699420486111
2019/09/17,-21.4520153472222,-14.3739357118056
2019/09/18,-21.4578944791667,-14.38289921875
2019/09/19,-21.4565563194444,-14.3854928819444
2019/09/20,-21.4514513715278,-14.3828455555556
2019/09/21,-21.4526540972222,-14.381651875
2019/09/22,-21.4553722569445,-14.3796845833333
2019/09/23,-21.4571731076389,-14.3766701736111
2019/09/24,-21.4655913541667,-14.3786552430556
2019/09/25,-21.4647557118056,-14.3754078993056
2019/09/26,-21.4640902430555,-14.3733009375
2019/09/27,-21.4597770659722,-14.3698888020833
2019/09/28,-21.4605131076389,-14.3713223263889
2019/09/29,-21.4620028125,-14.3749653645833
2019/09/30,-21.4558806423611,-14.3749850347222
2019/10/01,-21.45590203125,-14.3797256597222
2019/10/02,-21.46021828125,-14.3866805729167
2019/10/03,-21.4600960590278,-14.3888442361111
2019/10/04,-21.4592721006945,-14.3880880208333
2019/10/05,-21.4693493055556,-14.3922644791667
2019/10/06,-21.4692802951389,-14.38799921875
2019/10/07,-21.4673848263889,-14.3819845659722
2019/10/08,-21.4664713715278,-14.3772329166667
2019/10/09,-21.4660188194444,-14.3741456076389
2019/10/10,-21.4674056547619,-14.3737816876751
2019/10/11,-21.4678012132429,-14.3712127698951
2019/10/12,-21.4647099479167,-14.3740289583333
2019/10/13,-21.4707299479167,-14.3809058854167
2019/10/14,-21.4776886111111,-14.3894311979167
2019/10/15,-21.4750372569444,-14.3920296180556
2019/10/16,-21.4717296557622,-14.3954716484926
2019/10/17,-21.4683415866797,-14.3931482468168
2019/10/18,-21.4675275395034,-14.3927647681889
2019/10/19,-21.4688680555556,-14.3906909375
2019/10/20,-21.4685774583333,-14.3855201458333
2019/10/21,-21.4677213715278,-14.3805516666667
2019/10/22,-21.4691536805556,-14.3778756770833
2019/10/23,-21.4704127256944,-14.3768108680556
2019/10/24,-21.4748242107099,-14.3796610675039
2019/10/25,-21.473897965642,-14.367977124774
2019/10/26,-21.4716846006944,-14.3811113715278
2019/10/27,-21.4702616666667,-14.3835763194444
2019/10/28,-21.4670974191135,-14.387046063213
2019/10/29,-21.4638561979167,-14.3874485069445
2019/10/30,-21.4655490527394,-14.3851989247312
2019/10/31,-21.4676201388889,-14.3940694791667
2019/11/01,-21.4717766493056,-14.3954435416667
2019/11/02,-21.4740586979167,-14.3933727083333
2019/11/03,-21.4750800173611,-14.3892008159722
2019/11/04,-21.4744512152778,-14.3839378819444
2019/11/05,-21.4673128147248,-14.3754834172599
2019/11/06,-21.4665691319445,-14.3731821006945
2019/11/07,-21.4697219444444,-14.3754421701389
2019/11/08,-21.4781544097222,-14.3828320486111
2019/11/09,-21.4772187861892,-14.3868733218958
2019/11/10,-21.4708051228655,-14.3794761557684
2019/11/11,-21.4702582882132,-14.3865509371095
2019/11/12,-21.4812089756945,-14.39881765625
2019/11/13,-21.4895216145833,-14.4069132638889
2019/11/14,-21.4751123611111,-14.3978425694445
2019/11/15,-21.4750369097222,-14.3959970659722
2019/11/16,-21.4735326041667,-14.3911092013889
2019/11/17,-21.4747876388889,-14.3870060243056
2019/11/18,-21.4759561284722,-14.3831508854167
2019/11/19,-21.4828719444444,-14.3846526736111
2019/11/20,-21.4894490625,-14.3880406423611
2019/11/21,-21.4834848958333,-14.3850978819444
2019/11/22,-21.4848948958333,-14.3887178645833
2019/11/23,-21.47565671875,-14.3862220659722
2019/11/24,-21.476007511328,-14.3906077030324
2019/11/25,-21.4756790972222,-14.3942362847222
2019/11/26,-21.4759040625,-14.3974514930556
2019/11/27,-21.4747519791667,-14.3982775173611
2019/11/28,-21.4779231944444,-14.4000230555556
2019/11/29,-21.4777460069445,-14.3973970833333
2019/11/30,-21.4775993055556,-14.3930776909722
2019/12/01,-21.4812896354167,-14.3905982638889
2019/12/02,-21.47917265625,-14.3847591319445
2019/12/03,-21.4828829861111,-14.3844479861111
2019/12/04,-21.4838537673611,-14.3844833333333
2019/12/05,-21.4817004166667,-14.3845034548611
2019/12/06,-21.4855404166667,-14.3900177083333
2019/12/07,-21.4836377951389,-14.3924117013889
2019/12/08,-21.4781696527778,-14.3925355902778
2019/12/09,-21.4833015798611,-14.3994264583333
2019/12/10,-21.4849377561653,-14.4031452935047
2019/12/11,-21.4857661631945,-14.4048598263889
2019/12/12,-21.4884716160787,-14.4043336546349
2019/12/13,-21.4826588888889,-14.3987890451389
2019/12/14,-21.4850294618056,-14.39577625
2019/12/15,-21.4885192013889,-14.3931996354167
2019/12/16,-21.4841863888889,-14.3863644270833
2019/12/17,-21.4775070486111,-14.3798428298611
2019/12/18,-21.4807880902778,-14.3821718055555
2019/12/19,-21.4855580034722,-14.38745359375
2019/12/20,-21.4830425,-14.38927296875
2019/12/21,-21.4794260416667,-14.39111546875
2019/12/22,-21.4860408506944,-14.3998218923611
2019/12/23,-21.47798921875,-14.3979175
2019/12/24,-21.4786591493056,-14.4003498611111
2019/12/25,-21.4831298611111,-14.4033936979167
2019/12/26,-21.4891919618056,-14.4055474131944
2019/12/27,-21.4866010243055,-14.4003061111111
2019/12/28,-21.4866218576389,-14.3958910416667
2019/12/29,-21.4876513368056,-14.3921419444444
2019/12/30,-21.4846454513889,-14.3867093576389
2019/12/31,-21.4882021701389,-14.3875652083333
